"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"東京管公学生服(株)","5.4.30","6.4.30","みずほ","横山町","810000000","トマト奉還町",""
"東京管公学生服(株)","5.5.31","6.5.31","みずほ","横山町","680000000","百十四児島",""
"東京管公学生服(株)","5.6.30","6.6.30","みずほ","横山町","580000000","広島児島",""
"東京管公学生服(株)","5.1.31","5.12.31","みずほ","横山町","521654255","広島児島",""
"東京管公学生服(株)","5.3.31","6.3.31","みずほ","横山町","420000000","三井住友岡山",""
"東京管公学生服(株)","4.12.28","5.11.30","みずほ","横山町","300000000","百十四児島",""
"東京管公学生服(株)","5.2.28","6.1.31","みずほ","横山町","220000000","三井住友岡山",""
"東京管公学生服(株)","5.3.1","6.2.29","みずほ","横山町","220000000","三井住友岡山",""
"東京管公学生服(株)","4.11.30","5.10.31","みずほ","横山町","216470721","中国本店",""
"東京管公学生服(株)","4.10.31","5.8.31","みずほ","横山町","186840515","中国本店",""
"東京管公学生服(株)","4.9.30","5.8.31","みずほ","横山町","174505489","百十四児島",""
"東京管公学生服(株)","4.11.30","5.9.30","みずほ","横山町","166327989","中国本店",""
"東京管公学生服(株)","4.10.31","5.9.30","みずほ","横山町","123672011","中国本店",""
"東京管公学生服(株)","5.2.28","5.12.31","みずほ","横山町","95887436","三井住友岡山",""
"東京管公学生服(株)","4.12.31","5.12.31","みずほ","横山町","82458309","中国本店",""
"東京管公学生服(株)","4.12.28","5.10.31","みずほ","横山町","63529279","中国本店",""
"東京管公学生服(株)","4.8.31","5.8.31","みずほ","横山町","8653996","百十四児島",""
"東京管公学生服(株)","5.7.31","6.7.31","みずほ","横山町","252376463","",""
"東京管公学生服(株)","5.6.30","5.9.20","みずほ","横山町","668327","",""
"東京管公学生服(株)","5.7.31","5.10.20","みずほ","横山町","357131","",""
"東京管公学生服(株)","5.5.31","5.8.20","みずほ","横山町","186648","",""
"兵庫管公学生服(株)","5.5.8","5.8.10","三菱UFJ","姫路","95277259","みずほ岡山",""
"兵庫管公学生服(株)","5.6.5","5.9.10","三菱UFJ","姫路","51448467","山陰合同岡山",""
"計","","","","","","",""
