"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)富士栄シスコム","5.2.3","5.6.5","みずほ銀行","浦和支店","198000","広島信用金庫五日市中央支店","割引手形"
"(株)リョーキ営業統括本部","4.12.20","5.5.1","広島銀行","横川支店","141001","同上","同上"
"三鬼化成(株)","5.1.17","5.5.10","同上","同上","106846","同上","同上"
"東洋コルク(株)","5.1.31","5.5.31","同上","竹原支店","134915","同上","同上"
"マルイシ丸石","5.3.2","5.6.15","三菱UFJ銀行","平塚駅前支店","408320","同上","同上"
"計","","","","","25973572","",""
"割引手形計","","","","","25973572","",""
"合計","","","","","47491413","",""
