"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)オダ","5.9.25","5.12.25","名古屋銀行","内田橋文店","2884579","",""
"(株)愛洋産柴","5.9.29","6.1.20","三菱UEI銀行","大曽根支店","1243427","",""
"三光産楽(株)","5.9.29","6.1.31","三井住友銀行","青山支店","3540000","",""
"計","","","","","62451449","",""
