ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,170085,202507,Ⅰ売上高,Ⅰ売上高,,,,,,,,,,,,,
,,2,000,170085,202507,製品商品売上高,製品商品売上高,,"1,267,343,268","1,267,343,268","1,267,343,268","1,267,343,268",,,"1,267,343,268","1,267,343,268",,,,
,,3,000,170085,202507,Ⅱ売上原価,Ⅱ売上原価,,,,,,,,,,,,,
,,4,000,170085,202507,期首棚卸高,期首棚卸高,,,,"10,403,790","10,403,790",,,,,,,,
,,5,000,170085,202507,商品仕入高,商品仕入高,,"32,771,410","32,771,410",,,,,,,,,,
,,6,000,170085,202507,印刷物仕入,印刷物仕入,,"2,892,818","2,892,818","35,664,228","35,664,228",,,,,,,,
,,7,000,170085,202507,当期製品製造原価,当期製品製造原価,,,,1006913315,1006913315,,,,,,,,
,,8,000,170085,202507,合計,合計,,,,1052981333,1052981333,,,,,,,,
,,9,000,170085,202507,期末棚卸高,期末棚卸高,,,,5552940,5552940,,,"1,047,428,393","1,047,428,393",,,,
,,10,000,170085,202507,売上総利益,売上総利益,,,,,,,,"219,914,875","219,914,875",,,,
,,11,000,170085,202507,Ⅲ販売費及び一般管理費,Ⅲ販売費及び一般管理費,,,,,,,,,,,,,
,,12,000,170085,202507,販売費及び一般管理費,販売費及び一般管理費,,,,"172,229,247","172,229,247",,,"172,229,247","172,229,247",,,,
,,13,000,170085,202507,営業利益,営業利益,,,,,,,,"47,685,628","47,685,628",,,,
,,14,000,170085,202507,IV営業外収益,IV営業外収益,,,,,,,,,,,,,
,,15,000,170085,202507,受取利息,受取利息,,,,630,630,,,,,,,,
,,16,000,170085,202507,受取配当金,受取配当金,,,,"5,900","5,900",,,,,,,,
,,17,000,170085,202507,雑収入,雑収入,,,,"13,397,884","13,397,884",,,"13,404,414","13,404,414",,,,
,,18,000,170085,202507,V営業外費用,V営業外費用,,,,,,,,,,,,,
,,19,000,170085,202507,支払利息割引料,支払利息割引料,,,,"26,978,901","26,978,901",,,,,,,,
,,20,000,170085,202507,売上割引,売上割引,,,,"1,793,036","1,793,036",,,"28,771,937","28,771,937",,,,
,,21,000,170085,202507,経常利益,経常利益,,,,,,,,"32,318,105","32,318,105",,,,
,,22,000,170085,202507,VI特別利益,VI特別利益,,,,,,,,,,,,,
,,23,000,170085,202507,特別利益,特別利益,,,,0,0,,,0,0,,,,
,,24,000,170085,202507,VII特別損失,VII特別損失,,,,,,,,,,,,,
,,25,000,170085,202507,特別損失,特別損失,,,,0,0,,,0,0,,,,
,,26,000,170085,202507,税引前当期純利益,税引前当期純利益,,,,,,,,"32,318,105","32,318,105",,,,
,,27,000,170085,202507,法人税、住民税及び事業税,法人税、住民税及び事業税,,,,"10,299,100","10,299,100",,,10299100,10299100,,,,
,,28,000,170085,202507,当期純利益,当期純利益,,,,,,,,"22,019,005","22,019,005",,,,
