ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,346221,202507,【営業収益】,【営業収益】,,,,,,,,,,,,,
,,2,000,346221,202507,車輌売上,車輌売上,,"492,929,534","492,929,534",,,,,,,,,,
,,3,000,346221,202507,その他売上,その他売上,,"249,120","249,120",,,,,,,,,,
,,4,000,346221,202507,倉庫売上,倉庫売上,,"115,002,139","115,002,139",,,,,,,,,,
,,5,000,346221,202507,作業売上,作業売上,,"10,276,745","10,276,745",,,,,,,,,,
,,6,000,346221,202507,傭車売上,傭車売上,,"143,553,186","143,553,186",,,,,,,,,,
,,7,000,346221,202507,燃料売上,燃料売上,,"26,946,163","26,946,163","788,956,887","788,956,887",,,,,,,,
,,8,000,346221,202507,【運送原価】,【運送原価】,,,,,,,,,,,,,
,,9,000,346221,202507,当期運送原価,当期運送原価,,,,"661,113,439","661,113,439",,,,,,,,
,,10,000,346221,202507,売上総利益金額,売上総利益金額,,,,"127,843,448","127,843,448",,,,,,,,
,,11,000,346221,202507,【一般管理費】,【一般管理費】,,,,"168,554,682","168,554,682",,,,,,,,
,,12,000,346221,202507,営業損失金額,営業損失金額,,,,"-40,711,234","-40,711,234",,,,,,,,
,,13,000,346221,202507,【営業外収益】,【営業外収益】,,,,,,,,,,,,,
,,14,000,346221,202507,受取利息,受取利息,,"1,412","1,412",,,,,,,,,,
,,15,000,346221,202507,受取配当金,受取配当金,,"32,905","32,905",,,,,,,,,,
,,16,000,346221,202507,雑収入,雑収入,,"14,589,462","14,589,462","14,623,779","14,623,779",,,,,,,,
,,17,000,346221,202507,【営業外費用】,【営業外費用】,,,,,,,,,,,,,
,,18,000,346221,202507,支払利息,支払利息,,"4,131,191","4,131,191",,,,,,,,,,
,,19,000,346221,202507,手形売却損,手形売却損,,"315,313","315,313","4,446,504","4,446,504",,,,,,,,
,,20,000,346221,202507,経常損失金額,経常損失金額,,,,"-30,533,959","-30,533,959",,,,,,,,
,,21,000,346221,202507,【特別利益】,【特別利益】,,,,,,,,,,,,,
,,22,000,346221,202507,固定資産売却益,固定資産売却益,,"749,475","749,475",,,,,,,,,,
,,23,000,346221,202507,収用補償金,収用補償金,,"356,963,196","356,963,196","357,712,671","357,712,671",,,,,,,,
,,24,000,346221,202507,【特別損失】,【特別損失】,,,,,,,,,,,,,
,,25,000,346221,202507,圧縮特別勘定繰入,圧縮特別勘定繰入,,"237,048,396","237,048,396",,,,,,,,,,
,,26,000,346221,202507,固定資産廃棄損,固定資産廃棄損,,"2,386,272","2,386,272",,,,,,,,,,
,,27,000,346221,202507,雑損失,雑損失,,"12,650,000","12,650,000","252,084,668","252,084,668",,,,,,,,
,,28,000,346221,202507,税引前当期純利益金額,税引前当期純利益金額,,,,"75,094,044","75,094,044",,,,,,,,
,,29,000,346221,202507,法人税、住民税及び事業税,法人税、住民税及び事業税,,,,"545,500","545,500",,,,,,,,
,,30,000,346221,202507,当期純利益金額,当期純利益金額,,,,"74,548,544","74,548,544",,,,,,,,
