ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,589630,202507,【流動資産】,【流動資産】,,"【1,774,170,033】","【1,774,170,033】",,,,,,,,,,
,,2,000,589630,202507,小口現金,小口現金,,"209,880","209,880",,,,,,,,,,
,,3,000,589630,202507,当座預金,当座預金,,"295,749,804","295,749,804",,,,,,,,,,
,,4,000,589630,202507,普通預金,普通預金,,"220,245,017","220,245,017",,,,,,,,,,
,,5,000,589630,202507,定期積金,定期積金,,"57,000,000","57,000,000",,,,,,,,,,
,,6,000,589630,202507,受取手形,受取手形,,"156,630,000","156,630,000",,,,,,,,,,
,,7,000,589630,202507,完成工事未収入金,完成工事未収入金,,"166,778,880","166,778,880",,,,,,,,,,
,,8,000,589630,202507,未収入金,未収入金,,"1,987,708","1,987,708",,,,,,,,,,
,,9,000,589630,202507,貯蔵品,貯蔵品,,"42,080","42,080",,,,,,,,,,
,,10,000,589630,202507,材料貯蔵品,材料貯蔵品,,"118,400","118,400",,,,,,,,,,
,,11,000,589630,202507,未成工事支出金,未成工事支出金,,"850,034,496","850,034,496",,,,,,,,,,
,,12,000,589630,202507,仮払金,仮払金,,"29,506","29,506",,,,,,,,,,
,,13,000,589630,202507,立替金,立替金,,"932,018","932,018",,,,,,,,,,
,,14,000,589630,202507,前払金,前払金,,"23,000","23,000",,,,,,,,,,
,,15,000,589630,202507,短期貸付金,短期貸付金,,"1,254,289","1,254,289",,,,,,,,,,
,,16,000,589630,202507,前払費用,前払費用,,"9,372,941","9,372,941",,,,,,,,,,
,,17,000,589630,202507,未収消費税,未収消費税,,"9,205,100","9,205,100",,,,,,,,,,
,,18,000,589630,202507,未収還付法人税等,未収還付法人税等,,"5,200,900","5,200,900",,,,,,,,,,
,,19,000,589630,202507,貸倒引当金,貸倒引当金,,"-643,986","-643,986",,,,,,,,,,
,,20,000,589630,202507,【固定資産】,【固定資産】,,"【126,134,562】","【126,134,562】",,,,,,,,,,
,,21,000,589630,202507,(有形固定資産),(有形固定資産),,"(15,809,907)","(15,809,907)",,,,,,,,,,
,,22,000,589630,202507,建物,建物,,"4,898,131","4,898,131",,,,,,,,,,
,,23,000,589630,202507,建物付属設備,建物付属設備,,"4,086,600","4,086,600",,,,,,,,,,
,,24,000,589630,202507,機械装置,機械装置,,"2,673,000","2,673,000",,,,,,,,,,
,,25,000,589630,202507,車両運搬具,車両運搬具,,"2,154,939","2,154,939",,,,,,,,,,
,,26,000,589630,202507,器具備品,器具備品,,"1,478,803","1,478,803",,,,,,,,,,
,,27,000,589630,202507,一括償却資産,一括償却資産,,"47,434","47,434",,,,,,,,,,
,,28,000,589630,202507,土地,土地,,"471,000","471,000",,,,,,,,,,
,,29,000,589630,202507,(無形固定資産),(無形固定資産),,"(26,910,839)","(26,910,839)",,,,,,,,,,
,,30,000,589630,202507,ソフトウェア,ソフトウェア,,"6,910,839","6,910,839",,,,,,,,,,
,,31,000,589630,202507,のれん,のれん,,"20,000,000","20,000,000",,,,,,,,,,
,,32,000,589630,202507,(投資その他の資産),(投資その他の資産),,"(83,413,816)","(83,413,816)",,,,,,,,,,
,,33,000,589630,202507,出資金,出資金,,"55,000","55,000",,,,,,,,,,
,,34,000,589630,202507,投資有価証券,投資有価証券,,"8,400,000","8,400,000",,,,,,,,,,
,,35,000,589630,202507,保証金,保証金,,"5,783,000","5,783,000",,,,,,,,,,
,,36,000,589630,202507,敷金,敷金,,"6,200,338","6,200,338",,,,,,,,,,
,,37,000,589630,202507,長期前払費用,長期前払費用,,"3,206,713","3,206,713",,,,,,,,,,
,,38,000,589630,202507,会員権,会員権,,"8,162,376","8,162,376",,,,,,,,,,
,,39,000,589630,202507,前払保険料,前払保険料,,"51,456,949","51,456,949",,,,,,,,,,
,,40,000,589630,202507,預託金,預託金,,"149,440","149,440",,,,,,,,,,
,,41,000,589630,202507,資産合計,資産合計,,1900304595,1900304595,,,,,,,,,,
,,42,000,589630,202507,【流動負債】,【流動負債】,,"【1,167,697,135】","【1,167,697,135】",,,,,,,,,,
,,43,000,589630,202507,支払手形,支払手形,,"252,729,104","252,729,104",,,,,,,,,,
,,44,000,589630,202507,工事未払金,工事未払金,,"170,432,256","170,432,256",,,,,,,,,,
,,45,000,589630,202507,一年以内返済長期借入,一年以内返済長期借入,,"76,872,000","76,872,000",,,,,,,,,,
,,46,000,589630,202507,一年以内償還社債,一年以内償還社債,,"10,000,000","10,000,000",,,,,,,,,,
,,47,000,589630,202507,未払金,未払金,,"46,339,555","46,339,555",,,,,,,,,,
,,48,000,589630,202507,預り金,預り金,,"80,869,900","80,869,900",,,,,,,,,,
,,49,000,589630,202507,未成工事受入金,未成工事受入金,,"530,454,320","530,454,320",,,,,,,,,,
,,50,000,589630,202507,【固定負債】,【固定負債】,,"【222,524,200】","【222,524,200】",,,,,,,,,,
,,51,000,589630,202507,長期借入金,長期借入金,,"191,691,000","191,691,000",,,,,,,,,,
,,52,000,589630,202507,社債,社債,,"25,000,000","25,000,000",,,,,,,,,,
,,53,000,589630,202507,長期預り金,長期預り金,,"5,833,200","5,833,200",,,,,,,,,,
,,54,000,589630,202507,負債合計,負債合計,,"1,390,221,335","1,390,221,335",,,,,,,,,,
,,55,000,589630,202507,【株主資本】,【株主資本】,,"【510,083,260】","【510,083,260】",,,,,,,,,,
,,56,000,589630,202507,【資本金】,【資本金】,,"【50,000,000】","【50,000,000】",,,,,,,,,,
,,57,000,589630,202507,【利益剰余金】,【利益剰余金】,,"【460,083,260】","【460,083,260】",,,,,,,,,,
,,58,000,589630,202507,(その他利益剰余金),(その他利益剰余金),,"(460,083,260)","(460,083,260)",,,,,,,,,,
,,59,000,589630,202507,繰越利益剰余金,繰越利益剰余金,,"460,083,260","460,083,260",,,,,,,,,,
,,60,000,589630,202507,純資産合計,純資産合計,,"510,083,260","510,083,260",,,,,,,,,,
,,61,000,589630,202507,負債純資産合計,負債純資産合計,,"1,900,304,595","1,900,304,595",,,,,,,,,,
