ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085602260,1,1,001,000231,202507,,,20241203174952000	2	1	321	436424	202501	いわみ生コンクリート	いわみ生コンクリート	2472534306	4.2.25	4.2.25	4.5.31	4.5.31	10000000	10000000	山陰合同銀行	山陰合同銀行	益田支店	益田支店				,20241203174952000	2	1	321	436424	202501	いわみ生コンクリート	いわみ生コンクリート	2472534306	4.2.25	4.2.25	4.5.31	4.5.31	10000000	10000000	山陰合同銀行	山陰合同銀行	益田支店	益田支店				,2610,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085602260,1,2,001,000231,202507,,,20241203174952000	2	2	321	436424	202501	同上	同上	5751103289	4.3.25	4.3.25	4.6.30	4.6.30	10000000	10000000	同上	同上	同上	同上				,20241203174952000	2	2	321	436424	202501	同上	同上	5751103289	4.3.25	4.3.25	4.6.30	4.6.30	10000000	10000000	同上	同上	同上	同上				,2611,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085602260,1,3,001,000231,202507,,,20241203174952000	2	3	321	436424	202501	同上	同上	5751103289	4.1.25	4.1.25	4.4.30	4.4.30	8320000	8320000	同上	同上	同上	同上				,20241203174952000	2	3	321	436424	202501	同上	同上	5751103289	4.1.25	4.1.25	4.4.30	4.4.30	8320000	8320000	同上	同上	同上	同上				,2612,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085602260,1,4,001,000231,202507,,,20241203174952000	2	4	321	436424	202501	同上	同上	5751103289	4.3.25	4.3.25	4.6.30	4.6.30	3590000	3590000	同上	同上	同上	同上				,20241203174952000	2	4	321	436424	202501	同上	同上	5751103289	4.3.25	4.3.25	4.6.30	4.6.30	3590000	3590000	同上	同上	同上	同上				,2613,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085602260,1,5,001,000231,202507,,,20241203174952000	2	5	321	436424	202501	同上	同上	5751103289	4.2.25	4.2.25	4.5.31	4.5.31	3310000	3310000	同上	同上	同上	同上				,20241203174952000	2	5	321	436424	202501	同上	同上	5751103289	4.2.25	4.2.25	4.5.31	4.5.31	3310000	3310000	同上	同上	同上	同上				,2614,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085602260,1,6,001,000231,202507,,,20241203174952000	2	6	321	436424	202501	高橋建設	高橋建設	0152279635	4.2.25	4.2.25	4.4.30	4.4.30	1517263	1517263	同上	同上	同上	同上				,20241203174952000	2	6	321	436424	202501	高橋建設	高橋建設	0152279635	4.2.25	4.2.25	4.4.30	4.4.30	1517263	1517263	同上	同上	同上	同上				,2615,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085602260,1,7,001,000231,202507,,,20241203174952000	2	7	321	436424	202501	同上	同上	5751103289	4.3.25	4.3.25	4.5.31	4.5.31	754314	754314	同上	同上	同上	同上				,20241203174952000	2	7	321	436424	202501	同上	同上	5751103289	4.3.25	4.3.25	4.5.31	4.5.31	754314	754314	同上	同上	同上	同上				,2616,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085602260,1,8,001,000231,202507,,,20241203174952000	2	8	321	436424	202501	吉村工務店	吉村工務店	9278634043	4.3.25	4.3.25	4.5.20	4.5.20	317000	317000	島根銀行	島根銀行	同上	同上				,20241203174952000	2	8	321	436424	202501	吉村工務店	吉村工務店	9278634043	4.3.25	4.3.25	4.5.20	4.5.20	317000	317000	島根銀行	島根銀行	同上	同上				,2617,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085602260,1,9,001,000231,202507,,,20241203174952000	2	9	321	436424	202501	同上	同上	5751103289	4.2.25	4.2.25	4.4.20	4.4.20	99000	99000	同上	同上	同上	同上				,20241203174952000	2	9	321	436424	202501	同上	同上	5751103289	4.2.25	4.2.25	4.4.20	4.4.20	99000	99000	同上	同上	同上	同上				,2618,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
