ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085603440,1,1,001,001005,202507,,,20250615132958000	2	1	431	526399	202305	(株)興和工機	(株)興和工機	5738326553	R6.2.7	R6.2.7	R6.4.30	R6.4.30	168974	168974	商工組合中央金庫上野支店	商工組合中央金庫上野支店			みずほ銀行那覇支店	みずほ銀行那覇支店		,20250615132958000	2	1	431	526399	202305	(株)興和工機	(株)興和工機	5738326553	R6.2.7	R6.2.7	R6.4.30	R6.4.30	168974	168974	商工組合中央金庫上野支店	商工組合中央金庫上野支店			みずほ銀行那覇支店	みずほ銀行那覇支店		,2496,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085603440,1,2,001,001005,202507,,,20250615132958000	2	2	431	526399	202305	(有)ハードセンター	(有)ハードセンター	5112503258	R6.2.14	R6.2.14	R6.4.30	R6.4.30	180000	180000	琉球銀行北谷支店	琉球銀行北谷支店			みずほ銀行那覇支店	みずほ銀行那覇支店		,20250615132958000	2	2	431	526399	202305	(有)ハードセンター	(有)ハードセンター	5112503258	R6.2.14	R6.2.14	R6.4.30	R6.4.30	180000	180000	琉球銀行北谷支店	琉球銀行北谷支店			みずほ銀行那覇支店	みずほ銀行那覇支店		,2497,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085603440,1,3,001,001005,202507,,,20250615132958000	2	3	431	526399	202305	(株)高千穂商会	(株)高千穂商会	7085191148	R6.2.29	R6.2.29	R6.4.30	R6.4.30	300000	300000	愛知銀行昭和橋支店	愛知銀行昭和橋支店			みずほ銀行那覇支店	みずほ銀行那覇支店		,20250615132958000	2	3	431	526399	202305	(株)高千穂商会	(株)高千穂商会	7085191148	R6.2.29	R6.2.29	R6.4.30	R6.4.30	300000	300000	愛知銀行昭和橋支店	愛知銀行昭和橋支店			みずほ銀行那覇支店	みずほ銀行那覇支店		,2498,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085603440,1,4,001,001005,202507,,,20250615132958000	2	4	431	526399	202305	(株)大眞商会	(株)大眞商会	0095419403	R6.3.6	R6.3.6	R6.4.30	R6.4.30	440000	440000	琉球銀行宮古支店	琉球銀行宮古支店						,20250615132958000	2	4	431	526399	202305	(株)大眞商会	(株)大眞商会	0095419403	R6.3.6	R6.3.6	R6.4.30	R6.4.30	440000	440000	琉球銀行宮古支店	琉球銀行宮古支店						,2499,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085603440,1,5,001,001005,202507,,,20250615132958000	2	5	431	526399	202305	(有)中の町建材	(有)中の町建材	0765731100	R6.3.22	R6.3.22	R6.4.30	R6.4.30	435000	435000	琉球銀行北谷支店	琉球銀行北谷支店						,20250615132958000	2	5	431	526399	202305	(有)中の町建材	(有)中の町建材	0765731100	R6.3.22	R6.3.22	R6.4.30	R6.4.30	435000	435000	琉球銀行北谷支店	琉球銀行北谷支店						,2500,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085603440,1,6,001,001005,202507,,,20250615132958000	2	6	431	526399	202305	諸見左官材料販売	諸見左官材料販売	5072864772	R6.3.25	R6.3.25	R6.4.30	R6.4.30	550000	550000	沖縄海邦銀行糸満支店	沖縄海邦銀行糸満支店						,20250615132958000	2	6	431	526399	202305	諸見左官材料販売	諸見左官材料販売	5072864772	R6.3.25	R6.3.25	R6.4.30	R6.4.30	550000	550000	沖縄海邦銀行糸満支店	沖縄海邦銀行糸満支店						,2501,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085603440,1,7,001,001005,202507,,,20250615132958000	2	7	431	526399	202305	(有)一建工業	(有)一建工業	6468512049	R6.2.14	R6.2.14	R6.5.1	R6.5.1	3080000	3080000	沖縄海邦銀行嘉手納支店	沖縄海邦銀行嘉手納支店			みずほ銀行那覇支店	みずほ銀行那覇支店		,20250615132958000	2	7	431	526399	202305	(有)一建工業	(有)一建工業	6468512049	R6.2.14	R6.2.14	R6.5.1	R6.5.1	3080000	3080000	沖縄海邦銀行嘉手納支店	沖縄海邦銀行嘉手納支店			みずほ銀行那覇支店	みずほ銀行那覇支店		,2502,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085603440,1,8,001,001005,202507,,,20250615132958000	2	8	431	526399	202305	(株)ナカモト	(株)ナカモト	3941662865	R6.2.20	R6.2.20	R6.5.1	R6.5.1	1689851	1689851	沖縄銀行古波蔵支店	沖縄銀行古波蔵支店			みずほ銀行那覇支店	みずほ銀行那覇支店		,20250615132958000	2	8	431	526399	202305	(株)ナカモト	(株)ナカモト	3941662865	R6.2.20	R6.2.20	R6.5.1	R6.5.1	1689851	1689851	沖縄銀行古波蔵支店	沖縄銀行古波蔵支店			みずほ銀行那覇支店	みずほ銀行那覇支店		,2503,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085603440,1,9,001,001005,202507,,,20250615132958000	2	9	431	526399	202305	デザインワークス(株)	デザインワークス(株)	6382483905	R6.1.31	R6.1.31	R6.5.2	R6.5.2	1815000	1815000	沖縄銀行普天間支店	沖縄銀行普天間支店			みずほ銀行那覇支店	みずほ銀行那覇支店		,20250615132958000	2	9	431	526399	202305	デザインワークス(株)	デザインワークス(株)	6382483905	R6.1.31	R6.1.31	R6.5.2	R6.5.2	1815000	1815000	沖縄銀行普天間支店	沖縄銀行普天間支店			みずほ銀行那覇支店	みずほ銀行那覇支店		,2504,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085603440,1,10,001,001005,202507,,,20250615132958000	2	10	431	526399	202305	(株)スズトヨ	(株)スズトヨ	3356115214	R6.1.16	R6.1.16	R6.5.3	R6.5.3	1850147	1850147	東邦銀行原町支店	東邦銀行原町支店			みずほ銀行那覇支店	みずほ銀行那覇支店		,20250615132958000	2	10	431	526399	202305	(株)スズトヨ	(株)スズトヨ	3356115214	R6.1.16	R6.1.16	R6.5.3	R6.5.3	1850147	1850147	東邦銀行原町支店	東邦銀行原町支店			みずほ銀行那覇支店	みずほ銀行那覇支店		,2505,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
