ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085602860,1,1,001,000292,202507,,,20240921180910000	2	1	451	716676	202210	ホシデン(株)	ホシデン(株)	1226839620	令3.12.10	令3.12.10	令4.4.5	令4.4.5	1200804	1200804	三井住友銀行	三井住友銀行	今里支店	今里支店				,20240921180910000	2	1	451	716676	202210	ホシデン(株)	ホシデン(株)	1226839620	令3.12.10	令3.12.10	令4.4.5	令4.4.5	1200804	1200804	三井住友銀行	三井住友銀行	今里支店	今里支店				,2680,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085602860,1,2,001,000292,202507,,,20240921180910000	2	2	451	716676	202210	ホシデン(株)	ホシデン(株)	1226839620	令4.1.7	令4.1.7	令4.5.6	令4.5.6	861344	861344	三井住友銀行	三井住友銀行	今里支店	今里支店				,20240921180910000	2	2	451	716676	202210	ホシデン(株)	ホシデン(株)	1226839620	令4.1.7	令4.1.7	令4.5.6	令4.5.6	861344	861344	三井住友銀行	三井住友銀行	今里支店	今里支店				,2681,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085602860,1,3,001,000292,202507,,,20240921180910000	2	3	451	716676	202210	ホシデン(株)	ホシデン(株)	1226839620	令4.3.10	令4.3.10	令4.7.5	令4.7.5	990088	990088	三井住友銀行	三井住友銀行	今里支店	今里支店				,20240921180910000	2	3	451	716676	202210	ホシデン(株)	ホシデン(株)	1226839620	令4.3.10	令4.3.10	令4.7.5	令4.7.5	990088	990088	三井住友銀行	三井住友銀行	今里支店	今里支店				,2682,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085602860,1,4,001,000292,202507,,,20240921180910000	2	4	451	716676	202210	ルネサスエレクトロニクス(株)	ルネサスエレクトロニクス(株)	1266653657	令4.1.20	令4.1.20	令4.4.20	令4.4.20	274724658	274724658	みずほ銀行	みずほ銀行	本店	本店				,20240921180910000	2	4	451	716676	202210	ルネサスエレクトロニクス(株)	ルネサスエレクトロニクス(株)	1266653657	令4.1.20	令4.1.20	令4.4.20	令4.4.20	274724658	274724658	みずほ銀行	みずほ銀行	本店	本店				,2683,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085602860,1,5,001,000292,202507,,,20240921180910000	2	5	451	716676	202210	ルネサスエレクトロニクス(株)	ルネサスエレクトロニクス(株)	1266653657	令4.2.20	令4.2.20	令4.5.20	令4.5.20	251405754	251405754	みずほ銀行	みずほ銀行	本店	本店				,20240921180910000	2	5	451	716676	202210	ルネサスエレクトロニクス(株)	ルネサスエレクトロニクス(株)	1266653657	令4.2.20	令4.2.20	令4.5.20	令4.5.20	251405754	251405754	みずほ銀行	みずほ銀行	本店	本店				,2684,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085602860,1,6,001,000292,202507,,,20240921180910000	2	6	451	716676	202210	ルネサスエレクトロニクス(株)	ルネサスエレクトロニクス(株)	1266653657	令4.3.20	令4.3.20	令4.6.20	令4.6.20	226012326	226012326	みずほ銀行	みずほ銀行	本店	本店				,20240921180910000	2	6	451	716676	202210	ルネサスエレクトロニクス(株)	ルネサスエレクトロニクス(株)	1266653657	令4.3.20	令4.3.20	令4.6.20	令4.6.20	226012326	226012326	みずほ銀行	みずほ銀行	本店	本店				,2685,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085602860,1,7,001,000292,202507,,,20240921180910000	2	7	451	716676	202210	セイコーNPC(株)	セイコーNPC(株)	6500383781	令4.1.31	令4.1.31	令4.5.2	令4.5.2	18921080	18921080	みずほ銀行	みずほ銀行	本所支店	本所支店				,20240921180910000	2	7	451	716676	202210	セイコーNPC(株)	セイコーNPC(株)	6500383781	令4.1.31	令4.1.31	令4.5.2	令4.5.2	18921080	18921080	みずほ銀行	みずほ銀行	本所支店	本所支店				,2686,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085602860,1,8,001,000292,202507,,,20240921180910000	2	8	451	716676	202210	セイコーNPC(株)	セイコーNPC(株)	6500383781	令4.2.28	令4.2.28	令4.5.31	令4.5.31	13214046	13214046	みずほ銀行	みずほ銀行	本所支店	本所支店				,20240921180910000	2	8	451	716676	202210	セイコーNPC(株)	セイコーNPC(株)	6500383781	令4.2.28	令4.2.28	令4.5.31	令4.5.31	13214046	13214046	みずほ銀行	みずほ銀行	本所支店	本所支店				,2687,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085602860,1,9,001,000292,202507,,,20240921180910000	2	9	451	716676	202210	セイコーNPC(株)	セイコーNPC(株)	6500383781	令4.3.31	令4.3.31	令4.6.30	令4.6.30	19756837	19756837	みずほ銀行	みずほ銀行	本所支店	本所支店				,20240921180910000	2	9	451	716676	202210	セイコーNPC(株)	セイコーNPC(株)	6500383781	令4.3.31	令4.3.31	令4.6.30	令4.6.30	19756837	19756837	みずほ銀行	みずほ銀行	本所支店	本所支店				,2688,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085602860,1,10,001,000292,202507,,,20240921180910000	2	10	451	716676	202210	エイブリック(株)	エイブリック(株)	5570230099	令4.1.31	令4.1.31	令4.5.2	令4.5.2	1492735	1492735	みずほ銀行	みずほ銀行	大手町	大手町				,20240921180910000	2	10	451	716676	202210	エイブリック(株)	エイブリック(株)	5570230099	令4.1.31	令4.1.31	令4.5.2	令4.5.2	1492735	1492735	みずほ銀行	みずほ銀行	大手町	大手町				,2689,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
