ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085603480,1,1,001,003001,202507,,,20240829120308000	2	1	274	091186	202206	株式会社三和商店	株式会社三和商店	6666276736	5.5.29	5.5.29	5.9.20	5.9.20	2724191	2724191	足利	足利	問屋町	問屋町	商工中金岡山	商工中金岡山		,20240829120308000	2	1	274	091186	202206	株式会社三和商店	株式会社三和商店	6666276736	5.5.29	5.5.29	5.9.20	5.9.20	2724191	2724191	足利	足利	問屋町	問屋町	商工中金岡山	商工中金岡山		,2975,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085603480,1,2,001,003001,202507,,,20240829120308000	2	2	274	091186	202206	株式会社三和商店	株式会社三和商店	6666276736	5.6.28	5.6.28	5.10.20	5.10.20	2044585	2044585	足利	足利	問屋町	問屋町	山陰合同岡山	山陰合同岡山		,20240829120308000	2	2	274	091186	202206	株式会社三和商店	株式会社三和商店	6666276736	5.6.28	5.6.28	5.10.20	5.10.20	2044585	2044585	足利	足利	問屋町	問屋町	山陰合同岡山	山陰合同岡山		,2976,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085603480,1,3,001,003001,202507,,,20240829120308000	2	3	274	091186	202206	株式会社三和商店	株式会社三和商店	6666276736	5.7.27	5.7.27	5.11.20	5.11.20	505564	505564	足利	足利	問屋町	問屋町				,20240829120308000	2	3	274	091186	202206	株式会社三和商店	株式会社三和商店	6666276736	5.7.27	5.7.27	5.11.20	5.11.20	505564	505564	足利	足利	問屋町	問屋町				,2977,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085603480,1,4,001,003001,202507,,,20240829120308000	2	4	274	091186	202206	株式会社三和商店	株式会社三和商店	6666276736	5.6.28	5.6.28	5.10.20	5.10.20	186983	186983	足利	足利	問屋町	問屋町				,20240829120308000	2	4	274	091186	202206	株式会社三和商店	株式会社三和商店	6666276736	5.6.28	5.6.28	5.10.20	5.10.20	186983	186983	足利	足利	問屋町	問屋町				,2978,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085603480,1,5,001,003001,202507,,,20240829120308000	2	5	274	091186	202206	畑洋服(株)	畑洋服(株)	5674995063	5.6.5	5.6.5	5.8.31	5.8.31	6416850	6416850	三井住友	三井住友	御影	御影	山陰合同岡山	山陰合同岡山		,20240829120308000	2	5	274	091186	202206	畑洋服(株)	畑洋服(株)	5674995063	5.6.5	5.6.5	5.8.31	5.8.31	6416850	6416850	三井住友	三井住友	御影	御影	山陰合同岡山	山陰合同岡山		,2979,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085603480,1,6,001,003001,202507,,,20240829120308000	2	6	274	091186	202206	畑洋服(株)	畑洋服(株)	5674995063	5.7.5	5.7.5	5.9.30	5.9.30	2980307	2980307	三井住友	三井住友	御影	御影	中国本店	中国本店		,20240829120308000	2	6	274	091186	202206	畑洋服(株)	畑洋服(株)	5674995063	5.7.5	5.7.5	5.9.30	5.9.30	2980307	2980307	三井住友	三井住友	御影	御影	中国本店	中国本店		,2980,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085603480,1,7,001,003001,202507,,,20240829120308000	2	7	274	091186	202206	(株)清水屋	(株)清水屋	9230334467	5.6.5	5.6.5	5.8.5	5.8.5	6125895	6125895	三菱UFJ	三菱UFJ	大曾根	大曾根				,20240829120308000	2	7	274	091186	202206	(株)清水屋	(株)清水屋	9230334467	5.6.5	5.6.5	5.8.5	5.8.5	6125895	6125895	三菱UFJ	三菱UFJ	大曾根	大曾根				,2981,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085603480,1,8,001,003001,202507,,,20240829120308000	2	8	274	091186	202206	(株)清水屋春日井店	(株)清水屋春日井店	2307170235	5.7.5	5.7.5	5.9.5	5.9.5	1282158	1282158	三菱UFJ	三菱UFJ	大曾根	大曾根				,20240829120308000	2	8	274	091186	202206	(株)清水屋春日井店	(株)清水屋春日井店	2307170235	5.7.5	5.7.5	5.9.5	5.9.5	1282158	1282158	三菱UFJ	三菱UFJ	大曾根	大曾根				,2982,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085603480,1,9,001,003001,202507,,,20240829120308000	2	9	274	091186	202206	ダイワスポーツ(株)	ダイワスポーツ(株)	0678939963	5.5.10	5.5.10	5.8.10	5.8.10	5891163	5891163	北海道	北海道	札幌駅北口	札幌駅北口	商工中金岡山	商工中金岡山		,20240829120308000	2	9	274	091186	202206	ダイワスポーツ(株)	ダイワスポーツ(株)	0678939963	5.5.10	5.5.10	5.8.10	5.8.10	5891163	5891163	北海道	北海道	札幌駅北口	札幌駅北口	商工中金岡山	商工中金岡山		,2983,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085603480,1,10,001,003001,202507,,,20240829120308000	2	10	274	091186	202206	ダイワスポーツ(株)	ダイワスポーツ(株)	0678939963	5.6.12	5.6.12	5.9.11	5.9.11	2516895	2516895	北海道	北海道	札幌駅北口	札幌駅北口	山陰合同岡山	山陰合同岡山		,20240829120308000	2	10	274	091186	202206	ダイワスポーツ(株)	ダイワスポーツ(株)	0678939963	5.6.12	5.6.12	5.9.11	5.9.11	2516895	2516895	北海道	北海道	札幌駅北口	札幌駅北口	山陰合同岡山	山陰合同岡山		,2984,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250723085603480,1,11,001,003001,202507,,,20240829120308000	2	11	274	091186	202206	ダイワスポーツ(株)	ダイワスポーツ(株)	0678939963	5.7.10	5.7.10	5.10.10	5.10.10	1479980	1479980	北海道	北海道	札幌駅北口	札幌駅北口	中国本店	中国本店		,20240829120308000	2	11	274	091186	202206	ダイワスポーツ(株)	ダイワスポーツ(株)	0678939963	5.7.10	5.7.10	5.10.10	5.10.10	1479980	1479980	北海道	北海道	札幌駅北口	札幌駅北口	中国本店	中国本店		,2985,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250723085603480,1,12,001,003001,202507,,,20240829120308000	2	12	274	091186	202206	株式会社コトウ	株式会社コトウ	5229420362	5.5.10	5.5.10	5.8.31	5.8.31	5597346	5597346	山口	山口	本店	本店				,20240829120308000	2	12	274	091186	202206	株式会社コトウ	株式会社コトウ	5229420362	5.5.10	5.5.10	5.8.31	5.8.31	5597346	5597346	山口	山口	本店	本店				,2986,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250723085603480,1,13,001,003001,202507,,,20240829120308000	2	13	274	091186	202206	株式会社コトウ	株式会社コトウ	5229420362	5.6.10	5.6.10	5.9.30	5.9.30	3802729	3802729	山口	山口	本店	本店				,20240829120308000	2	13	274	091186	202206	株式会社コトウ	株式会社コトウ	5229420362	5.6.10	5.6.10	5.9.30	5.9.30	3802729	3802729	山口	山口	本店	本店				,2987,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
