ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085602320,1,1,001,000237,202507,,,20250210160417000	2	1	172	756262	202206	(受取手形)	(受取手形)	2930698880														,20250210160417000	2	1	172	756262	202206	(受取手形)	(受取手形)	2930698880														,2165,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085602320,1,2,001,000237,202507,,,20250210160417000	2	2	172	756262	202206	シンコー印刷(株)	シンコー印刷(株)	5719564565	R4.12.26	R4.12.26	R5.3.5	R5.3.5	1134828	1134828								,20250210160417000	2	2	172	756262	202206	シンコー印刷(株)	シンコー印刷(株)	5719564565	R4.12.26	R4.12.26	R5.3.5	R5.3.5	1134828	1134828								,2166,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085602320,1,3,001,000237,202507,,,20250210160417000	2	3	172	756262	202206	協同精版印刷(株)	協同精版印刷(株)	2457904837	R4.11.25	R4.11.25	R5.3.10	R5.3.10	1889195	1889195								,20250210160417000	2	3	172	756262	202206	協同精版印刷(株)	協同精版印刷(株)	2457904837	R4.11.25	R4.11.25	R5.3.10	R5.3.10	1889195	1889195								,2167,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085602320,1,4,001,000237,202507,,,20250210160417000	2	4	172	756262	202206	(株)DNP四国	(株)DNP四国	2556154907	R4.12.30	R4.12.30	R5.3.31	R5.3.31	1642608	1642608								,20250210160417000	2	4	172	756262	202206	(株)DNP四国	(株)DNP四国	2556154907	R4.12.30	R4.12.30	R5.3.31	R5.3.31	1642608	1642608								,2168,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085602320,1,5,001,000237,202507,,,20250210160417000	2	5	172	756262	202206	(株)ウィル・コーポレーション	(株)ウィル・コーポレーション	9034840709	R4.11.30	R4.11.30	R5.3.31	R5.3.31	531199	531199								,20250210160417000	2	5	172	756262	202206	(株)ウィル・コーポレーション	(株)ウィル・コーポレーション	9034840709	R4.11.30	R4.11.30	R5.3.31	R5.3.31	531199	531199								,2169,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085602320,1,6,001,000237,202507,,,20250210160417000	2	6	172	756262	202206	協同精版印刷(株)	協同精版印刷(株)	2457904837	R4.12.26	R4.12.26	R5.4.10	R5.4.10	2000000	2000000								,20250210160417000	2	6	172	756262	202206	協同精版印刷(株)	協同精版印刷(株)	2457904837	R4.12.26	R4.12.26	R5.4.10	R5.4.10	2000000	2000000								,2170,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085602320,1,7,001,000237,202507,,,20250210160417000	2	7	172	756262	202206	協同精版印刷(株)	協同精版印刷(株)	2457904837	R4.12.26	R4.12.26	R5.4.10	R5.4.10	1320530	1320530								,20250210160417000	2	7	172	756262	202206	協同精版印刷(株)	協同精版印刷(株)	2457904837	R4.12.26	R4.12.26	R5.4.10	R5.4.10	1320530	1320530								,2171,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085602320,1,8,001,000237,202507,,,20250210160417000	2	8	172	756262	202206	香川印刷(株)	香川印刷(株)	8642339087	R4.12.25	R4.12.25	R5.4.10	R5.4.10	763510	763510								,20250210160417000	2	8	172	756262	202206	香川印刷(株)	香川印刷(株)	8642339087	R4.12.25	R4.12.25	R5.4.10	R5.4.10	763510	763510								,2172,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085602320,1,9,001,000237,202507,,,20250210160417000	2	9	172	756262	202206	(株)廣陽本社	(株)廣陽本社	2958240324	R5.1.10	R5.1.10	R5.4.25	R5.4.25	1112606	1112606								,20250210160417000	2	9	172	756262	202206	(株)廣陽本社	(株)廣陽本社	2958240324	R5.1.10	R5.1.10	R5.4.25	R5.4.25	1112606	1112606								,2173,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085602320,1,10,001,000237,202507,,,20250210160417000	2	10	172	756262	202206	シンコー印刷(株)	シンコー印刷(株)	5719564565	R5.1.25	R5.1.25	R5.4.30	R5.4.30	1227500	1227500								,20250210160417000	2	10	172	756262	202206	シンコー印刷(株)	シンコー印刷(株)	5719564565	R5.1.25	R5.1.25	R5.4.30	R5.4.30	1227500	1227500								,2174,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
