ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085603520,1,1,001,003008,202507,,,20250102112225000	2	1	151	122719	202404	大一工業(株)	大一工業(株)	1114952583	5.10.15	5.10.15	6.2.29	6.2.29	1891553	1891553	みずほ銀行	みずほ銀行	三島支店	三島支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,20250102112225000	2	1	151	122719	202404	大一工業(株)	大一工業(株)	1114952583	5.10.15	5.10.15	6.2.29	6.2.29	1891553	1891553	みずほ銀行	みずほ銀行	三島支店	三島支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,2600,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085603520,1,2,001,003008,202507,,,20250102112225000	2	2	151	122719	202404	大一工業(株)	大一工業(株)	1114952583	5.11.15	5.11.15	6.3.31	6.3.31	1335657	1335657	みずほ銀行	みずほ銀行	三島支店	三島支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,20250102112225000	2	2	151	122719	202404	大一工業(株)	大一工業(株)	1114952583	5.11.15	5.11.15	6.3.31	6.3.31	1335657	1335657	みずほ銀行	みずほ銀行	三島支店	三島支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,2601,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085603520,1,3,001,003008,202507,,,20250102112225000	2	3	151	122719	202404	高槻ダイカスト(株)	高槻ダイカスト(株)	8131708543	5.10.20	5.10.20	6.1.20	6.1.20	2288000	2288000	三井住友銀行	三井住友銀行	高槻駅前支店	高槻駅前支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,20250102112225000	2	3	151	122719	202404	高槻ダイカスト(株)	高槻ダイカスト(株)	8131708543	5.10.20	5.10.20	6.1.20	6.1.20	2288000	2288000	三井住友銀行	三井住友銀行	高槻駅前支店	高槻駅前支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,2602,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085603520,1,4,001,003008,202507,,,20250102112225000	2	4	151	122719	202404	バン工業用品(株)	バン工業用品(株)	8915053084	5.10.20	5.10.20	6.3.15	6.3.15	1200674	1200674	みずほ銀行	みずほ銀行	横山町支店	横山町支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,20250102112225000	2	4	151	122719	202404	バン工業用品(株)	バン工業用品(株)	8915053084	5.10.20	5.10.20	6.3.15	6.3.15	1200674	1200674	みずほ銀行	みずほ銀行	横山町支店	横山町支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,2603,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085603520,1,5,001,003008,202507,,,20250102112225000	2	5	151	122719	202404	(株)光商会	(株)光商会	9510913832	5.10.31	5.10.31	6.2.29	6.2.29	2680902	2680902	三菱UFJ銀行	三菱UFJ銀行	新名古屋駅前支店	新名古屋駅前支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,20250102112225000	2	5	151	122719	202404	(株)光商会	(株)光商会	9510913832	5.10.31	5.10.31	6.2.29	6.2.29	2680902	2680902	三菱UFJ銀行	三菱UFJ銀行	新名古屋駅前支店	新名古屋駅前支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,2604,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085603520,1,6,001,003008,202507,,,20250102112225000	2	6	151	122719	202404	角南商事(株)	角南商事(株)	9011433287	5.9.29	5.9.29	6.2.29	6.2.29	1259643	1259643	三井住友銀行	三井住友銀行	神戸営業部	神戸営業部	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,20250102112225000	2	6	151	122719	202404	角南商事(株)	角南商事(株)	9011433287	5.9.29	5.9.29	6.2.29	6.2.29	1259643	1259643	三井住友銀行	三井住友銀行	神戸営業部	神戸営業部	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,2605,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085603520,1,7,001,003008,202507,,,20250102112225000	2	7	151	122719	202404	角南商事(株)	角南商事(株)	9011433287	5.11.30	5.11.30	6.4.30	6.4.30	1944013	1944013	三井住友銀行	三井住友銀行	神戸営業部	神戸営業部	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,20250102112225000	2	7	151	122719	202404	角南商事(株)	角南商事(株)	9011433287	5.11.30	5.11.30	6.4.30	6.4.30	1944013	1944013	三井住友銀行	三井住友銀行	神戸営業部	神戸営業部	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,2606,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085603520,1,8,001,003008,202507,,,20250102112225000	2	8	151	122719	202404	(株)幸伸	(株)幸伸	7194522737	5.11.30	5.11.30	6.3.31	6.3.31	2708751	2708751	三井住友銀行	三井住友銀行	難波支店	難波支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,20250102112225000	2	8	151	122719	202404	(株)幸伸	(株)幸伸	7194522737	5.11.30	5.11.30	6.3.31	6.3.31	2708751	2708751	三井住友銀行	三井住友銀行	難波支店	難波支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,2607,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085603520,1,9,001,003008,202507,,,20250102112225000	2	9	151	122719	202404	(株)幸伸	(株)幸伸	7194522737	5.12.28	5.12.28	6.4.30	6.4.30	3971092	3971092	三井住友銀行	三井住友銀行	難波支店	難波支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,20250102112225000	2	9	151	122719	202404	(株)幸伸	(株)幸伸	7194522737	5.12.28	5.12.28	6.4.30	6.4.30	3971092	3971092	三井住友銀行	三井住友銀行	難波支店	難波支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,2608,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085603520,1,10,001,003008,202507,,,20250102112225000	2	10	151	122719	202404	三相電機(株)	三相電機(株)	4243466566	5.11.27	5.11.27	6.3.25	6.3.25	1360135	1360135	三井住友銀行	三井住友銀行	姫路支店	姫路支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,20250102112225000	2	10	151	122719	202404	三相電機(株)	三相電機(株)	4243466566	5.11.27	5.11.27	6.3.25	6.3.25	1360135	1360135	三井住友銀行	三井住友銀行	姫路支店	姫路支店	おかやま信用金庫西大寺支店	おかやま信用金庫西大寺支店		,2609,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
