ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085600320,1,1,001,000033,202507,,,20250609100917000	2	1	441	245827	202412	(株)DNPエス・ピー・テック	(株)DNPエス・ピー・テック	6134866026	R 4・ 2・25	R 4・ 2・25	R 4・ 6・13	R 4・ 6・13					464310	464310				,20250609100917000	2	1	441	245827	202412	(株)DNPエス・ピー・テック	(株)DNPエス・ピー・テック	6134866026	R 4・ 2・25	R 4・ 2・25	R 4・ 6・13	R 4・ 6・13					464310	464310				,2514,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085600320,1,2,001,000033,202507,,,20250609100917000	2	2	441	245827	202412	ザ・パック(株)	ザ・パック(株)	0238695050	R 4・ 1・31	R 4・ 1・31	R 4・ 5・10	R 4・ 5・10					2427414	2427414				,20250609100917000	2	2	441	245827	202412	ザ・パック(株)	ザ・パック(株)	0238695050	R 4・ 1・31	R 4・ 1・31	R 4・ 5・10	R 4・ 5・10					2427414	2427414				,2515,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085600320,1,3,001,000033,202507,,,20250609100917000	2	3	441	245827	202412	鯨岡産業(株)	鯨岡産業(株)	3047577669	R 4・ 2・28	R 4・ 2・28	R 4・ 5・10	R 4・ 5・10					316470	316470				,20250609100917000	2	3	441	245827	202412	鯨岡産業(株)	鯨岡産業(株)	3047577669	R 4・ 2・28	R 4・ 2・28	R 4・ 5・10	R 4・ 5・10					316470	316470				,2516,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085600320,1,4,001,000033,202507,,,20250609100917000	2	4	441	245827	202412	鯨岡産業(株)	鯨岡産業(株)	3047577669	R 4・ 4・30	R 4・ 4・30	R 4・ 7・11	R 4・ 7・11					563750	563750				,20250609100917000	2	4	441	245827	202412	鯨岡産業(株)	鯨岡産業(株)	3047577669	R 4・ 4・30	R 4・ 4・30	R 4・ 7・11	R 4・ 7・11					563750	563750				,2517,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085600320,1,5,001,000033,202507,,,20250609100917000	2	5	441	245827	202412	桔梗屋紙商事(株)	桔梗屋紙商事(株)	3637895031	R 4・ 2・28	R 4・ 2・28	R 4・ 6・30	R 4・ 6・30					2386490	2386490				,20250609100917000	2	5	441	245827	202412	桔梗屋紙商事(株)	桔梗屋紙商事(株)	3637895031	R 4・ 2・28	R 4・ 2・28	R 4・ 6・30	R 4・ 6・30					2386490	2386490				,2518,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085600320,1,6,001,000033,202507,,,20250609100917000	2	6	441	245827	202412	(株)井上商店	(株)井上商店	9819010768	R 4・3・31	R 4・3・31	R 4・ 7・20	R 4・ 7・20					381425	381425				,20250609100917000	2	6	441	245827	202412	(株)井上商店	(株)井上商店	9819010768	R 4・3・31	R 4・3・31	R 4・ 7・20	R 4・ 7・20					381425	381425				,2519,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085600320,1,7,001,000033,202507,,,20250609100917000	2	7	441	245827	202412	ネクスタ(株)	ネクスタ(株)	3070344536	R 4・ 2・28	R 4・ 2・28	R 4・ 6・30	R 4・ 6・30					292600	292600				,20250609100917000	2	7	441	245827	202412	ネクスタ(株)	ネクスタ(株)	3070344536	R 4・ 2・28	R 4・ 2・28	R 4・ 6・30	R 4・ 6・30					292600	292600				,2520,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085600320,1,8,001,000033,202507,,,20250609100917000	2	8	441	245827	202412	浅岡紙業(株)	浅岡紙業(株)	5104264127	R 4・ 3・31	R 4・ 3・31	R 4・ 7・25	R 4・ 7・25					654830	654830				,20250609100917000	2	8	441	245827	202412	浅岡紙業(株)	浅岡紙業(株)	5104264127	R 4・ 3・31	R 4・ 3・31	R 4・ 7・25	R 4・ 7・25					654830	654830				,2521,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085600320,1,9,001,000033,202507,,,20250609100917000	2	10	441	245827	202412	ザ・パック(株)	ザ・パック(株)	0238695050	R 4・ 1・31	R 4・ 1・31	R 4・ 5・10	R 4・ 5・10					2060102	2060102				,20250609100917000	2	10	441	245827	202412	ザ・パック(株)	ザ・パック(株)	0238695050	R 4・ 1・31	R 4・ 1・31	R 4・ 5・10	R 4・ 5・10					2060102	2060102				,2522,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085600320,1,10,001,000033,202507,,,20250609100917000	2	11	441	245827	202412	ザ・パック(株)	ザ・パック(株)	0238695050	R 4・ 2・28	R 4・ 2・28	R 4・ 6・10	R 4・ 6・10					1671406	1671406				,20250609100917000	2	11	441	245827	202412	ザ・パック(株)	ザ・パック(株)	0238695050	R 4・ 2・28	R 4・ 2・28	R 4・ 6・10	R 4・ 6・10					1671406	1671406				,2523,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
