ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085600180,1,1,001,000019,202507,,,20241120075528000	2	1	161	926577	202406	井上工業(株)	井上工業(株)	9810975351					6,20241120075528000	2	1	161	926577	202406	井上工業(株)	井上工業(株)	9810975351					6,2218,30,30,20,567,567,110	6,110	6,567,567,,110								,110								,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085600180,1,2,001,000019,202507,,,20241120075528000	2	2	161	926577	202406	山形いすゞ自動車(株)	山形いすゞ自動車(株)	5180102278					2,20241120075528000	2	2	161	926577	202406	山形いすゞ自動車(株)	山形いすゞ自動車(株)	5180102278					2,2219,30,30,20,337,337,311	2,311	2,337,337,,311								,311								,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085600180,1,3,001,000019,202507,,,20241120075528000	2	3	161	926577	202406	(有)斎電工業所	(有)斎電工業所	9306811464					2,20241120075528000	2	3	161	926577	202406	(有)斎電工業所	(有)斎電工業所	9306811464					2,2220,30,30,20,053,053,530	2,530	2,053,053,,530								,530								,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085600180,1,4,001,000019,202507,,,20241120075528000	2	4	161	926577	202406	衣袋建設(株)	衣袋建設(株)	5157439121					1,20241120075528000	2	4	161	926577	202406	衣袋建設(株)	衣袋建設(株)	5157439121					1,2221,30,30,20,485,485,000	1,000	1,485,485,,000								,000								,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085600180,1,5,001,000019,202507,,,20241120075528000	2	5	161	926577	202406	(株)矢作組	(株)矢作組	1264404115					1,20241120075528000	2	5	161	926577	202406	(株)矢作組	(株)矢作組	1264404115					1,2222,30,30,20,450,450,000	1,000	1,450,450,,000								,000								,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085600180,1,6,001,000019,202507,,,20241120075528000	2	6	161	926577	202406	(株)殖産工務所	(株)殖産工務所	2106991162					1,20241120075528000	2	6	161	926577	202406	(株)殖産工務所	(株)殖産工務所	2106991162					1,2223,30,30,20,375,375,000	1,000	1,375,375,,000								,000								,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085600180,1,7,001,000019,202507,,,20241120075528000	2	7	161	926577	202406	山形建設(株)	山形建設(株)	0852714108					1,20241120075528000	2	7	161	926577	202406	山形建設(株)	山形建設(株)	0852714108					1,2224,30,30,20,342,342,000	1,000	1,342,342,,000								,000								,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085600180,1,8,001,000019,202507,,,20241120075528000	2	8	161	926577	202406	(株)安藤商店	(株)安藤商店	1771737694					1,20241120075528000	2	8	161	926577	202406	(株)安藤商店	(株)安藤商店	1771737694					1,2225,30,30,20,167,167,876	1,876	1,167,167,,876								,876								,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085600180,1,9,001,000019,202507,,,20241120075528000	2	9	161	926577	202406	その他	その他	8253382818					8,20241120075528000	2	9	161	926577	202406	その他	その他	8253382818					8,2226,30,30,20,477,477,196	8,196	8,477,477,,196							18件	18件,196							18件	18件,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
