ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085602190,1,1,001,000224,202507,,,20250428184022000	2	1	135	741058	202308	(株)立石春洋堂	(株)立石春洋堂	7096810920	5.3.28	5.3.28	5.8.5	5.8.5	1347429	1347429								,20250428184022000	2	1	135	741058	202308	(株)立石春洋堂	(株)立石春洋堂	7096810920	5.3.28	5.3.28	5.8.5	5.8.5	1347429	1347429								,2821,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085602190,1,2,001,000224,202507,,,20250428184022000	2	2	135	741058	202308	(株)キンエイクリエイト	(株)キンエイクリエイト	0655644006	5.4.11	5.4.11	5.8.10	5.8.10	733590	733590								,20250428184022000	2	2	135	741058	202308	(株)キンエイクリエイト	(株)キンエイクリエイト	0655644006	5.4.11	5.4.11	5.8.10	5.8.10	733590	733590								,2822,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085602190,1,3,001,000224,202507,,,20250428184022000	2	3	135	741058	202308	フマキラー(株)	フマキラー(株)	2495764151	5.5.2	5.5.2	5.8.21	5.8.21	3626823	3626823								,20250428184022000	2	3	135	741058	202308	フマキラー(株)	フマキラー(株)	2495764151	5.5.2	5.5.2	5.8.21	5.8.21	3626823	3626823								,2823,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085602190,1,4,001,000224,202507,,,20250428184022000	2	4	135	741058	202308	(株)キンエイクリエイト	(株)キンエイクリエイト	0655644006	5.5.10	5.5.10	5.9.10	5.9.10	158400	158400								,20250428184022000	2	4	135	741058	202308	(株)キンエイクリエイト	(株)キンエイクリエイト	0655644006	5.5.10	5.5.10	5.9.10	5.9.10	158400	158400								,2824,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085602190,1,5,001,000224,202507,,,20250428184022000	2	5	135	741058	202308	(株)児玉兄弟商会	(株)児玉兄弟商会	2025062210	5.5.10	5.5.10	5.8.31	5.8.31	1215275	1215275								,20250428184022000	2	5	135	741058	202308	(株)児玉兄弟商会	(株)児玉兄弟商会	2025062210	5.5.10	5.5.10	5.8.31	5.8.31	1215275	1215275								,2825,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085602190,1,6,001,000224,202507,,,20250428184022000	2	6	135	741058	202308	(株)キンエイクリエイト	(株)キンエイクリエイト	0655644006	5.6.12	5.6.12	5.10.10	5.10.10	158400	158400								,20250428184022000	2	6	135	741058	202308	(株)キンエイクリエイト	(株)キンエイクリエイト	0655644006	5.6.12	5.6.12	5.10.10	5.10.10	158400	158400								,2826,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085602190,1,7,001,000224,202507,,,20250428184022000	2	7	135	741058	202308	紀陽除虫菊(株)	紀陽除虫菊(株)	3383491355	5.6.12	5.6.12	5.10.5	5.10.5	1192118	1192118								,20250428184022000	2	7	135	741058	202308	紀陽除虫菊(株)	紀陽除虫菊(株)	3383491355	5.6.12	5.6.12	5.10.5	5.10.5	1192118	1192118								,2827,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085602190,1,8,001,000224,202507,,,20250428184022000	2	8	135	741058	202308	(株)キンエイクリエイト	(株)キンエイクリエイト	0655644006	5.7.10	5.7.10	5.11.10	5.11.10	158400	158400								,20250428184022000	2	8	135	741058	202308	(株)キンエイクリエイト	(株)キンエイクリエイト	0655644006	5.7.10	5.7.10	5.11.10	5.11.10	158400	158400								,2828,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085602190,1,9,001,000224,202507,,,20250428184022000	2	9	135	741058	202308	紀陽除虫菊(株)	紀陽除虫菊(株)	3383491355	5.7.10	5.7.10	5.11.5	5.11.5	1449435	1449435								,20250428184022000	2	9	135	741058	202308	紀陽除虫菊(株)	紀陽除虫菊(株)	3383491355	5.7.10	5.7.10	5.11.5	5.11.5	1449435	1449435								,2829,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085602190,1,10,001,000224,202507,,,20250428184022000	2	10	135	741058	202308	パール金属(株)	パール金属(株)	6885761126	5.7.12	5.7.12	5.9.30	5.9.30	1591920	1591920								,20250428184022000	2	10	135	741058	202308	パール金属(株)	パール金属(株)	6885761126	5.7.12	5.7.12	5.9.30	5.9.30	1591920	1591920								,2830,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
