ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085602370,1,1,001,000242,202507,,,20241027145910000	2	1	051	960089	202310	(株)富士栄シスコム	(株)富士栄シスコム	5619510849	5.2.3	5.2.3	5.6.5	5.6.5	198000	198000	みずほ銀行	みずほ銀行	浦和支店	浦和支店	広島信用金庫五日市中央支店	広島信用金庫五日市中央支店	割引手形	割引手形,20241027145910000	2	1	051	960089	202310	(株)富士栄シスコム	(株)富士栄シスコム	5619510849	5.2.3	5.2.3	5.6.5	5.6.5	198000	198000	みずほ銀行	みずほ銀行	浦和支店	浦和支店	広島信用金庫五日市中央支店	広島信用金庫五日市中央支店	割引手形	割引手形,2869,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085602370,1,2,001,000242,202507,,,20241027145910000	2	2	051	960089	202310	(株)リョーキ営業統括本部	(株)リョーキ営業統括本部	8006767352	4.12.20	4.12.20	5.5.1	5.5.1	141001	141001	広島銀行	広島銀行	横川支店	横川支店	同上	同上	同上	同上,20241027145910000	2	2	051	960089	202310	(株)リョーキ営業統括本部	(株)リョーキ営業統括本部	8006767352	4.12.20	4.12.20	5.5.1	5.5.1	141001	141001	広島銀行	広島銀行	横川支店	横川支店	同上	同上	同上	同上,2870,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085602370,1,3,001,000242,202507,,,20241027145910000	2	3	051	960089	202310	三鬼化成(株)	三鬼化成(株)	1935194667	5.1.17	5.1.17	5.5.10	5.5.10	106846	106846	同上	同上	同上	同上	同上	同上	同上	同上,20241027145910000	2	3	051	960089	202310	三鬼化成(株)	三鬼化成(株)	1935194667	5.1.17	5.1.17	5.5.10	5.5.10	106846	106846	同上	同上	同上	同上	同上	同上	同上	同上,2871,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085602370,1,4,001,000242,202507,,,20241027145910000	2	4	051	960089	202310	東洋コルク(株)	東洋コルク(株)	5467520972	5.1.31	5.1.31	5.5.31	5.5.31	134915	134915	同上	同上	竹原支店	竹原支店	同上	同上	同上	同上,20241027145910000	2	4	051	960089	202310	東洋コルク(株)	東洋コルク(株)	5467520972	5.1.31	5.1.31	5.5.31	5.5.31	134915	134915	同上	同上	竹原支店	竹原支店	同上	同上	同上	同上,2872,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085602370,1,5,001,000242,202507,,,20241027145910000	2	5	051	960089	202310	マルイシ丸石	マルイシ丸石	8765891381	5.3.2	5.3.2	5.6.15	5.6.15	408320	408320	三菱UFJ銀行	三菱UFJ銀行	平塚駅前支店	平塚駅前支店	同上	同上	同上	同上,20241027145910000	2	5	051	960089	202310	マルイシ丸石	マルイシ丸石	8765891381	5.3.2	5.3.2	5.6.15	5.6.15	408320	408320	三菱UFJ銀行	三菱UFJ銀行	平塚駅前支店	平塚駅前支店	同上	同上	同上	同上,2873,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
