ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085600210,1,1,001,000022,202507,,,20241005084320000	2	1	203	813638	202202	高平建設	高平建設	6663815068	令4.4.20	令4.4.20	令4.7.31	令4.7.31	2000000	2000000							土門建設	土門建設,20241005084320000	2	1	203	813638	202202	高平建設	高平建設	6663815068	令4.4.20	令4.4.20	令4.7.31	令4.7.31	2000000	2000000							土門建設	土門建設,2361,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085600210,1,2,001,000022,202507,,,20241005084320000	2	2	203	813638	202202	高平建設	高平建設	6663815068	令4.5.20	令4.5.20	令4.8.31	令4.8.31	1650460	1650460							菅原鉄工所	菅原鉄工所,20241005084320000	2	2	203	813638	202202	高平建設	高平建設	6663815068	令4.5.20	令4.5.20	令4.8.31	令4.8.31	1650460	1650460							菅原鉄工所	菅原鉄工所,2362,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085600210,1,3,001,000022,202507,,,20241005084320000	2	3	203	813638	202202	土門建設	土門建設	7112696950	令4.3.22	令4.3.22	令4.6.20	令4.6.20	2040000	2040000							ミゾタ	ミゾタ,20241005084320000	2	3	203	813638	202202	土門建設	土門建設	7112696950	令4.3.22	令4.3.22	令4.6.20	令4.6.20	2040000	2040000							ミゾタ	ミゾタ,2363,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085600210,1,4,001,000022,202507,,,20241005084320000	2	4	203	813638	202202	土門建設	土門建設	7112696950	令4.2.28	令4.2.28	令4.6.15	令4.6.15	3000000	3000000							日幸商会	日幸商会,20241005084320000	2	4	203	813638	202202	土門建設	土門建設	7112696950	令4.2.28	令4.2.28	令4.6.15	令4.6.15	3000000	3000000							日幸商会	日幸商会,2364,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085600210,1,5,001,000022,202507,,,20241005084320000	2	5	203	813638	202202	土門建設	土門建設	7112696950	令4.4.20	令4.4.20	令4.7.20	令4.7.20	1659000	1659000							豊栄商事	豊栄商事,20241005084320000	2	5	203	813638	202202	土門建設	土門建設	7112696950	令4.4.20	令4.4.20	令4.7.20	令4.7.20	1659000	1659000							豊栄商事	豊栄商事,2365,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085600210,1,6,001,000022,202507,,,20241005084320000	2	6	203	813638	202202	大場建設	大場建設	2576723356	令4.2.28	令4.2.28	令4.6.15	令4.6.15	1800000	1800000							豊栄商事	豊栄商事,20241005084320000	2	6	203	813638	202202	大場建設	大場建設	2576723356	令4.2.28	令4.2.28	令4.6.15	令4.6.15	1800000	1800000							豊栄商事	豊栄商事,2366,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085600210,1,7,001,000022,202507,,,20241005084320000	2	7	203	813638	202202	大場建設	大場建設	2576723356	令4.3.31	令4.3.31	令4.7.15	令4.7.15	10000000	10000000							豊栄商事	豊栄商事,20241005084320000	2	7	203	813638	202202	大場建設	大場建設	2576723356	令4.3.31	令4.3.31	令4.7.15	令4.7.15	10000000	10000000							豊栄商事	豊栄商事,2367,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085600210,1,8,001,000022,202507,,,20241005084320000	2	8	203	813638	202202	大場建設	大場建設	2576723356	令4.3.31	令4.3.31	令4.7.15	令4.7.15	612466	612466							豊栄商事	豊栄商事,20241005084320000	2	8	203	813638	202202	大場建設	大場建設	2576723356	令4.3.31	令4.3.31	令4.7.15	令4.7.15	612466	612466							豊栄商事	豊栄商事,2368,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085600210,1,9,001,000022,202507,,,20241005084320000	2	9	203	813638	202202	仮設機材工業	仮設機材工業	4863163469	令4.2.15	令4.2.15	令4.6.10	令4.6.10	433082	433082							日幸商会	日幸商会,20241005084320000	2	9	203	813638	202202	仮設機材工業	仮設機材工業	4863163469	令4.2.15	令4.2.15	令4.6.10	令4.6.10	433082	433082							日幸商会	日幸商会,2369,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
