ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085603480,1,1,001,003001,202507,,,20240728114815000	2	1	273	043126	202302	オノエー(株)	オノエー(株)	2137493751	5.7.18	5.7.18	5.12.13	5.12.13	440000	440000	みずほ	みずほ	いわき	いわき				,20240728114815000	2	1	273	043126	202302	オノエー(株)	オノエー(株)	2137493751	5.7.18	5.7.18	5.12.13	5.12.13	440000	440000	みずほ	みずほ	いわき	いわき				,2824,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085603480,1,2,001,003001,202507,,,20240728114815000	2	2	273	043126	202302	オノエー(株)	オノエー(株)	2137493751	5.7.18	5.7.18	5.12.20	5.12.20	440000	440000	みずほ	みずほ	いわき	いわき				,20240728114815000	2	2	273	043126	202302	オノエー(株)	オノエー(株)	2137493751	5.7.18	5.7.18	5.12.20	5.12.20	440000	440000	みずほ	みずほ	いわき	いわき				,2825,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085603480,1,3,001,003001,202507,,,20240728114815000	2	3	273	043126	202302	オノエー(株)	オノエー(株)	2137493751	5.7.18	5.7.18	5.12.27	5.12.27	416482	416482	みずほ	みずほ	いわき	いわき				,20240728114815000	2	3	273	043126	202302	オノエー(株)	オノエー(株)	2137493751	5.7.18	5.7.18	5.12.27	5.12.27	416482	416482	みずほ	みずほ	いわき	いわき				,2826,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085603480,1,4,001,003001,202507,,,20240728114815000	2	4	273	043126	202302	相根正人	相根正人	9986732032	5.6.12	5.6.12	5.8.20	5.8.20	933178	933178	京都	京都	綾部	綾部				,20240728114815000	2	4	273	043126	202302	相根正人	相根正人	9986732032	5.6.12	5.6.12	5.8.20	5.8.20	933178	933178	京都	京都	綾部	綾部				,2827,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085603480,1,5,001,003001,202507,,,20240728114815000	2	5	273	043126	202302	相根正人	相根正人	9986732032	5.7.10	5.7.10	5.9.20	5.9.20	197187	197187	京都	京都	綾部	綾部				,20240728114815000	2	5	273	043126	202302	相根正人	相根正人	9986732032	5.7.10	5.7.10	5.9.20	5.9.20	197187	197187	京都	京都	綾部	綾部				,2828,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085603480,1,6,001,003001,202507,,,20240728114815000	2	6	273	043126	202302	澤井恵子	澤井恵子	3507033314	5.7.18	5.7.18	5.9.20	5.9.20	848731	848731	苫小牧信金	苫小牧信金	三条	三条				,20240728114815000	2	6	273	043126	202302	澤井恵子	澤井恵子	3507033314	5.7.18	5.7.18	5.9.20	5.9.20	848731	848731	苫小牧信金	苫小牧信金	三条	三条				,2829,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085603480,1,7,001,003001,202507,,,20240728114815000	2	7	273	043126	202302	澤井恵子	澤井恵子	3507033314	5.6.15	5.6.15	5.8.20	5.8.20	719893	719893	苫小牧信金	苫小牧信金	三条	三条				,20240728114815000	2	7	273	043126	202302	澤井恵子	澤井恵子	3507033314	5.6.15	5.6.15	5.8.20	5.8.20	719893	719893	苫小牧信金	苫小牧信金	三条	三条				,2830,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085603480,1,8,001,003001,202507,,,20240728114815000	2	8	273	043126	202302	株式会社東海マルタカ	株式会社東海マルタカ	4281418740	5.6.9	5.6.9	5.8.20	5.8.20	802197	802197	大垣共立	大垣共立	今小町	今小町				,20240728114815000	2	8	273	043126	202302	株式会社東海マルタカ	株式会社東海マルタカ	4281418740	5.6.9	5.6.9	5.8.20	5.8.20	802197	802197	大垣共立	大垣共立	今小町	今小町				,2831,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085603480,1,9,001,003001,202507,,,20240728114815000	2	9	273	043126	202302	株式会社東海マルタカ	株式会社東海マルタカ	4281418740	5.7.11	5.7.11	5.9.20	5.9.20	310145	310145	大垣共立	大垣共立	今小町	今小町				,20240728114815000	2	9	273	043126	202302	株式会社東海マルタカ	株式会社東海マルタカ	4281418740	5.7.11	5.7.11	5.9.20	5.9.20	310145	310145	大垣共立	大垣共立	今小町	今小町				,2832,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085603480,1,10,001,003001,202507,,,20240728114815000	2	10	273	043126	202302	(株)ワキタスポーツ	(株)ワキタスポーツ	8721033369	5.5.16	5.5.16	5.8.31	5.8.31	12464479	12464479	関西みらい	関西みらい	矢田	矢田				,20240728114815000	2	10	273	043126	202302	(株)ワキタスポーツ	(株)ワキタスポーツ	8721033369	5.5.16	5.5.16	5.8.31	5.8.31	12464479	12464479	関西みらい	関西みらい	矢田	矢田				,2833,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
