ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085600340,1,1,001,000035,202507,,,20240811223434000	2	1	403	812059	202401	エー・エス・ジー(株)	エー・エス・ジー(株)	4450002178	令5.2.25	令5.2.25	令5.6.25	令5.6.25	353100	353100	観音寺信金	観音寺信金	四国中央	四国中央				,20240811223434000	2	1	403	812059	202401	エー・エス・ジー(株)	エー・エス・ジー(株)	4450002178	令5.2.25	令5.2.25	令5.6.25	令5.6.25	353100	353100	観音寺信金	観音寺信金	四国中央	四国中央				,2199,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085600340,1,2,001,000035,202507,,,20240811223434000	2	2	403	812059	202401	エー・エス・ジー(株)	エー・エス・ジー(株)	4450002178	令5.3.25	令5.3.25	令5.7.25	令5.7.25	409860	409860	観音寺信金	観音寺信金	四国中央	四国中央				,20240811223434000	2	2	403	812059	202401	エー・エス・ジー(株)	エー・エス・ジー(株)	4450002178	令5.3.25	令5.3.25	令5.7.25	令5.7.25	409860	409860	観音寺信金	観音寺信金	四国中央	四国中央				,2100,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085600340,1,3,001,000035,202507,,,20240811223434000	2	3	403	812059	202401	クリーン・テクノロジー(株)	クリーン・テクノロジー(株)	4105423887	令4.12.29	令4.12.29	令5.4.30	令5.4.30	687060	687060	第四北越	第四北越	長岡北	長岡北			でんさい	でんさい,20240811223434000	2	3	403	812059	202401	クリーン・テクノロジー(株)	クリーン・テクノロジー(株)	4105423887	令4.12.29	令4.12.29	令5.4.30	令5.4.30	687060	687060	第四北越	第四北越	長岡北	長岡北			でんさい	でんさい,2101,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085600340,1,4,001,000035,202507,,,20240811223434000	2	4	403	812059	202401	クリーン・テクノロジー(株)	クリーン・テクノロジー(株)	4105423887	令5.2.28	令5.2.28	令5.6.30	令5.6.30	505340	505340	第四北越	第四北越	長岡北	長岡北			でんさい	でんさい,20240811223434000	2	4	403	812059	202401	クリーン・テクノロジー(株)	クリーン・テクノロジー(株)	4105423887	令5.2.28	令5.2.28	令5.6.30	令5.6.30	505340	505340	第四北越	第四北越	長岡北	長岡北			でんさい	でんさい,2102,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085600340,1,5,001,000035,202507,,,20240811223434000	2	5	403	812059	202401	クリーン・テクノロジー(株)	クリーン・テクノロジー(株)	4105423887	令5.3.31	令5.3.31	令5.7.31	令5.7.31	1520310	1520310	第四北越	第四北越	長岡北	長岡北			でんさい	でんさい,20240811223434000	2	5	403	812059	202401	クリーン・テクノロジー(株)	クリーン・テクノロジー(株)	4105423887	令5.3.31	令5.3.31	令5.7.31	令5.7.31	1520310	1520310	第四北越	第四北越	長岡北	長岡北			でんさい	でんさい,2103,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085600340,1,6,001,000035,202507,,,20240811223434000	2	6	403	812059	202401	シマヤ工業(株)	シマヤ工業(株)	4946654210	令5.1.5	令5.1.5	令5.4.5	令5.4.5	1323630	1323630	横浜	横浜	平塚	平塚				,20240811223434000	2	6	403	812059	202401	シマヤ工業(株)	シマヤ工業(株)	4946654210	令5.1.5	令5.1.5	令5.4.5	令5.4.5	1323630	1323630	横浜	横浜	平塚	平塚				,2104,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085600340,1,7,001,000035,202507,,,20240811223434000	2	7	403	812059	202401	シマヤ工業(株)	シマヤ工業(株)	4946654210	令5.2.6	令5.2.6	令5.5.8	令5.5.8	883520	883520	横浜	横浜	平塚	平塚				,20240811223434000	2	7	403	812059	202401	シマヤ工業(株)	シマヤ工業(株)	4946654210	令5.2.6	令5.2.6	令5.5.8	令5.5.8	883520	883520	横浜	横浜	平塚	平塚				,2105,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085600340,1,8,001,000035,202507,,,20240811223434000	2	8	403	812059	202401	シマヤ工業(株)	シマヤ工業(株)	4946654210	令5.3.6	令5.3.6	令6.6.5	令6.6.5	1103135	1103135	横浜	横浜	平塚	平塚				,20240811223434000	2	8	403	812059	202401	シマヤ工業(株)	シマヤ工業(株)	4946654210	令5.3.6	令5.3.6	令6.6.5	令6.6.5	1103135	1103135	横浜	横浜	平塚	平塚				,2106,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085600340,1,9,001,000035,202507,,,20240811223434000	2	9	403	812059	202401	シンフォニアテクノロジー(株)	シンフォニアテクノロジー(株)	2947817461	令5.1.31	令5.1.31	平5.4.25	平5.4.25	10000000	10000000	みずほ	みずほ	内幸町営業部	内幸町営業部				,20240811223434000	2	9	403	812059	202401	シンフォニアテクノロジー(株)	シンフォニアテクノロジー(株)	2947817461	令5.1.31	令5.1.31	平5.4.25	平5.4.25	10000000	10000000	みずほ	みずほ	内幸町営業部	内幸町営業部				,2107,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085600340,1,10,001,000035,202507,,,20240811223434000	2	10	403	812059	202401	シンフォニアテクノロジー(株)	シンフォニアテクノロジー(株)	2947817461	令5.1.31	令5.1.31	平5.4.25	平5.4.25	1106048	1106048	みずほ	みずほ	内幸町営業部	内幸町営業部				,20240811223434000	2	10	403	812059	202401	シンフォニアテクノロジー(株)	シンフォニアテクノロジー(株)	2947817461	令5.1.31	令5.1.31	平5.4.25	平5.4.25	1106048	1106048	みずほ	みずほ	内幸町営業部	内幸町営業部				,2108,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
