ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085602390,1,1,001,000244,202507,,,20240912143723000	2	1	173	205639	202212	大政建設工業(株)	大政建設工業(株)	4974597707	5.5.31	5.5.31	5.9.30	5.9.30	272000	272000	朝銀西信用組合	朝銀西信用組合	広島支店	広島支店				,20240912143723000	2	1	173	205639	202212	大政建設工業(株)	大政建設工業(株)	4974597707	5.5.31	5.5.31	5.9.30	5.9.30	272000	272000	朝銀西信用組合	朝銀西信用組合	広島支店	広島支店				,2838,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085602390,1,2,001,000244,202507,,,20240912143723000	2	2	173	205639	202212	大政建設工業(株)	大政建設工業(株)	4974597707	5.6.30	5.6.30	5.10.31	5.10.31	946000	946000	朝銀西信用組合	朝銀西信用組合	広島支店	広島支店				,20240912143723000	2	2	173	205639	202212	大政建設工業(株)	大政建設工業(株)	4974597707	5.6.30	5.6.30	5.10.31	5.10.31	946000	946000	朝銀西信用組合	朝銀西信用組合	広島支店	広島支店				,2839,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085602390,1,3,001,000244,202507,,,20240912143723000	2	3	173	205639	202212	大政建設工業(株)	大政建設工業(株)	4974597707	5.7.31	5.7.31	5.11.30	5.11.30	322000	322000	朝銀西信用組合	朝銀西信用組合	広島支店	広島支店				,20240912143723000	2	3	173	205639	202212	大政建設工業(株)	大政建設工業(株)	4974597707	5.7.31	5.7.31	5.11.30	5.11.30	322000	322000	朝銀西信用組合	朝銀西信用組合	広島支店	広島支店				,2840,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085602390,1,4,001,000244,202507,,,20240912143723000	2	4	173	205639	202212	大政建設工業(株)	大政建設工業(株)	4974597707	5.8.31	5.8.31	5.12.31	5.12.31	702000	702000	朝銀西信用組合	朝銀西信用組合	広島支店	広島支店				,20240912143723000	2	4	173	205639	202212	大政建設工業(株)	大政建設工業(株)	4974597707	5.8.31	5.8.31	5.12.31	5.12.31	702000	702000	朝銀西信用組合	朝銀西信用組合	広島支店	広島支店				,2841,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085602390,1,5,001,000244,202507,,,20240912143723000	2	5	173	205639	202212	大政建設工業(株)	大政建設工業(株)	4974597707	5.9.30	5.9.30	6.1.31	6.1.31	390000	390000	朝銀西信用組合	朝銀西信用組合	広島支店	広島支店				,20240912143723000	2	5	173	205639	202212	大政建設工業(株)	大政建設工業(株)	4974597707	5.9.30	5.9.30	6.1.31	6.1.31	390000	390000	朝銀西信用組合	朝銀西信用組合	広島支店	広島支店				,2842,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085602390,1,6,001,000244,202507,,,20240912143723000	2	6	173	205639	202212	富野機工(株)	富野機工(株)	2210605321	5.9.15	5.9.15	6.1.25	6.1.25	310591	310591	中国銀行	中国銀行	福山南支店	福山南支店				,20240912143723000	2	6	173	205639	202212	富野機工(株)	富野機工(株)	2210605321	5.9.15	5.9.15	6.1.25	6.1.25	310591	310591	中国銀行	中国銀行	福山南支店	福山南支店				,2843,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085602390,1,7,001,000244,202507,,,20240912143723000	2	7	173	205639	202212	太陽工業(株)	太陽工業(株)	2358937747	5.9.25	5.9.25	5.12.25	5.12.25	430454	430454	三菱UFJ銀行	三菱UFJ銀行	大阪中央支店	大阪中央支店				,20240912143723000	2	7	173	205639	202212	太陽工業(株)	太陽工業(株)	2358937747	5.9.25	5.9.25	5.12.25	5.12.25	430454	430454	三菱UFJ銀行	三菱UFJ銀行	大阪中央支店	大阪中央支店				,2844,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085602390,1,8,001,000244,202507,,,20240912143723000	2	9	173	205639	202212	(株)ICHIKAWA	(株)ICHIKAWA	1844371481	5.6.30	5.6.30	5.10.31	5.10.31	2960100	2960100	広島銀行	広島銀行	本店営業部	本店営業部				,20240912143723000	2	9	173	205639	202212	(株)ICHIKAWA	(株)ICHIKAWA	1844371481	5.6.30	5.6.30	5.10.31	5.10.31	2960100	2960100	広島銀行	広島銀行	本店営業部	本店営業部				,2845,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085602390,1,9,001,000244,202507,,,20240912143723000	2	10	173	205639	202212	太陽工業(株)	太陽工業(株)	2358937747	5.7.25	5.7.25	5.10.25	5.10.25	5000000	5000000	三菱UFJ銀行	三菱UFJ銀行	大阪中央支店	大阪中央支店				,20240912143723000	2	10	173	205639	202212	太陽工業(株)	太陽工業(株)	2358937747	5.7.25	5.7.25	5.10.25	5.10.25	5000000	5000000	三菱UFJ銀行	三菱UFJ銀行	大阪中央支店	大阪中央支店				,2846,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085602390,1,10,001,000244,202507,,,20240912143723000	2	11	173	205639	202212	太陽工業(株)	太陽工業(株)	2358937747	5.7.25	5.7.25	5.10.25	5.10.25	2225252	2225252	三菱UFJ銀行	三菱UFJ銀行	大阪中央支店	大阪中央支店				,20240912143723000	2	11	173	205639	202212	太陽工業(株)	太陽工業(株)	2358937747	5.7.25	5.7.25	5.10.25	5.10.25	2225252	2225252	三菱UFJ銀行	三菱UFJ銀行	大阪中央支店	大阪中央支店				,2847,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
