ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085602220,1,1,001,000227,202507,,,20250222183510000	2	1	130	113605	202408	(株)三愛基礎工事	(株)三愛基礎工事	7152988876	令4.7.31	令4.7.31	令4.10.31	令4.10.31	2174500	2174500	和歌山	和歌山	紀の川	紀の川				,20250222183510000	2	1	130	113605	202408	(株)三愛基礎工事	(株)三愛基礎工事	7152988876	令4.7.31	令4.7.31	令4.10.31	令4.10.31	2174500	2174500	和歌山	和歌山	紀の川	紀の川				,2793,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085602220,1,2,001,000227,202507,,,20250222183510000	2	2	130	113605	202408	(株)三愛基礎工事	(株)三愛基礎工事	7152988876	令4.8.1	令4.8.1	令4.11.30	令4.11.30	1756500	1756500	紀陽	紀陽	紀の川	紀の川				,20250222183510000	2	2	130	113605	202408	(株)三愛基礎工事	(株)三愛基礎工事	7152988876	令4.8.1	令4.8.1	令4.11.30	令4.11.30	1756500	1756500	紀陽	紀陽	紀の川	紀の川				,2794,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085602220,1,3,001,000227,202507,,,20250222183510000	2	3	130	113605	202408	岡田機工(株)	岡田機工(株)	8482549939	令4.5.20	令4.5.20	令4.9.30	令4.9.30	2056772	2056772	紀陽	紀陽	湊	湊				,20250222183510000	2	3	130	113605	202408	岡田機工(株)	岡田機工(株)	8482549939	令4.5.20	令4.5.20	令4.9.30	令4.9.30	2056772	2056772	紀陽	紀陽	湊	湊				,2795,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085602220,1,4,001,000227,202507,,,20250222183510000	2	4	130	113605	202408	岡田機工(株)	岡田機工(株)	8482549939	令4.6.20	令4.6.20	令4.10.31	令4.10.31	1835317	1835317	紀陽	紀陽	湊	湊				,20250222183510000	2	4	130	113605	202408	岡田機工(株)	岡田機工(株)	8482549939	令4.6.20	令4.6.20	令4.10.31	令4.10.31	1835317	1835317	紀陽	紀陽	湊	湊				,2796,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085602220,1,5,001,000227,202507,,,20250222183510000	2	5	130	113605	202408	岡田機工(株)	岡田機工(株)	8482549939	令4.7.20	令4.7.20	令4.11.30	令4.11.30	956923	956923	紀陽	紀陽	湊	湊				,20250222183510000	2	5	130	113605	202408	岡田機工(株)	岡田機工(株)	8482549939	令4.7.20	令4.7.20	令4.11.30	令4.11.30	956923	956923	紀陽	紀陽	湊	湊				,2797,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085602220,1,6,001,000227,202507,,,20250222183510000	2	6	130	113605	202408	岡田機工(株)	岡田機工(株)	8482549939	令4.4.20	令4.4.20	令4.9.10	令4.9.10	388190	388190	紀陽	紀陽	湊	湊				,20250222183510000	2	6	130	113605	202408	岡田機工(株)	岡田機工(株)	8482549939	令4.4.20	令4.4.20	令4.9.10	令4.9.10	388190	388190	紀陽	紀陽	湊	湊				,2798,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085602220,1,7,001,000227,202507,,,20250222183510000	2	7	130	113605	202408	(株)城南建設	(株)城南建設	9840522513	令4.6.3	令4.6.3	令4.9.30	令4.9.30	192500	192500	りそな	りそな	和歌山	和歌山				,20250222183510000	2	7	130	113605	202408	(株)城南建設	(株)城南建設	9840522513	令4.6.3	令4.6.3	令4.9.30	令4.9.30	192500	192500	りそな	りそな	和歌山	和歌山				,2799,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085602220,1,8,001,000227,202507,,,20250222183510000	2	8	130	113605	202408	(株)城南建設	(株)城南建設	9840522513	令4.8.1	令4.8.1	令4.11.30	令4.11.30	1475600	1475600	りそな	りそな	和歌山	和歌山				,20250222183510000	2	8	130	113605	202408	(株)城南建設	(株)城南建設	9840522513	令4.8.1	令4.8.1	令4.11.30	令4.11.30	1475600	1475600	りそな	りそな	和歌山	和歌山				,2800,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085602220,1,9,001,000227,202507,,,20250222183510000	2	9	130	113605	202408	南海砂利(株)	南海砂利(株)	7175846990	令4.5.31	令4.5.31	令4.8.31	令4.8.31	520000	520000	紀陽	紀陽	橋本	橋本				,20250222183510000	2	9	130	113605	202408	南海砂利(株)	南海砂利(株)	7175846990	令4.5.31	令4.5.31	令4.8.31	令4.8.31	520000	520000	紀陽	紀陽	橋本	橋本				,2801,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085602220,1,10,001,000227,202507,,,20250222183510000	2	10	130	113605	202408	南海砂利(株)	南海砂利(株)	7175846990	令4.6.30	令4.6.30	令4.8.31	令4.8.31	660898	660898	紀陽	紀陽	橋本	橋本				,20250222183510000	2	10	130	113605	202408	南海砂利(株)	南海砂利(株)	7175846990	令4.6.30	令4.6.30	令4.8.31	令4.8.31	660898	660898	紀陽	紀陽	橋本	橋本				,2802,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
