ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085603480,1,1,001,003001,202507,,,20250619115004000	2	1	134	210947	202312	株式会社渡部	株式会社渡部	5262566877	5.4.25	5.4.25	5.8.10	5.8.10	998204	998204	足利	足利	問屋町	問屋町				,20250619115004000	2	1	134	210947	202312	株式会社渡部	株式会社渡部	5262566877	5.4.25	5.4.25	5.8.10	5.8.10	998204	998204	足利	足利	問屋町	問屋町				,2837,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085603480,1,2,001,003001,202507,,,20250619115004000	2	2	134	210947	202312	株式会社渡部	株式会社渡部	5262566877	5.5.25	5.5.25	5.9.10	5.9.10	467035	467035	足利	足利	問屋町	問屋町				,20250619115004000	2	2	134	210947	202312	株式会社渡部	株式会社渡部	5262566877	5.5.25	5.5.25	5.9.10	5.9.10	467035	467035	足利	足利	問屋町	問屋町				,2838,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085603480,1,3,001,003001,202507,,,20250619115004000	2	3	134	210947	202312	株式会社渡部	株式会社渡部	5262566877	5.6.20	5.6.20	5.10.10	5.10.10	136492	136492	足利	足利	問屋町	問屋町				,20250619115004000	2	3	134	210947	202312	株式会社渡部	株式会社渡部	5262566877	5.6.20	5.6.20	5.10.10	5.10.10	136492	136492	足利	足利	問屋町	問屋町				,2839,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085603480,1,4,001,003001,202507,,,20250619115004000	2	4	134	210947	202312	株式会社渡部	株式会社渡部	5262566877	5.7.25	5.7.25	5.11.10	5.11.10	104579	104579	足利	足利	問屋町	問屋町				,20250619115004000	2	4	134	210947	202312	株式会社渡部	株式会社渡部	5262566877	5.7.25	5.7.25	5.11.10	5.11.10	104579	104579	足利	足利	問屋町	問屋町				,2840,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085603480,1,5,001,003001,202507,,,20250619115004000	2	5	134	210947	202312	オノエー(株)	オノエー(株)	8284349041	5.4.25	5.4.25	5.9.30	5.9.30	537081	537081	みずほ	みずほ	いわき	いわき				,20250619115004000	2	5	134	210947	202312	オノエー(株)	オノエー(株)	8284349041	5.4.25	5.4.25	5.9.30	5.9.30	537081	537081	みずほ	みずほ	いわき	いわき				,2841,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085603480,1,6,001,003001,202507,,,20250619115004000	2	6	134	210947	202312	オノエー(株)	オノエー(株)	8284349041	5.4.25	5.4.25	5.8.1	5.8.1	470000	470000	みずほ	みずほ	いわき	いわき				,20250619115004000	2	6	134	210947	202312	オノエー(株)	オノエー(株)	8284349041	5.4.25	5.4.25	5.8.1	5.8.1	470000	470000	みずほ	みずほ	いわき	いわき				,2842,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085603480,1,7,001,003001,202507,,,20250619115004000	2	7	134	210947	202312	オノエー(株)	オノエー(株)	8284349041	5.4.25	5.4.25	5.8.8	5.8.8	470000	470000	みずほ	みずほ	いわき	いわき				,20250619115004000	2	7	134	210947	202312	オノエー(株)	オノエー(株)	8284349041	5.4.25	5.4.25	5.8.8	5.8.8	470000	470000	みずほ	みずほ	いわき	いわき				,2843,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085603480,1,8,001,003001,202507,,,20250619115004000	2	8	134	210947	202312	オノエー(株)	オノエー(株)	8284349041	5.4.25	5.4.25	5.8.15	5.8.15	470000	470000	みずほ	みずほ	いわき	いわき				,20250619115004000	2	8	134	210947	202312	オノエー(株)	オノエー(株)	8284349041	5.4.25	5.4.25	5.8.15	5.8.15	470000	470000	みずほ	みずほ	いわき	いわき				,2844,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085603480,1,9,001,003001,202507,,,20250619115004000	2	9	134	210947	202312	オノエー(株)	オノエー(株)	8284349041	5.4.25	5.4.25	5.8.22	5.8.22	470000	470000	みずほ	みずほ	いわき	いわき				,20250619115004000	2	9	134	210947	202312	オノエー(株)	オノエー(株)	8284349041	5.4.25	5.4.25	5.8.22	5.8.22	470000	470000	みずほ	みずほ	いわき	いわき				,2845,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085603480,1,10,001,003001,202507,,,20250619115004000	2	10	134	210947	202312	オノエー(株)	オノエー(株)	8284349041	5.4.25	5.4.25	5.8.29	5.8.29	470000	470000	みずほ	みずほ	いわき	いわき				,20250619115004000	2	10	134	210947	202312	オノエー(株)	オノエー(株)	8284349041	5.4.25	5.4.25	5.8.29	5.8.29	470000	470000	みずほ	みずほ	いわき	いわき				,2846,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
