ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085603260,1,1,001,000334,202507,,,20240909172745000	2	1	193	406108	202304	紅産業(株)	紅産業(株)	5261990205	令4.12.28	令4.12.28	令5.4.30	令5.4.30	284869	284869	百十四銀行大阪支店	百十四銀行大阪支店						,20240909172745000	2	1	193	406108	202304	紅産業(株)	紅産業(株)	5261990205	令4.12.28	令4.12.28	令5.4.30	令5.4.30	284869	284869	百十四銀行大阪支店	百十四銀行大阪支店						,2531,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085603260,1,2,001,000334,202507,,,20240909172745000	2	2	193	406108	202304	紅産業(株)	紅産業(株)	5261990205	令5.2.28	令5.2.28	令5.6.30	令5.6.30	659764	659764	百十四銀行大阪支店	百十四銀行大阪支店						,20240909172745000	2	2	193	406108	202304	紅産業(株)	紅産業(株)	5261990205	令5.2.28	令5.2.28	令5.6.30	令5.6.30	659764	659764	百十四銀行大阪支店	百十四銀行大阪支店						,2532,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085603260,1,3,001,000334,202507,,,20240909172745000	2	3	193	406108	202304	高梨綿業(株)	高梨綿業(株)	5233222258	令5.1.11	令5.1.11	令5.4.5	令5.4.5	140004	140004	みずほ銀行船場支店	みずほ銀行船場支店						,20240909172745000	2	3	193	406108	202304	高梨綿業(株)	高梨綿業(株)	5233222258	令5.1.11	令5.1.11	令5.4.5	令5.4.5	140004	140004	みずほ銀行船場支店	みずほ銀行船場支店						,2533,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085603260,1,4,001,000334,202507,,,20240909172745000	2	4	193	406108	202304	高梨綿業(株)	高梨綿業(株)	5233222258	令5.2.10	令5.2.10	令5.5.8	令5.5.8	226096	226096	みずほ銀行船場支店	みずほ銀行船場支店						,20240909172745000	2	4	193	406108	202304	高梨綿業(株)	高梨綿業(株)	5233222258	令5.2.10	令5.2.10	令5.5.8	令5.5.8	226096	226096	みずほ銀行船場支店	みずほ銀行船場支店						,2534,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085603260,1,5,001,000334,202507,,,20240909172745000	2	5	193	406108	202304	高梨綿業(株)	高梨綿業(株)	5233222258	令5.3.7	令5.3.7	令5.6.5	令5.6.5	168753	168753	みずほ銀行船場支店	みずほ銀行船場支店						,20240909172745000	2	5	193	406108	202304	高梨綿業(株)	高梨綿業(株)	5233222258	令5.3.7	令5.3.7	令5.6.5	令5.6.5	168753	168753	みずほ銀行船場支店	みずほ銀行船場支店						,2535,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085603260,1,6,001,000334,202507,,,20240909172745000	2	6	193	406108	202304	(株)ホビーラホビーレ	(株)ホビーラホビーレ	4851110212	令4.12.31	令4.12.31	令5.4.20	令5.4.20	287273	287273	みずほ銀行大森	みずほ銀行大森						,20240909172745000	2	6	193	406108	202304	(株)ホビーラホビーレ	(株)ホビーラホビーレ	4851110212	令4.12.31	令4.12.31	令5.4.20	令5.4.20	287273	287273	みずほ銀行大森	みずほ銀行大森						,2536,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085603260,1,7,001,000334,202507,,,20240909172745000	2	7	193	406108	202304	丸八(株)	丸八(株)	7429949794	令5.3.10	令5.3.10	令5.6.16	令5.6.16	142538	142538	三菱UFJ銀行一官支店	三菱UFJ銀行一官支店						,20240909172745000	2	7	193	406108	202304	丸八(株)	丸八(株)	7429949794	令5.3.10	令5.3.10	令5.6.16	令5.6.16	142538	142538	三菱UFJ銀行一官支店	三菱UFJ銀行一官支店						,2537,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085603260,1,8,001,000334,202507,,,20240909172745000	2	8	193	406108	202304	桑村繊維(株)	桑村繊維(株)	5925799880	令5.3.20	令5.3.20	令5.6.27	令5.6.27	685872	685872	商工中金神戸支店	商工中金神戸支店						,20240909172745000	2	8	193	406108	202304	桑村繊維(株)	桑村繊維(株)	5925799880	令5.3.20	令5.3.20	令5.6.27	令5.6.27	685872	685872	商工中金神戸支店	商工中金神戸支店						,2538,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085603260,1,9,001,000334,202507,,,20240909172745000	2	10	193	406108	202304	北高(株)	北高(株)	6388486126	令5.2.10	令5.2.10	令5.4.10	令5.4.10	878390	878390	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,20240909172745000	2	10	193	406108	202304	北高(株)	北高(株)	6388486126	令5.2.10	令5.2.10	令5.4.10	令5.4.10	878390	878390	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,2539,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085603260,1,10,001,000334,202507,,,20240909172745000	2	11	193	406108	202304	北高(株)	北高(株)	6388486126	令5.3.10	令5.3.10	令5.5.10	令5.5.10	927573	927573	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,20240909172745000	2	11	193	406108	202304	北高(株)	北高(株)	6388486126	令5.3.10	令5.3.10	令5.5.10	令5.5.10	927573	927573	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,2540,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
