ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085602400,1,1,001,000245,202507,,,20250411142712000	2	1	341	817381	202407	(株)キロニー	(株)キロニー	0585058944	4.12.31	4.12.31	5.4.30	5.4.30	10000000	10000000	三菱UFJ銀行	三菱UFJ銀行	大阪支店	大阪支店				,20250411142712000	2	1	341	817381	202407	(株)キロニー	(株)キロニー	0585058944	4.12.31	4.12.31	5.4.30	5.4.30	10000000	10000000	三菱UFJ銀行	三菱UFJ銀行	大阪支店	大阪支店				,2817,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085602400,1,2,001,000245,202507,,,20250411142712000	2	2	341	817381	202407	(株)キロニー	(株)キロニー	0585058944	5.1.31	5.1.31	5.5.31	5.5.31	1399566	1399566	三菱UFJ銀行	三菱UFJ銀行	大阪支店	大阪支店				,20250411142712000	2	2	341	817381	202407	(株)キロニー	(株)キロニー	0585058944	5.1.31	5.1.31	5.5.31	5.5.31	1399566	1399566	三菱UFJ銀行	三菱UFJ銀行	大阪支店	大阪支店				,2818,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085602400,1,3,001,000245,202507,,,20250411142712000	2	3	341	817381	202407	アスワン(株)	アスワン(株)	5042696852	5.1.25	5.1.25	5.6.5	5.6.5	1222689	1222689	もみじ銀行	もみじ銀行	八本松支店	八本松支店				,20250411142712000	2	3	341	817381	202407	アスワン(株)	アスワン(株)	5042696852	5.1.25	5.1.25	5.6.5	5.6.5	1222689	1222689	もみじ銀行	もみじ銀行	八本松支店	八本松支店				,2819,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085602400,1,4,001,000245,202507,,,20250411142712000	2	4	341	817381	202407	アスワン(株)	アスワン(株)	5042696852	5.2.15	5.2.15	5.6.30	5.6.30	3000000	3000000	広島信用金庫	広島信用金庫	鷹野橋千田支店	鷹野橋千田支店				,20250411142712000	2	4	341	817381	202407	アスワン(株)	アスワン(株)	5042696852	5.2.15	5.2.15	5.6.30	5.6.30	3000000	3000000	広島信用金庫	広島信用金庫	鷹野橋千田支店	鷹野橋千田支店				,2820,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085602400,1,5,001,000245,202507,,,20250411142712000	2	5	341	817381	202407	アスワン(株)	アスワン(株)	5042696852	5.3.15	5.3.15	5.7.31	5.7.31	1160000	1160000	広島信用金庫	広島信用金庫	鷹野橋千田支店	鷹野橋千田支店				,20250411142712000	2	5	341	817381	202407	アスワン(株)	アスワン(株)	5042696852	5.3.15	5.3.15	5.7.31	5.7.31	1160000	1160000	広島信用金庫	広島信用金庫	鷹野橋千田支店	鷹野橋千田支店				,2821,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085602400,1,6,001,000245,202507,,,20250411142712000	2	6	341	817381	202407	(株)テクノカメイ	(株)テクノカメイ	7243016410	5.2.20	5.2.20	5.6.6	5.6.6	5000000	5000000	みずほ銀行	みずほ銀行	船場支店	船場支店				,20250411142712000	2	6	341	817381	202407	(株)テクノカメイ	(株)テクノカメイ	7243016410	5.2.20	5.2.20	5.6.6	5.6.6	5000000	5000000	みずほ銀行	みずほ銀行	船場支店	船場支店				,2822,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085602400,1,7,001,000245,202507,,,20250411142712000	2	7	341	817381	202407	(株)テクノカメイ	(株)テクノカメイ	7243016410	5.2.20	5.2.20	5.6.6	5.6.6	2179480	2179480	みずほ銀行	みずほ銀行	船場支店	船場支店				,20250411142712000	2	7	341	817381	202407	(株)テクノカメイ	(株)テクノカメイ	7243016410	5.2.20	5.2.20	5.6.6	5.6.6	2179480	2179480	みずほ銀行	みずほ銀行	船場支店	船場支店				,2823,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085602400,1,8,001,000245,202507,,,20250411142712000	2	8	341	817381	202407	(株)テクノカメイ	(株)テクノカメイ	7243016410	5.3.20	5.3.20	5.7.6	5.7.6	2282434	2282434	みずほ銀行	みずほ銀行	船場支店	船場支店				,20250411142712000	2	8	341	817381	202407	(株)テクノカメイ	(株)テクノカメイ	7243016410	5.3.20	5.3.20	5.7.6	5.7.6	2282434	2282434	みずほ銀行	みずほ銀行	船場支店	船場支店				,2824,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085602400,1,9,001,000245,202507,,,20250411142712000	2	9	341	817381	202407	東京ホームス(株)	東京ホームス(株)	3398849384	5.2.15	5.2.15	5.6.20	5.6.20	1178597	1178597	りそな銀行	りそな銀行	梅田支店	梅田支店				,20250411142712000	2	9	341	817381	202407	東京ホームス(株)	東京ホームス(株)	3398849384	5.2.15	5.2.15	5.6.20	5.6.20	1178597	1178597	りそな銀行	りそな銀行	梅田支店	梅田支店				,2825,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085602400,1,10,001,000245,202507,,,20250411142712000	2	10	341	817381	202407	その他23件	その他23件	4013716020					9298687	9298687								,20250411142712000	2	10	341	817381	202407	その他23件	その他23件	4013716020					9298687	9298687								,2826,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
