ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085603480,1,1,001,003001,202507,,,20250211115447000	2	1	273	990333	202409	ナカムラ被服	ナカムラ被服	0416516187	5.4.27	5.4.27	5.8.12	5.8.12	1500000	1500000	山口	山口	富田	富田				,20250211115447000	2	1	273	990333	202409	ナカムラ被服	ナカムラ被服	0416516187	5.4.27	5.4.27	5.8.12	5.8.12	1500000	1500000	山口	山口	富田	富田				,2883,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085603480,1,2,001,003001,202507,,,20250211115447000	2	2	273	990333	202409	ナカムラ被服	ナカムラ被服	0416516187	5.5.30	5.5.30	5.9.12	5.9.12	868005	868005	山口	山口	富田	富田				,20250211115447000	2	2	273	990333	202409	ナカムラ被服	ナカムラ被服	0416516187	5.5.30	5.5.30	5.9.12	5.9.12	868005	868005	山口	山口	富田	富田				,2884,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085603480,1,3,001,003001,202507,,,20250211115447000	2	3	273	990333	202409	ナカムラ被服	ナカムラ被服	0416516187	5.7.28	5.7.28	5.11.12	5.11.12	303237	303237	山口	山口	富田	富田				,20250211115447000	2	3	273	990333	202409	ナカムラ被服	ナカムラ被服	0416516187	5.7.28	5.7.28	5.11.12	5.11.12	303237	303237	山口	山口	富田	富田				,2885,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085603480,1,4,001,003001,202507,,,20250211115447000	2	4	273	990333	202409	(株)明石スクールユニフォームカンパニー	(株)明石スクールユニフォームカンパニー	3616157040	5.4.20	5.4.20	5.8.21	5.8.21	1977624	1977624	みずほ	みずほ	岡山	岡山	中国本店	中国本店		,20250211115447000	2	4	273	990333	202409	(株)明石スクールユニフォームカンパニー	(株)明石スクールユニフォームカンパニー	3616157040	5.4.20	5.4.20	5.8.21	5.8.21	1977624	1977624	みずほ	みずほ	岡山	岡山	中国本店	中国本店		,2886,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085603480,1,5,001,003001,202507,,,20250211115447000	2	5	273	990333	202409	(株)明石スクールユニフォームカンパニー	(株)明石スクールユニフォームカンパニー	3616157040	5.5.22	5.5.22	5.9.15	5.9.15	1244859	1244859	みずほ	みずほ	岡山	岡山	中国本店	中国本店		,20250211115447000	2	5	273	990333	202409	(株)明石スクールユニフォームカンパニー	(株)明石スクールユニフォームカンパニー	3616157040	5.5.22	5.5.22	5.9.15	5.9.15	1244859	1244859	みずほ	みずほ	岡山	岡山	中国本店	中国本店		,2887,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085603480,1,6,001,003001,202507,,,20250211115447000	2	6	273	990333	202409	(株)明石スクールユニフォームカンパニー	(株)明石スクールユニフォームカンパニー	3616157040	5.6.20	5.6.20	5.10.16	5.10.16	527406	527406	みずほ	みずほ	岡山	岡山				,20250211115447000	2	6	273	990333	202409	(株)明石スクールユニフォームカンパニー	(株)明石スクールユニフォームカンパニー	3616157040	5.6.20	5.6.20	5.10.16	5.10.16	527406	527406	みずほ	みずほ	岡山	岡山				,2888,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085603480,1,7,001,003001,202507,,,20250211115447000	2	7	273	990333	202409	(株)明石スクールユニフォームカンパニー	(株)明石スクールユニフォームカンパニー	3616157040	5.7.20	5.7.20	5.11.15	5.11.15	155857	155857	みずほ	みずほ	岡山	岡山				,20250211115447000	2	7	273	990333	202409	(株)明石スクールユニフォームカンパニー	(株)明石スクールユニフォームカンパニー	3616157040	5.7.20	5.7.20	5.11.15	5.11.15	155857	155857	みずほ	みずほ	岡山	岡山				,2889,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085603480,1,8,001,003001,202507,,,20250211115447000	2	8	273	990333	202409	株式会社和光	株式会社和光	5392599161	5.6.5	5.6.5	5.8.31	5.8.31	1935262	1935262	三井住友	三井住友	天六	天六				,20250211115447000	2	8	273	990333	202409	株式会社和光	株式会社和光	5392599161	5.6.5	5.6.5	5.8.31	5.8.31	1935262	1935262	三井住友	三井住友	天六	天六				,2890,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085603480,1,9,001,003001,202507,,,20250211115447000	2	9	273	990333	202409	株式会社和光	株式会社和光	5392599161	5.7.5	5.7.5	5.9.30	5.9.30	940880	940880	三井住友	三井住友	天六	天六				,20250211115447000	2	9	273	990333	202409	株式会社和光	株式会社和光	5392599161	5.7.5	5.7.5	5.9.30	5.9.30	940880	940880	三井住友	三井住友	天六	天六				,2891,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085603480,1,10,001,003001,202507,,,20250211115447000	2	10	273	990333	202409	(株)青木	(株)青木	0024375995	5.6.30	5.6.30	5.9.30	5.9.30	1746481	1746481	北洋	北洋	恵庭中央	恵庭中央				,20250211115447000	2	10	273	990333	202409	(株)青木	(株)青木	0024375995	5.6.30	5.6.30	5.9.30	5.9.30	1746481	1746481	北洋	北洋	恵庭中央	恵庭中央				,2892,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
