ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085603480,1,11,001,003001,202507,,,20250603120131000	2	11	321	080113	202304	あかさか商事(有)	あかさか商事(有)	4675534419	5.6.7	5.6.7	5.8.31	5.8.31	4494279	4494279	西日本シティ	西日本シティ	日の里	日の里				,20250603120131000	2	11	321	080113	202304	あかさか商事(有)	あかさか商事(有)	4675534419	5.6.7	5.6.7	5.8.31	5.8.31	4494279	4494279	西日本シティ	西日本シティ	日の里	日の里				,2962,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250723085603480,1,12,001,003001,202507,,,20250603120131000	2	12	321	080113	202304	あかさか商事(有)	あかさか商事(有)	4675534419	5.7.19	5.7.19	5.8.31	5.8.31	2000000	2000000	西日本シティ	西日本シティ	日の里	日の里				,20250603120131000	2	12	321	080113	202304	あかさか商事(有)	あかさか商事(有)	4675534419	5.7.19	5.7.19	5.8.31	5.8.31	2000000	2000000	西日本シティ	西日本シティ	日の里	日の里				,2963,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250723085603480,1,13,001,003001,202507,,,20250603120131000	2	13	321	080113	202304	日繊産業(株)	日繊産業(株)	2895755847	5.5.15	5.5.15	5.8.31	5.8.31	4294818	4294818	山口	山口	山の田	山の田	山陰合同岡山	山陰合同岡山		,20250603120131000	2	13	321	080113	202304	日繊産業(株)	日繊産業(株)	2895755847	5.5.15	5.5.15	5.8.31	5.8.31	4294818	4294818	山口	山口	山の田	山の田	山陰合同岡山	山陰合同岡山		,2964,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250723085603480,1,14,001,003001,202507,,,20250603120131000	2	14	321	080113	202304	日繊産業(株)	日繊産業(株)	2895755847	5.6.15	5.6.15	5.9.30	5.9.30	890482	890482	山口	山口	山の田	山の田				,20250603120131000	2	14	321	080113	202304	日繊産業(株)	日繊産業(株)	2895755847	5.6.15	5.6.15	5.9.30	5.9.30	890482	890482	山口	山口	山の田	山の田				,2965,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250723085603480,1,15,001,003001,202507,,,20250603120131000	2	15	321	080113	202304	日繊産業(株)	日繊産業(株)	2895755847	5.7.15	5.7.15	5.10.31	5.10.31	689282	689282	山口	山口	山の田	山の田				,20250603120131000	2	15	321	080113	202304	日繊産業(株)	日繊産業(株)	2895755847	5.7.15	5.7.15	5.10.31	5.10.31	689282	689282	山口	山口	山の田	山の田				,2966,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250723085603480,1,16,001,003001,202507,,,20250603120131000	2	16	321	080113	202304	(有)大間制服部	(有)大間制服部	7066437495	5.5.29	5.5.29	5.9.30	5.9.30	4138228	4138228	西日本シティ	西日本シティ	佐賀	佐賀				,20250603120131000	2	16	321	080113	202304	(有)大間制服部	(有)大間制服部	7066437495	5.5.29	5.5.29	5.9.30	5.9.30	4138228	4138228	西日本シティ	西日本シティ	佐賀	佐賀				,2967,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250723085603480,1,17,001,003001,202507,,,20250603120131000	2	17	321	080113	202304	(有)大間制服部	(有)大間制服部	7066437495	5.4.27	5.4.27	5.8.31	5.8.31	2297252	2297252	西日本シティ	西日本シティ	佐賀	佐賀				,20250603120131000	2	17	321	080113	202304	(有)大間制服部	(有)大間制服部	7066437495	5.4.27	5.4.27	5.8.31	5.8.31	2297252	2297252	西日本シティ	西日本シティ	佐賀	佐賀				,2968,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250723085603480,1,18,001,003001,202507,,,20250603120131000	2	18	321	080113	202304	(有)大間制服部	(有)大間制服部	7066437495	5.6.27	5.6.27	5.10.31	5.10.31	1007232	1007232	西日本シティ	西日本シティ	佐賀	佐賀				,20250603120131000	2	18	321	080113	202304	(有)大間制服部	(有)大間制服部	7066437495	5.6.27	5.6.27	5.10.31	5.10.31	1007232	1007232	西日本シティ	西日本シティ	佐賀	佐賀				,2969,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250723085603480,1,19,001,003001,202507,,,20250603120131000	2	19	321	080113	202304	しみず&CAMPUS	しみず&CAMPUS	9884759992	5.5.10	5.5.10	5.8.10	5.8.10	3413553	3413553	伊予	伊予	八幡浜	八幡浜				,20250603120131000	2	19	321	080113	202304	しみず&CAMPUS	しみず&CAMPUS	9884759992	5.5.10	5.5.10	5.8.10	5.8.10	3413553	3413553	伊予	伊予	八幡浜	八幡浜				,2970,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
20250723085603480,1,20,001,003001,202507,,,20250603120131000	2	20	321	080113	202304	(株)丸福	(株)丸福	7909711936	5.6.12	5.6.12	5.8.10	5.8.10	3323430	3323430	三井住友	三井住友	長田	長田				,20250603120131000	2	20	321	080113	202304	(株)丸福	(株)丸福	7909711936	5.6.12	5.6.12	5.8.10	5.8.10	3323430	3323430	三井住友	三井住友	長田	長田				,2971,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
20250723085603480,1,21,001,003001,202507,,,20250603120131000	2	21	321	080113	202304	(株)丸福	(株)丸福	7909711936	5.7.11	5.7.11	5.9.10	5.9.10	298540	298540	三井住友	三井住友	長田	長田				,20250603120131000	2	21	321	080113	202304	(株)丸福	(株)丸福	7909711936	5.7.11	5.7.11	5.9.10	5.9.10	298540	298540	三井住友	三井住友	長田	長田				,2972,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,21,,,testuser
20250723085603480,1,22,001,003001,202507,,,20250603120131000	2	22	321	080113	202304	ノノヤマ洋服株式会社	ノノヤマ洋服株式会社	3357545121	5.5.10	5.5.10	5.8.31	5.8.31	3000000	3000000	豊田信金	豊田信金	高岡	高岡				,20250603120131000	2	22	321	080113	202304	ノノヤマ洋服株式会社	ノノヤマ洋服株式会社	3357545121	5.5.10	5.5.10	5.8.31	5.8.31	3000000	3000000	豊田信金	豊田信金	高岡	高岡				,2973,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,22,,,testuser
20250723085603480,1,23,001,003001,202507,,,20250603120131000	2	23	321	080113	202304	ノノヤマ洋服株式会社	ノノヤマ洋服株式会社	3357545121	5.6.10	5.6.10	5.9.30	5.9.30	1589023	1589023	豊田信金	豊田信金	高岡	高岡				,20250603120131000	2	23	321	080113	202304	ノノヤマ洋服株式会社	ノノヤマ洋服株式会社	3357545121	5.6.10	5.6.10	5.9.30	5.9.30	1589023	1589023	豊田信金	豊田信金	高岡	高岡				,2974,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,23,,,testuser
