ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085600330,1,1,001,000034,202507,,,20250426101236000	2	1	143	257625	202207	富士紙工(株)	富士紙工(株)	1490646288	R 5・ 1・17	R 5・ 1・17	R 5・ 5・ 1	R 5・ 5・ 1			三菱UFJ銀行/日暮里支店	三菱UFJ銀行/日暮里支店	1285590	1285590				,20250426101236000	2	1	143	257625	202207	富士紙工(株)	富士紙工(株)	1490646288	R 5・ 1・17	R 5・ 1・17	R 5・ 5・ 1	R 5・ 5・ 1			三菱UFJ銀行/日暮里支店	三菱UFJ銀行/日暮里支店	1285590	1285590				,2525,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085600330,1,2,001,000034,202507,,,20250426101236000	2	2	143	257625	202207	(株)鯨岡	(株)鯨岡	0046583639	R 5・ 1・20	R 5・ 1・20	R 5・ 5・10	R 5・ 5・10			三井住友銀行/千住支店	三井住友銀行/千住支店	592900	592900				,20250426101236000	2	2	143	257625	202207	(株)鯨岡	(株)鯨岡	0046583639	R 5・ 1・20	R 5・ 1・20	R 5・ 5・10	R 5・ 5・10			三井住友銀行/千住支店	三井住友銀行/千住支店	592900	592900				,2526,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085600330,1,3,001,000034,202507,,,20250426101236000	2	3	143	257625	202207	(株)タナカ	(株)タナカ	4489936114	R 5・ 1・30	R 5・ 1・30	R 5・ 5・ 1	R 5・ 5・ 1			みずほ銀行/鶴見支店	みずほ銀行/鶴見支店	607508	607508				,20250426101236000	2	3	143	257625	202207	(株)タナカ	(株)タナカ	4489936114	R 5・ 1・30	R 5・ 1・30	R 5・ 5・ 1	R 5・ 5・ 1			みずほ銀行/鶴見支店	みずほ銀行/鶴見支店	607508	607508				,2527,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085600330,1,4,001,000034,202507,,,20250426101236000	2	4	143	257625	202207	(株)パックウェル	(株)パックウェル	9744062841	R 5・1・30	R 5・1・30	R 5・ 5・ 1	R 5・ 5・ 1			三菱UFJ銀行/草加支店	三菱UFJ銀行/草加支店	2000000	2000000				,20250426101236000	2	4	143	257625	202207	(株)パックウェル	(株)パックウェル	9744062841	R 5・1・30	R 5・1・30	R 5・ 5・ 1	R 5・ 5・ 1			三菱UFJ銀行/草加支店	三菱UFJ銀行/草加支店	2000000	2000000				,2528,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085600330,1,5,001,000034,202507,,,20250426101236000	2	5	143	257625	202207	(株)パックウェル	(株)パックウェル	9744062841	R 5・1・30	R 5・1・30	R 5・ 5・1	R 5・ 5・1			三菱UFJ銀行/草加支店	三菱UFJ銀行/草加支店	84500	84500				,20250426101236000	2	5	143	257625	202207	(株)パックウェル	(株)パックウェル	9744062841	R 5・1・30	R 5・1・30	R 5・ 5・1	R 5・ 5・1			三菱UFJ銀行/草加支店	三菱UFJ銀行/草加支店	84500	84500				,2529,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085600330,1,6,001,000034,202507,,,20250426101236000	2	6	143	257625	202207	(株)夏目	(株)夏目	1849637343	R 5・ 2・ 6	R 5・ 2・ 6	R 5・ 5・ 3	R 5・ 5・ 3			八十二銀行/長野南支店	八十二銀行/長野南支店	1438786	1438786				,20250426101236000	2	6	143	257625	202207	(株)夏目	(株)夏目	1849637343	R 5・ 2・ 6	R 5・ 2・ 6	R 5・ 5・ 3	R 5・ 5・ 3			八十二銀行/長野南支店	八十二銀行/長野南支店	1438786	1438786				,2530,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085600330,1,7,001,000034,202507,,,20250426101236000	2	7	143	257625	202207	(株)鯨岡	(株)鯨岡	0046583639	R 5・ 2・10	R 5・ 2・10	R 5・ 6・10	R 5・ 6・10			三井住友銀行/千住支店	三井住友銀行/千住支店	1103850	1103850				,20250426101236000	2	7	143	257625	202207	(株)鯨岡	(株)鯨岡	0046583639	R 5・ 2・10	R 5・ 2・10	R 5・ 6・10	R 5・ 6・10			三井住友銀行/千住支店	三井住友銀行/千住支店	1103850	1103850				,2531,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085600330,1,8,001,000034,202507,,,20250426101236000	2	8	143	257625	202207	西久保製袋(株)	西久保製袋(株)	2463207670	R 5・ 2・16	R 5・ 2・16	R 5・ 5・20	R 5・ 5・20			きらぼし銀行/深川支店	きらぼし銀行/深川支店	548161	548161				,20250426101236000	2	8	143	257625	202207	西久保製袋(株)	西久保製袋(株)	2463207670	R 5・ 2・16	R 5・ 2・16	R 5・ 5・20	R 5・ 5・20			きらぼし銀行/深川支店	きらぼし銀行/深川支店	548161	548161				,2532,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085600330,1,9,001,000034,202507,,,20250426101236000	2	9	143	257625	202207	富士紙工(株)	富士紙工(株)	1490646288	R 5・ 2・16	R 5・ 2・16	R 5・ 5・31	R 5・ 5・31			三菱UFJ銀行/日暮里支店	三菱UFJ銀行/日暮里支店	817116	817116				,20250426101236000	2	9	143	257625	202207	富士紙工(株)	富士紙工(株)	1490646288	R 5・ 2・16	R 5・ 2・16	R 5・ 5・31	R 5・ 5・31			三菱UFJ銀行/日暮里支店	三菱UFJ銀行/日暮里支店	817116	817116				,2533,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085600330,1,10,001,000034,202507,,,20250426101236000	2	10	143	257625	202207	(株)高春堂	(株)高春堂	0185354196	R 5・2・22	R 5・2・22	R 5・ 5・10	R 5・ 5・10			きらぼし銀行/茅場町支店	きらぼし銀行/茅場町支店	370700	370700				,20250426101236000	2	10	143	257625	202207	(株)高春堂	(株)高春堂	0185354196	R 5・2・22	R 5・2・22	R 5・ 5・10	R 5・ 5・10			きらぼし銀行/茅場町支店	きらぼし銀行/茅場町支店	370700	370700				,2534,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250723085600330,1,11,001,000034,202507,,,20250426101236000	2	11	143	257625	202207	(株)パックウェル	(株)パックウェル	9744062841	R 5・ 2・27	R 5・ 2・27	R 5・ 5・31	R 5・ 5・31			三菱UFJ銀行/草加駅前支店	三菱UFJ銀行/草加駅前支店	3000000	3000000				,20250426101236000	2	11	143	257625	202207	(株)パックウェル	(株)パックウェル	9744062841	R 5・ 2・27	R 5・ 2・27	R 5・ 5・31	R 5・ 5・31			三菱UFJ銀行/草加駅前支店	三菱UFJ銀行/草加駅前支店	3000000	3000000				,2535,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250723085600330,1,12,001,000034,202507,,,20250426101236000	2	12	143	257625	202207	(株)パックウェル	(株)パックウェル	9744062841	R 5・ 2・27	R 5・ 2・27	R 5・ 5・31	R 5・ 5・31			三菱UFJ銀行/草加駅前支店	三菱UFJ銀行/草加駅前支店	772780	772780				,20250426101236000	2	12	143	257625	202207	(株)パックウェル	(株)パックウェル	9744062841	R 5・ 2・27	R 5・ 2・27	R 5・ 5・31	R 5・ 5・31			三菱UFJ銀行/草加駅前支店	三菱UFJ銀行/草加駅前支店	772780	772780				,2536,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250723085600330,1,13,001,000034,202507,,,20250426101236000	2	13	143	257625	202207	(株)タナカ	(株)タナカ	4489936114	R 5・ 2・28	R 5・ 2・28	R 5・ 5・31	R 5・ 5・31			みずほ銀行/鶴見支店	みずほ銀行/鶴見支店	1511923	1511923				,20250426101236000	2	13	143	257625	202207	(株)タナカ	(株)タナカ	4489936114	R 5・ 2・28	R 5・ 2・28	R 5・ 5・31	R 5・ 5・31			みずほ銀行/鶴見支店	みずほ銀行/鶴見支店	1511923	1511923				,2537,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250723085600330,1,14,001,000034,202507,,,20250426101236000	2	14	143	257625	202207	富士紙工(株)	富士紙工(株)	1490646288	R 5・ 3・16	R 5・ 3・16	R 5・ 6・30	R 5・ 6・30			三菱UFJ銀行/日暮里支店	三菱UFJ銀行/日暮里支店	352278	352278				,20250426101236000	2	14	143	257625	202207	富士紙工(株)	富士紙工(株)	1490646288	R 5・ 3・16	R 5・ 3・16	R 5・ 6・30	R 5・ 6・30			三菱UFJ銀行/日暮里支店	三菱UFJ銀行/日暮里支店	352278	352278				,2538,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250723085600330,1,15,001,000034,202507,,,20250426101236000	2	15	143	257625	202207	サンアイパック(株)	サンアイパック(株)	3130926836	R 5・ 3・27	R 5・ 3・27	R 5・ 5・31	R 5・ 5・31			千葉銀行/市川支店	千葉銀行/市川支店	538376	538376				,20250426101236000	2	15	143	257625	202207	サンアイパック(株)	サンアイパック(株)	3130926836	R 5・ 3・27	R 5・ 3・27	R 5・ 5・31	R 5・ 5・31			千葉銀行/市川支店	千葉銀行/市川支店	538376	538376				,2539,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250723085600330,1,16,001,000034,202507,,,20250426101236000	2	16	143	257625	202207	(株)タナカ	(株)タナカ	4489936114	R 5・3・30	R 5・3・30	R 5・ 6・30	R 5・ 6・30			みずほ銀行/鶴見支店	みずほ銀行/鶴見支店	340395	340395				,20250426101236000	2	16	143	257625	202207	(株)タナカ	(株)タナカ	4489936114	R 5・3・30	R 5・3・30	R 5・ 6・30	R 5・ 6・30			みずほ銀行/鶴見支店	みずほ銀行/鶴見支店	340395	340395				,2540,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
