ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085603440,1,1,001,001005,202507,,,20250502131818000	2	1	123	106907	202303	(有)三共金物	(有)三共金物	8096706180	R6.3.29	R6.3.29	R6.7.5	R6.7.5	1300000	1300000	沖縄海邦銀行南風原支店	沖縄海邦銀行南風原支店						,20250502131818000	2	1	123	106907	202303	(有)三共金物	(有)三共金物	8096706180	R6.3.29	R6.3.29	R6.7.5	R6.7.5	1300000	1300000	沖縄海邦銀行南風原支店	沖縄海邦銀行南風原支店						,2358,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085603440,1,2,001,001005,202507,,,20250502131818000	2	2	123	106907	202303	東光産業(株)	東光産業(株)	0684884743	R6.3.22	R6.3.22	R6.7.10	R6.7.10	120192	120192	秋田銀行大館支店	秋田銀行大館支店						,20250502131818000	2	2	123	106907	202303	東光産業(株)	東光産業(株)	0684884743	R6.3.22	R6.3.22	R6.7.10	R6.7.10	120192	120192	秋田銀行大館支店	秋田銀行大館支店						,2359,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085603440,1,3,001,001005,202507,,,20250502131818000	2	3	123	106907	202303	(株)宮城ビルテック	(株)宮城ビルテック	8211257382	R6.3.25	R6.3.25	R6.7.10	R6.7.10	267965	267965	七十七銀行若柳支店	七十七銀行若柳支店						,20250502131818000	2	3	123	106907	202303	(株)宮城ビルテック	(株)宮城ビルテック	8211257382	R6.3.25	R6.3.25	R6.7.10	R6.7.10	267965	267965	七十七銀行若柳支店	七十七銀行若柳支店						,2360,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085603440,1,4,001,001005,202507,,,20250502131818000	2	4	123	106907	202303	丸高商事	丸高商事	9875289914	R6.3.25	R6.3.25	R6.7.10	R6.7.10	764445	764445	沖縄銀行石垣出張所	沖縄銀行石垣出張所						,20250502131818000	2	4	123	106907	202303	丸高商事	丸高商事	9875289914	R6.3.25	R6.3.25	R6.7.10	R6.7.10	764445	764445	沖縄銀行石垣出張所	沖縄銀行石垣出張所						,2361,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085603440,1,5,001,001005,202507,,,20250502131818000	2	5	123	106907	202303	ビー・ゼイ工事(株)	ビー・ゼイ工事(株)	2995248230	R6.3.25	R6.3.25	R6.7.10	R6.7.10	1666140	1666140	沖縄銀行高橋支店	沖縄銀行高橋支店						,20250502131818000	2	5	123	106907	202303	ビー・ゼイ工事(株)	ビー・ゼイ工事(株)	2995248230	R6.3.25	R6.3.25	R6.7.10	R6.7.10	1666140	1666140	沖縄銀行高橋支店	沖縄銀行高橋支店						,2362,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085603440,1,6,001,001005,202507,,,20250502131818000	2	6	123	106907	202303	(株)Will	(株)Will	1481477699	R6.3.25	R6.3.25	R6.7.10	R6.7.10	299200	299200	琉球銀行南風原支店	琉球銀行南風原支店						,20250502131818000	2	6	123	106907	202303	(株)Will	(株)Will	1481477699	R6.3.25	R6.3.25	R6.7.10	R6.7.10	299200	299200	琉球銀行南風原支店	琉球銀行南風原支店						,2363,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085603440,1,7,001,001005,202507,,,20250502131818000	2	7	123	106907	202303	(株)真力	(株)真力	0111545694	R6.3.29	R6.3.29	R6.7.10	R6.7.10	5000000	5000000	沖縄銀行首里支店	沖縄銀行首里支店						,20250502131818000	2	7	123	106907	202303	(株)真力	(株)真力	0111545694	R6.3.29	R6.3.29	R6.7.10	R6.7.10	5000000	5000000	沖縄銀行首里支店	沖縄銀行首里支店						,2364,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085603440,1,8,001,001005,202507,,,20250502131818000	2	8	123	106907	202303	(株)真力	(株)真力	0111545694	R6.3.29	R6.3.29	R6.7.10	R6.7.10	338579	338579	沖縄銀行首里支店	沖縄銀行首里支店						,20250502131818000	2	8	123	106907	202303	(株)真力	(株)真力	0111545694	R6.3.29	R6.3.29	R6.7.10	R6.7.10	338579	338579	沖縄銀行首里支店	沖縄銀行首里支店						,2365,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085603440,1,9,001,001005,202507,,,20250502131818000	2	9	123	106907	202303	(有)なか総合金物商会	(有)なか総合金物商会	9965102485	R6.3.29	R6.3.29	R6.7.10	R6.7.10	550000	550000	沖縄銀行古波蔵支店	沖縄銀行古波蔵支店						,20250502131818000	2	9	123	106907	202303	(有)なか総合金物商会	(有)なか総合金物商会	9965102485	R6.3.29	R6.3.29	R6.7.10	R6.7.10	550000	550000	沖縄銀行古波蔵支店	沖縄銀行古波蔵支店						,2366,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085603440,1,10,001,001005,202507,,,20250502131818000	2	10	123	106907	202303	(有)なか総合金物商会	(有)なか総合金物商会	9965102485	R6.3.29	R6.3.29	R6.7.10	R6.7.10	2000000	2000000	琉球銀行安波茶支店	琉球銀行安波茶支店						,20250502131818000	2	10	123	106907	202303	(有)なか総合金物商会	(有)なか総合金物商会	9965102485	R6.3.29	R6.3.29	R6.7.10	R6.7.10	2000000	2000000	琉球銀行安波茶支店	琉球銀行安波茶支店						,2367,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
