"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)共栄鍛工所","R.3.12.15","R4.4.4","第四北越銀行","","9453954","","GL19414"
"〃","R4.1.15","R4.5.5","第四北越銀行","","10000000","","GL19440"
"〃","R4.1.15","R4.5.5","第四北越銀行","","165791","","GL19462"
"〃","R4.2.15","R4.6.5","第四北越銀行","","5000000","","GL19477"
"〃","R4.2.15","R4.6.5","第四北越銀行","","2115574","","GL19478"
"〃","R4.3.15","R4.7.5","第四北越銀行","","9146429","","HL11958"
"(株)大村製作所","R4.1.31","R4.4.30","東和銀行","","5000000","","NH20570"
"〃","R4.2.28","R4.5.31","東和銀行","","2600000","","NH20571"
"〃","R4.3.31","R4.6.30","東和銀行","","4400000","","NH20574"
"〃","R4.3.31","R4.6.30","東和銀行","","5000000","","NH20577"
"〃","R4.3.31","R4.6.30","東和銀行","","1600000","","NH20578"
"テイワイ産業(株)","R3.11.30","R4.4.10","群馬銀行","","306240","","K612432"
"〃","R3.12.31","R4.5.10","群馬銀行","","272360","","K612438"
"〃","R4.1.31","R4.6.10","群馬銀行","","191840","","K612447"
"〃","R4.2.28","R4.7.10","群馬銀行","","286000","","K682710"
"〃","R4.3.31","R4.8.10","群馬銀行","","286000","","K682716"
"東洋鍛工(株)","R3.12.30","R4.4.30","三菱UFJ銀行","","477345","","TT67600"
"","","","","","56301533","",""
"計","","","","","56301533","",""
