"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"一若建設(株)","令和5.3.10","令和5.5.10","伊予銀行","宇和島支店","20000000","",""
"一若建設(株)","令和5.4.10","令和5.6.10","伊予銀行","宇和島支店","30000000","",""
"(株)河健","令和5.3.31","令和5.6.30","大牟田柳川信用金庫","高田","35000000","",""
"青協建設(株)","令和5.1.20","令和5.5.10","十六銀行","関支店","19080000","",""
"青協建設(株)","令和5.2.20","令和5.6.10","十六銀行","関支店","50000000","",""
"青協建設(株)","令和5.2.20","令和5.6.10","十六銀行","関文店","20000000","",""
"青協建設(株)","令和5.2.20","令和5.6.10","十六銀行","関支店","600000","",""
"青協建設(株)","令和5.3.20","令和5.7.10","十六銀行","関支店","30000000","",""
"青協建設(株)","令和5.3.20","令和5.7.10","十六銀行","関支店","30000000","",""
"青協建設(株)","令和5.3.20","令和5.7.10","十六銀行","関支店","29190000","",""
"青協建設(株)","令和5.4.20","令和5.8.10","十六銀行","関支店","20000000","",""
"青協建設(株)","令和5.4.20","令和5.8.10","十六銀行","関支店","5000000","",""
"青協建設(株)","令和5.4.20","令和5.8.10","十六銀行","関支店","1050000","",""
"大日本土木(株)","令和5.1.20","令和5.5.20","三菱UFJ銀行","名古屋営業","100000000","",""
"大日本土木(株)","令和5.1.20","令和5.5.20","三菱UFJ銀行","名古屋営業","30000000","",""
"大日本土木(株)","令和5.1.20","令和5.5.20","三菱UFJ銀行","名古屋営業","2650000","",""
"大日本土木(株)","令和5.2.20","令和5.6.20","三菱UFJ銀行","名古屋営業","50000000","",""
"大日本土木(株)","令和5.2.20","令和5.6.20","三菱UFJ銀行","名古屋営楽","30000000","",""
"大日本土木(株)","令和5.2.20","令和5.6.20","三菱UFJ銀行","名古屋営業","10000000","",""
"大日本土木(株)","令和5.2.20","令和5.6.20","三菱UFJ銀行","名古屋営業","3120000","",""
"大日本土木(株)","令和5.3.20","令和5.7.20","三菱UFJ銀行","名古屋営業","8720000","",""
"大日本土木(株)","令和5.4.20","令和5.8.20","三菱UFJ銀行","名古屋営業","5000000","",""
"大日本土木(株)","令和5.4.20","令和5.8.20","三菱UFJ銀行","名古屋営業","2870000","",""
"計","","","","","","",""
