"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)ニッコン","R5.5.31","R5.8.5","山陰合同銀行米子西支店","","680284","新成工業(株)",""
"(株)ニッコン","R5.6.30","R5.9.5","山陰合同銀行米子西支店","","620334","新成工業(株)",""
"(株)三協しまね","R5.4.30","R5.7.18","山陰合同銀行宍道出張所","","500000","新成工業(株)",""
"(株)ICHIKAWA","R5.3.31","R5.7.31","もみじ銀行本店営業部","","700000","(株)サンテック",""
"(株)ICHIKAWA","R5.3.31","R5.7.31","もみじ銀行本店営業部","","700000","新成工業(株)",""
"(株)ICHIKAWA","R5.3.31","R5.7.31","もみじ銀行本店営業部","","600000","(株)竹谷商事",""
"(株)ICHIKAWA","R5.3.31","R5.7.31","もみじ銀行本店営業部","","369222","真田興業",""
"(株)ICHIKAWA","R5.3.31","R5.7.31","もみじ銀行本店営業部","","350000","真田興業",""
"(株)三栄商会","R5.4.30","R5.7.31","もみじ銀行呉中央支店","","327946","真田興業",""
"(株)竜陽","R5.5.31","R5.8.31","山口銀行岩国支店","","321781","新成工業(株)",""
"(株)T・M・S","R5.6.22","R5.10.15","山陰合同銀行米子東支店","","200000","新成工業(株)",""
"裏書手形計","","","","","20274477","",""
"計","","","","","","",""
