"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)不動テトラ","令和5.2.28","令和5.5.31","三井住友信託銀行","本店営","89963595","","でんさい"
"(株)不動テトラ","令和5.3.31","令和5.6.30","三井住友信託銀行","本店営","17052120","","でんさい"
"古谷建設(株)","令和5.4.20","令和5.6.20","京葉銀行","横芝支店","1110000","","でんさい"
"三井住友建設(株)","令和5.3.6","令和5.5.5","三井住友銀行","本店営業部","79666440","","でんさい"
"三井住友建設(株)","令和5.3.6","令和5.5.5","三井住友銀行","本店営業部","15880865","","でんさい"
"三井住友建設(株)","令和5.3.6","令和5.5.5","三井住友銀行","本店営業部","10695043","","でんさい"
"三井住友建設(株)","令和5.4.5","令和5.6.5","三井住友銀行","本店営業部","87828446","","でんさい"
"三井住友建設(株)","令和5.4.5","令和5.6.5","三井住友銀行","本店営業部","54755732","","でんさい"
"三井住友建設(株)","令和5.4.5","令和5.6.5","三井住友銀行","本店営業部","16014625","","でんさい"
"三井住友建設鉄構エンジニアリング(株)","令和5.1.13","令和5.5.15","百十四銀行","東京支店","85800000","","でんさい"
"三井住友建設鉄構エンジニアリング(株)","令和5.2.15","令和5.6.15","百十四銀行","東京支店","32710000","","でんさい"
"三井住友建設鉄構エンジニアリング(株)","令和5.3.15","令和5.7.15","百十四銀行","東京支店","34330000","","でんさい"
"村上工業(株)","令和5.1.25","令和5.4.25","伊予銀行","大洲支店","22000000","","でんさい"
"村上工業(株)","令和5.3.27","令和5.6.25","伊予銀行","大洲支店","2500000","","でんさい"
"(株)奥村組","令和5.3.15","令和5.5.15","SMBCファイナンスサ","","63750000","","ファクタリング"
"(株)奥村組","令和5.3.15","令和5.5.15","SMBCファイナンスサ","","60170000","","ファクタリング"
"(株)奥村組","令和5.4.17","令和5.6.15","SMBCファイナンスサ","","62370000","","ファクタリング"
"(株)奥村組","令和5.4.17","令和5.6.15","SMBCファイナンスサ","","19050000","","ファクタリング"
"鹿島建設(株)","令和5.3.31","令和5.5.5","SMBCファイナンスサ","","14927081","","ファクタリング"
"鹿島建設(株)","令和5.2.28","令和5.5.10","SMBCファイナンスサ","","36340614","","ファクタリング"
"鹿島建設(株)","令和5.3.31","令和5.6.10","SMBCファイナンスサ","","49934554","","ファクタリング"
"大成建設(協)","令和5.2.24","令和5.4.28","みずほ信託銀","","2900000","","ファクタリング"
"大成建設(株)","令和5.3.24","令和5.5.31","みずほ信託銀","","2900000","","ファクタリング"
"計","","","","","","",""
