"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)フジキン","令5.2.28","令5.6.30","みずほ","西野田","1103608","",""
"〃","令5.3.31","令5.7.31","みずほ","西野田","2497000","",""
"(株)ブイテックス","令4.12.31","令5.4.30","三菱UFJ","川崎駅前","898623","",""
"〃","令5.1.31","令5.5.30","三菱UFJ","川崎駅前","1243550","",""
"〃","令5.2.28","令5.6.30","三菱UFJ","川崎駅前","505725","",""
"〃","令5.3.31","令5.7.31","三菱UFJ","川崎駅前","653400","",""
"(株)マスダックマシナリー","令4.12.20","令5.4.20","みずほ","所沢","1218792","",""
"〃","令5.1.20","令5.5.22","みずほ","所沢","4893023","",""
"〃","令5.2.20","令5.6.20","みずほ","所沢","887813","",""
"〃","令5.3.20","令5.7.20","みずほ","所沢","2467160","",""
"(株)ワイエムシー","令4.12.28","令5.4.30","京都","三条","5000000","",""
"〃","令4.12.28","令5.4.30","京都","三条","2915281","",""
"〃","令5.1.31","令5.5.31","京都","三条","10000000","",""
"〃","令5.1.31","令5.5.31","京都","三条","1898788","",""
"〃","令5.2.28","令5.6.30","京都","三条","5000000","",""
"〃","令5.2.28","令5.6.30","京都","三条","2222930","",""
"〃","令5.3.31","令5.7.31","京都","三条","5000000","",""
"〃","令5.3.31","令5.7.31","京都","三条","402584","",""
"(有)九州樹脂製作所","令4.12.10","令5.4.15","西日本シティ","苅田","541640","",""
"〃","令5.1.10","令5.5.15","西日本シティ","苅田","488840","",""
"〃","令5.2.10","令5.6.12","西日本シティ","苅田","557700","",""
"〃","令5.3.10","令5.7.15","西日本シティ","苅田","616055","",""
"丸五ゴム工業(株)","令4.12.27","令5.4.30","中国","倉敷","180180","",""
"計","","","","","","",""
"","","","","","","",""
