"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"株式会社竹宝堂","令4.10.25","令5.2.20","広島","熊野","1126400","","R37489"
"株式会社竹宝堂","令4.11.25","令5.3.20","広島","熊野","4505600","","R37491"
"株式会社竹宝堂","令4.12.26","令5.4.20","広島","熊野","1127600","","R37493"
"株式会社竹宝堂","令6.1.27","令5.5.20","広島","熊野","2310000","","R37497"
"日本メナード化粧品株式会社","令4.11.21","令5.2.20","三菱UFJ","大津町","2000000","","UW56965"
"日本メナード化粧品株式会社","令4.11.21","令5.2.20","三菱UFJ","大津町","2000000","","UW56963"
"日本メナード化粧品株式会社","令4.11.21","令5.2.20","三菱UFJ","大津町","1441964","","UW56964"
"日本メナード化粧品株式会社","令5.1.20","令5.4.20","三菱UFJ","大津町","2000000","","UW57016"
"日本メナード化粧品株式会社","令5.1.20","令5.4.20","三菱UFJ","大津町","1560964","","UW57017"
"株式会社コージー本舗","令4.11.10","令5.3.3","みずほ","浅草","1318515","","A00167"
"株式会社コージー本舗","令5.1.10","令5.5.3","みずほ","浅草","3482325","","A00277"
"株式会社コージー本舗","令4.12.10","令5.4.3","みずほ","浅草","577500","","A00232"
"野々川物産株式会社","令4.11.21","令5.2.20","三菱UFJ","大津町","2000000","","UY16111"
"野々川物産株式会社","令4.11.21","令5.2.20","三菱UFJ","大津町","1647160","","UY16112"
"野々川物産株式会社","令5.1.20","令5.4.20","三菱UFJ","大津町","1292500","","BF84819"
"株式会社ピカソ美科学研究所","令4.10.31","令5.2.20","りそな","西宮北口","4106159","","RF63883"
"株式会社あらた","令4.11.10","令5.2.10","みずほ","東京営業","866018","","AF04487"
"株式会社あらた","令4.12.9","令5.3.10","みずほ","東京営業","887937","","AF044491"
"株式会社あらた","令5.1.10","令5.4.10","みずほ","東京営業","788620","","AF04498"
"西川レベックス株式会社","令4.10.25","令5.2.28","みずほ","日本橋","719400","","BI076132"
"西川レベックス株式会社","令4.11.25","令5.3.31","みずほ","日本橋","1030920","","BJ012661"
"日曹商事株式会社","令4.12.30","令5.2.28","三菱UFJ","日本橋中央","1501157","","ZB69761"
"日曹商事株式会社","令5.1.31","令5.3.31","三菱UFJ","日本橋中央","202488","","ZB60824"
"田中電具株式会社","令4.9.30","令5.2.15","りそな","阿部野橋","203500","","QD61116"
"田中電具株式会社","令4.11.30","令5.4.15","りそな","阿部野橋","203500","","QD61124"
"田中電具株式会社","令4.12.28","令5.5.15","りそな","阿部野橋","407000","","QD61128"
"受取手形合計","","","","","39307127","",""
