"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"共同建工(株)","4.7.15","4.11.2","","","5000000","",""
"〃","4.7.15","4.11.2","","","5000000","",""
"〃","4.8.20","4.12.2","","","4000000","",""
"〃","4.8.20","4.12.2","","","4000000","",""
"〃","4.8.20","4.12.2","","","4000000","",""
"〃","4.8.20","4.12.2","","","4000000","",""
"〃","4.9.15","5.1.2","","","1000000","",""
"〃","4.9.15","5.1.2","","","1000000","",""
"〃","4.9.15","5.1.2","","","1000000","",""
"〃","4.9.15","5.1.2","","","5000000","",""
"〃","4.9.15","5.1.2","","","5000000","",""
"〃","4.9.15","5.1.2","","","5000000","",""
"計","","","","","44000000","",""
"合計","","","","","","",""
