"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(有)入江製作所","5.2.10","5.5.10","西日本シテイ","月隈","4000000","",""
"(有)入江製作所","5.4.12","5.7.10","西日本シティ","月隈","4000000","",""
"(株)大林組","5.3.15","5.5.15","三菱UFJ","東京営業部","30000000","",""
"受取手形計","","","","","38000000","",""
"アスミオ.(株)","5.1.31","5.5.5","西日本シティ","野方","1000000","",""
"(有)入江製作所","5.3.10","5.6.10","西日本シティ","月隈","4000000","",""
"(株)大林組","5.3.15","5.5.15","三菱UFJ","東京営業部","10000000","",""
"(株)大林組","5.3.15","5.5.15","三菱UFJ","東京営業部","1800000","",""
"(有)オオバ","5.2.10","5.6.5","田川信用金庫","行橋","1100000","",""
"(株)樫山ハードウェア","5.1.20","5.5.20","西日本シテイ","福岡流通センター","1000000","",""
"(株)樫山ハードウェア","5.3.20","5.7.20","西日本シテイ","福岡流通センター","670000","",""
"(株)竹中工務店","5.3.6","5.5.8","三菱UFJ","大阪中央","3002051","",""
"裏書手形計","","","","","22572051","",""
"合計","","","","","60572051","",""
