"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"興建産業(株)","令5.6.30","令5.11.5","きらぼし銀行","","4848140","",""
"三洋コンクリート工業(株)","","","千葉銀行","","1373339","","電子債権2枚"
"(株)角屋ハウジング","令5.6.20","令5.9.30","山梨中央銀行","","1228645","",""
"(有)興石開発","令5.6.30","令5.9.29","甲府信用金庫","","300000","",""
"合計","","","","","7750124","",""
