"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"","5.6.30","5.9.30","","","297552","",""
"","5.7.31","5.10.31","","","10000000","",""
"","5.7.31","5.10.31","","","604523","",""
"","5.8.31","5.11.30","","","5000000","",""
"","5.8.31","5.11.30","","","1486975","",""
"住商セメント(株)","5.7.14","5.9.30","三井住友銀行","神田","8555967","",""
"","5.8.15","5.10.31","","","788370","",""
"東和アークス(株)","5.7.25","5.9.30","埼玉りそな銀行","大宮西","10000000","",""
"","5.7.25","5.9.30","","","5000000","",""
"","5.7.25","5.9.30","","","1466124","",""
"","5.8.25","5.10.31","","","10000000","",""
"","5.8.25","5.10.31","","","1934098","",""
"野原産業セメント(株)","5.7.31","5.9.30","八十二銀行","東京(営)","100000000","",""
"","5.7.31","5.9.30","","","8048819","",""
"","5.8.31","5.10.31","","","30000000","",""
"","5.8.31","5.10.31","","","30000000","",""
"","5.8.31","5.10.31","","","3000000","",""
"","5.8.31","5.10.31","","","3000000","",""
"","5.8.31","5.10.31","","","3000000","",""
"","5.8.31","5.10.31","","","3000000","",""
"","5.8.31","5.10.31","","","3000000","",""
"","5.8.31","5.10.31","","","3000000","",""
"","5.8.31","5.10.31","","","3000000","",""
"合計","","","","","","",""
