振出人,振出年月日,支払期日,支払銀行名称,支払銀行支店名,金額,割引銀行名及び支店名等,摘要
衣袋建設(株),,,,,"6,325,000",,
井上工業(株),,,,,"5,396,270",,
(株)アーネストワン,,,,,"2,888,765",,
(株)殖産工務所,,,,,"2,148,160",,
住友建機販売(株),,,,,"2,081,435",,
國井建設(株),,,,,"1,700,000",,
石川建設産業(株),,,,,"1,600,000",,
大山建設(株),,,,,"1,353,000",,
(株)矢作組,,,,,"1,350,000",,
吾妻建設(株),,,,,"1,335,587",,
(株)山形いすゞ自動車,,,,,"1,199,812",,
(株)マツダ建設,,,,,"1,170,028",,
(株)梅津組,,,,,"1,159,776",,
(有)マルタカ運輸,,,,,"1,017,096",,
その他,,,,,"11,923,356",,28件
合計,,,,,"42,648,285",,
