ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,109586,202507,(売上高),(売上高),,,,,,,,,,,,,
,,2,000,109586,202507,売上高,売上高,,"141,466,208","141,466,208",,,,,,,,,,
,,3,000,109586,202507,売上高計,売上高計,,,,"141,466,208","141,466,208",,,,,,,,
,,4,000,109586,202507,(売上原価),(売上原価),,,,,,,,,,,,,
,,5,000,109586,202507,期首商品棚卸高,期首商品棚卸高,,"1,707,265","1,707,265",,,,,,,,,,
,,6,000,109586,202507,期首商品・製品棚卸高,期首商品・製品棚卸高,,"1,707,265","1,707,265",,,,,,,,,,
,,7,000,109586,202507,仕入高,仕入高,,"83,312,426","83,312,426",,,,,,,,,,
,,8,000,109586,202507,当期商品仕入高,当期商品仕入高,,"83,312,426","83,312,426",,,,,,,,,,
,,9,000,109586,202507,当期製品製造原価,当期製品製造原価,,0,0,,,,,,,,,,
,,10,000,109586,202507,合計,合計,,"85,019,691","85,019,691",,,,,,,,,,
,,11,000,109586,202507,期末商品・製品棚卸高,期末商品・製品棚卸高,,"▲7,391,290","▲7,391,290",,,,,,,,,,
,,12,000,109586,202507,売上原価計,売上原価計,,,,"77,628,401","77,628,401",,,,,,,,
,,13,000,109586,202507,売上総利益,売上総利益,,,,"63,837,807","63,837,807",,,,,,,,
,,14,000,109586,202507,(販売費一般管理費),(販売費一般管理費),,,,,,,,,,,,,
,,15,000,109586,202507,販売費・一般管理費計,販売費・一般管理費計,,"61,320,212","61,320,212",,,,,,,,,,
,,16,000,109586,202507,営業利益,営業利益,,,,"2,517,595","2,517,595",,,,,,,,
,,17,000,109586,202507,(営業外収益),(営業外収益),,,,,,,,,,,,,
,,18,000,109586,202507,受取利息,受取利息,,34,34,,,,,,,,,,
,,19,000,109586,202507,受取配当金,受取配当金,,"16,546","16,546",,,,,,,,,,
,,20,000,109586,202507,雑収入,雑収入,,"9,958,364","9,958,364",,,,,,,,,,
,,21,000,109586,202507,営業外収益計,営業外収益計,,"9,974,944","9,974,944",,,,,,,,,,
,,22,000,109586,202507,(営業外費用),(営業外費用),,,,,,,,,,,,,
,,23,000,109586,202507,支払利息,支払利息,,"62,408","62,408",,,,,,,,,,
,,24,000,109586,202507,営業外費用計,営業外費用計,,"62,408","62,408",,,,,,,,,,
,,25,000,109586,202507,経常利益,経常利益,,,,"12,430,131","12,430,131",,,,,,,,
,,26,000,109586,202507,(特別利益),(特別利益),,,,,,,,,,,,,
,,27,000,109586,202507,貸倒引当金戻入額,貸倒引当金戻入額,,"172,000","172,000",,,,,,,,,,
,,28,000,109586,202507,特別利益計,特別利益計,,"172,000","172,000",,,,,,,,,,
,,29,000,109586,202507,(特別損失),(特別損失),,,,,,,,,,,,,
,,30,000,109586,202507,特別損失計,特別損失計,,0,0,,,,,,,,,,
,,31,000,109586,202507,税引前当期純利益(損失),税引前当期純利益(損失),,,,"12,602,131","12,602,131",,,,,,,,
,,32,000,109586,202507,法人税等,法人税等,,,,"70,000","70,000",,,,,,,,
,,33,000,109586,202507,当期純利益(損失),当期純利益(損失),,,,"12,532,131","12,532,131",,,,,,,,
