ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,672631,202507,(流動資産),(流動資産),,"(55,042,402)","(55,042,402)",,,,,,,,,,
,,2,000,672631,202507,現金及び預金,現金及び預金,,"54,545,313","54,545,313",,,,,,,,,,
,,3,000,672631,202507,前払費用,前払費用,,"497,089","497,089",,,,,,,,,,
,,4,000,672631,202507,(固定資産),(固定資産),,"(510,419,645)","(510,419,645)",,,,,,,,,,
,,5,000,672631,202507,(有形固定資産),(有形固定資産),,"(383,044,645)","(383,044,645)",,,,,,,,,,
,,6,000,672631,202507,建物,建物,,"56,656,371","56,656,371",,,,,,,,,,
,,7,000,672631,202507,建物附属設備,建物附属設備,,"5,198,621","5,198,621",,,,,,,,,,
,,8,000,672631,202507,構築物,構築物,,"5,013,414","5,013,414",,,,,,,,,,
,,9,000,672631,202507,機械装置,機械装置,,"4,542,435","4,542,435",,,,,,,,,,
,,10,000,672631,202507,土地,土地,,"311,633,804","311,633,804",,,,,,,,,,
,,11,000,672631,202507,(投資その他の資産),(投資その他の資産),,"(127,375,000)","(127,375,000)",,,,,,,,,,
,,12,000,672631,202507,投資有価証券,投資有価証券,,"127,325,000","127,325,000",,,,,,,,,,
,,13,000,672631,202507,出資金,出資金,,"50,000","50,000",,,,,,,,,,
,,14,000,672631,202507,資産の部合計,資産の部合計,,"565,462,047","565,462,047",,,,,,,,,,
,,15,000,672631,202507,(流動負債),(流動負債),,"(113,695,757)","(113,695,757)",,,,,,,,,,
,,16,000,672631,202507,短期借入金,短期借入金,,"102,184,064","102,184,064",,,,,,,,,,
,,17,000,672631,202507,未払金,未払金,,"883,527","883,527",,,,,,,,,,
,,18,000,672631,202507,未払法人税等,未払法人税等,,"4,365,800","4,365,800",,,,,,,,,,
,,19,000,672631,202507,未払消費税等,未払消費税等,,"2,640,400","2,640,400",,,,,,,,,,
,,20,000,672631,202507,前受金,前受金,,"3,594,566","3,594,566",,,,,,,,,,
,,21,000,672631,202507,預り金,預り金,,"27,400","27,400",,,,,,,,,,
,,22,000,672631,202507,(固定負債),(固定負債),,"(226,183,043)","(226,183,043)",,,,,,,,,,
,,23,000,672631,202507,長期借入金,長期借入金,,"226,183,043","226,183,043",,,,,,,,,,
,,24,000,672631,202507,負債の部合計,負債の部合計,,"339,878,800","339,878,800",,,,,,,,,,
,,25,000,672631,202507,(株主資本),(株主資本),,"(225,583,247)","(225,583,247)",,,,,,,,,,
,,26,000,672631,202507,(資本金),(資本金),,"(10,000,000)","(10,000,000)",,,,,,,,,,
,,27,000,672631,202507,資本金,資本金,,"10,000,000","10,000,000",,,,,,,,,,
,,28,000,672631,202507,(利益剰余金),(利益剰余金),,"(215,583,247)","(215,583,247)",,,,,,,,,,
,,29,000,672631,202507,繰越利益剰余金,繰越利益剰余金,,"215,583,247","215,583,247",,,,,,,,,,
,,30,000,672631,202507,純資産の部合計,純資産の部合計,,"225,583,247","225,583,247",,,,,,,,,,
,,31,000,672631,202507,負債及び純資産の部合計,負債及び純資産の部合計,,"565,462,047","565,462,047",,,,,,,,,,
