"振出人","振出年月日","支払期日","支払銀行名称","支払銀行支店名","金額","割引銀行名及び支店名等","摘要"
"(株)ニッセン","4・12・1","5・4・20","三井住友銀行","京都支店","2077717","","AX247838"
"フランスベット(株)","5・1・30","5・4・28","〃","渋谷支店","578050","","AB255245"
"(株)ニッセン","5・1・6","5・5・20","〃","京都支店","2034332","","AX248040"
"フランスベット(株)","5・2・28","5・5・31","〃","渋谷支店","306350","","AB255264"
"(株)ニッセン","5・2・1","5・6・20","〃","京都支店","1775099","","AX248247"
"〃","5・3・1","5・7・20","〃","〃","747380","","AX248443"
"フランスベット(株)","5・3・31","5・6・30","〃","渋谷支店","758450","","AB255284"
"合計","","","","","8277378","",""
