ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,658101,202507,(資産の部),(資産の部),,,,,,,,,,,,,
,,2,000,658101,202507,1流動資産,1流動資産,,"(238,497,823)","(238,497,823)",(90.9),(90.9),,,"(250,944,141)","(250,944,141)",(92.1),(92.1),,
,,3,000,658101,202507,現金及び預金,現金及び預金,,"116,820,489","116,820,489",44.5,44.5,,,"131,502,732","131,502,732",48.2,48.2,,
,,4,000,658101,202507,売掛金,売掛金,,"2,935,462","2,935,462",1.1,1.1,,,"446,440","446,440",0.2,0.2,,
,,5,000,658101,202507,棚卸資産,棚卸資産,,"115,206,084","115,206,084",43.9,43.9,,,"113,851,794","113,851,794","41,8","41,8",,
,,6,000,658101,202507,前渡金,前渡金,,"2,434,400","2,434,400",0.9,0.9,,,"4,500,000","4,500,000",1.7,1.7,,
,,7,000,658101,202507,前払費用,前払費用,,"637,050","637,050",0.2,0.2,,,"643,175","643,175",0.2,0.2,,
,,8,000,658101,202507,未収入金,未収入金,,"464,338","464,338",0.2,0.2,,,0,0,0.0,0.0,,
,,9,000,658101,202507,Ⅱ固定資産,Ⅱ固定資産,,"(23,996,972)","(23,996,972)",(9.1),(9.1),,,"(21,632,733)","(21,632,733)",(7.9),(7.9),,
,,10,000,658101,202507,有形固定資産,有形固定資産,,"(19,315,928)","(19,315,928)",(7.4),(7.4),,,"(16,358,238)","(16,358,238)",(6.0),(6.0),,
,,11,000,658101,202507,建物,建物,,"1,421,152","1,421,152",0.5,0.5,,,"1,351,484","1,351,484",0.5,0.5,,
,,12,000,658101,202507,船舶,船舶,,"1,409,091","1,409,091",0.5,0.5,,,1,1,0.0,0.0,,
,,13,000,658101,202507,車両運搬具,車両運搬具,,"16,237,640","16,237,640",6.2,6.2,,,"14,758,708","14,758,708",5.4,5.4,,
,,14,000,658101,202507,土地,土地,,"248,045","248,045",0.1,0.1,,,"248,045","248,045",0.1,0.1,,
,,15,000,658101,202507,無形固定資産,無形固定資産,,"(362,945)","(362,945)",(0.1),(0.1),,,"(362,945)","(362,945)",(0.1),(0.1),,
,,16,000,658101,202507,保証金,保証金,,"362,945","362,945",0.1,0.1,,,"362,945","362,945",0.1,0.1,,
,,17,000,658101,202507,投資その他の資産,投資その他の資産,,"(4,318,099)","(4,318,099)",(1.6),(1.6),,,"(4,911,550)","(4,911,550)",(1.8),(1.8),,
,,18,000,658101,202507,出資金,出資金,,"20,000","20,000",0.0,0.0,,,"20,000","20,000",0.0,0.0,,
,,19,000,658101,202507,敷金,敷金,,"1,510,000","1,510,000",0.6,0.6,,,"1,860,000","1,860,000",0.7,0.7,,
,,20,000,658101,202507,長期前払費用,長期前払費用,,"2,788,099","2,788,099",1.1,1.1,,,"3,031,550","3,031,550",1.1,1.1,,
,,21,000,658101,202507,Ⅲ繰延資産,Ⅲ繰延資産,,(0),(0),(0.0),(0.0),,,(0),(0),(0.0),(0.0),,
,,22,000,658101,202507,資産の部合計,資産の部合計,,"262,494,795","262,494,795",100.0,100.0,,,"272,576,874","272,576,874",100.0,100.0,,
