ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,493207,202507,(売上高),(売上高),,,,,,,,,,,,,
,,2,000,493207,202507,売上高,売上高,,"1,433,385,637","1,433,385,637",,,,,,,,,,
,,3,000,493207,202507,受取手形料,受取手形料,,"61,570,116","61,570,116",,,,,,,,,,
,,4,000,493207,202507,賃貸収入,賃貸収入,,"11,960,000","11,960,000",,,,,,,,,,
,,5,000,493207,202507,売上値引,売上値引,,"-660,122","-660,122",,,,,,,,,,
,,6,000,493207,202507,売上高合計,売上高合計,,,,"1,506,255,631","1,506,255,631",,,,,,,,
,,7,000,493207,202507,(売上原価),(売上原価),,,,,,,,,,,,,
,,8,000,493207,202507,期首棚卸高,期首棚卸高,,"168,814,694","168,814,694",,,,,,,,,,
,,9,000,493207,202507,当期仕入高,当期仕入高,,"802,657,103","802,657,103",,,,,,,,,,
,,10,000,493207,202507,当期部品仕入高,当期部品仕入高,,"202,665,341","202,665,341",,,,,,,,,,
,,11,000,493207,202507,当期材料費,当期材料費,,"8,304,679","8,304,679",,,,,,,,,,
,,12,000,493207,202507,当期外注費,当期外注費,,"70,800,440","70,800,440",,,,,,,,,,
,,13,000,493207,202507,当期陸送費,当期陸送費,,"5,691,820","5,691,820",,,,,,,,,,
,,14,000,493207,202507,当期販売手数料,当期販売手数料,,"1,540,741","1,540,741",,,,,,,,,,
,,15,000,493207,202507,登録印紙,登録印紙,,"138,404","138,404",,,,,,,,,,
,,16,000,493207,202507,工具消耗品,工具消耗品,,"691,644","691,644",,,,,,,,,,
,,17,000,493207,202507,合計,合計,,"1,261,304,866","1,261,304,866",,,,,,,,,,
,,18,000,493207,202507,期末棚卸高,期末棚卸高,,"106,447,495","106,447,495",,,,,,,,,,
,,19,000,493207,202507,他勘定振替高,他勘定振替高,,"1,653,141","1,653,141",,,,,,,,,,
,,20,000,493207,202507,売上原価,売上原価,,,,"1,153,204,230","1,153,204,230",,,,,,,,
,,21,000,493207,202507,売上総利益金額,売上総利益金額,,,,"353,051,401","353,051,401",,,,,,,,
,,22,000,493207,202507,(販売費及び一般管理費),(販売費及び一般管理費),,,,,,,,,,,,,
,,23,000,493207,202507,販売費及び一般管理費合計,販売費及び一般管理費合計,,,,"345,762,188","345,762,188",,,,,,,,
,,24,000,493207,202507,営業利益金額,営業利益金額,,,,"7,289,213","7,289,213",,,,,,,,
,,25,000,493207,202507,(営業外収益),(営業外収益),,,,,,,,,,,,,
,,26,000,493207,202507,受取利息,受取利息,,"531,521","531,521",,,,,,,,,,
,,27,000,493207,202507,受取配当金,受取配当金,,"7,200","7,200",,,,,,,,,,
,,28,000,493207,202507,貸倒引当金戻入,貸倒引当金戻入,,"212,000","212,000",,,,,,,,,,
,,29,000,493207,202507,雑収入,雑収入,,"2,516,252","2,516,252",,,,,,,,,,
,,30,000,493207,202507,営業外収益合計,営業外収益合計,,,,"3,266,973","3,266,973",,,,,,,,
,,31,000,493207,202507,(営業外費用),(営業外費用),,,,,,,,,,,,,
,,32,000,493207,202507,支払利息,支払利息,,"6,513,299","6,513,299",,,,,,,,,,
,,33,000,493207,202507,支払手形料,支払手形料,,"20,137","20,137",,,,,,,,,,
,,34,000,493207,202507,雑損失,雑損失,,"1,560,461","1,560,461",,,,,,,,,,
,,35,000,493207,202507,営業外費用合計,営業外費用合計,,,,"8,093,897","8,093,897",,,,,,,,
,,36,000,493207,202507,経常利益金額,経常利益金額,,,,"2,462,289","2,462,289",,,,,,,,
,,37,000,493207,202507,税引前当期純利益金額,税引前当期純利益金額,,,,"2,462,289","2,462,289",,,,,,,,
,,38,000,493207,202507,法人税等,法人税等,,,,"853,668","853,668",,,,,,,,
