ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,450263,202507,役員報酬,役員報酬,,"117,996,000","117,996,000",,,,,,,,,,
,,2,000,450263,202507,給料手当,給料手当,,"15,221,155","15,221,155",,,,,,,,,,
,,3,000,450263,202507,賞与,賞与,,"5,951,620","5,951,620",,,,,,,,,,
,,4,000,450263,202507,賞与引当金繰入,賞与引当金繰入,,"2,048,380","2,048,380",,,,,,,,,,
,,5,000,450263,202507,法定福利費,法定福利費,,"4,912,299","4,912,299",,,,,,,,,,
,,6,000,450263,202507,福利厚生費,福利厚生費,,"101,695","101,695",,,,,,,,,,
,,7,000,450263,202507,接待交際費,接待交際費,,"220,708","220,708",,,,,,,,,,
,,8,000,450263,202507,会議費,会議費,,"78,616","78,616",,,,,,,,,,
,,9,000,450263,202507,旅費交通費,旅費交通費,,"9,472,732","9,472,732",,,,,,,,,,
,,10,000,450263,202507,通信費,通信費,,"45,999","45,999",,,,,,,,,,
,,11,000,450263,202507,消耗品費,消耗品費,,"35,132","35,132",,,,,,,,,,
,,12,000,450263,202507,修繕費,修繕費,,"342,279","342,279",,,,,,,,,,
,,13,000,450263,202507,水道光熱費,水道光熱費,,"93,320","93,320",,,,,,,,,,
,,14,000,450263,202507,新聞図書費,新聞図書費,,"9,800","9,800",,,,,,,,,,
,,15,000,450263,202507,諸会費,諸会費,,"13,092","13,092",,,,,,,,,,
,,16,000,450263,202507,支払手数料,支払手数料,,"1,561,813","1,561,813",,,,,,,,,,
,,17,000,450263,202507,地代家賃,地代家賃,,"2,699,046","2,699,046",,,,,,,,,,
,,18,000,450263,202507,保険料,保険料,,"984,449","984,449",,,,,,,,,,
,,19,000,450263,202507,租税公課,租税公課,,"4,974,224","4,974,224",,,,,,,,,,
,,20,000,450263,202507,支払報酬料,支払報酬料,,"1,590,866","1,590,866",,,,,,,,,,
,,21,000,450263,202507,減価償却費,減価償却費,,"6,162,591","6,162,591",,,,,,,,,,
,,22,000,450263,202507,貸倒引当金繰入額,貸倒引当金繰入額,,"94,900","94,900",,,,,,,,,,
,,23,000,450263,202507,販売費及び一般管理費合計,販売費及び一般管理費合計,,,,"174,610,716","174,610,716",,,,,,,,
