20250723085600670,1,1,001,000071,202507,,,東亜薬品工業(株),東亜薬品工業(株),2896,30,30,20,5.02.13,5.02.13,5.06.10,5.06.10,三井／笹塚,三井／笹塚,,,,665820,665820,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085600670,1,2,001,000071,202507,,,東亜薬品工業(株),東亜薬品工業(株),2896,30,30,20,5.03.13,5.03.13,5.07.10,5.07.10,三井／笹塚,三井／笹塚,,,,749520,749520,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085600670,1,3,001,000071,202507,,,(株)マノール,(株)マノール,2212,30,30,20,5.02.16,5.02.16,5.06.15,5.06.15,みずほ／品川,みずほ／品川,,,,5000000,5000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085600670,1,4,001,000071,202507,,,(株)マノール,(株)マノール,2212,30,30,20,5.02.16,5.02.16,5.06.15,5.06.15,みずほ／品川,みずほ／品川,,,,5000000,5000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085600670,1,5,001,000071,202507,,,(株)マノール,(株)マノール,2212,30,30,20,5.03.16,5.03.16,5.06.15,5.06.15,みずほ／品川,みずほ／品川,,,,5000000,5000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085600670,1,6,001,000071,202507,,,(株)大響,(株)大響,2214,30,30,20,5.02.24,5.02.24,5.06.30,5.06.30,東京信金／戸田,東京信金／戸田,,,,10000000,10000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085600670,1,7,001,000071,202507,,,(株)大響,(株)大響,2214,30,30,20,5.02.24,5.02.24,5.06.30,5.06.30,東京信金／戸田,東京信金／戸田,,,,3858914,3858914,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085600670,1,8,001,000071,202507,,,(株)大響,(株)大響,2214,30,30,20,5.03.27,5.03.27,5.07.31,5.07.31,東京信金／戸田,東京信金／戸田,,,,10000000,10000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085600670,1,9,001,000071,202507,,,(株)大響,(株)大響,2214,30,30,20,5.03.27,5.03.27,5.07.31,5.07.31,東京信金／戸田,東京信金／戸田,,,,10000000,10000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085600670,1,10,001,000071,202507,,,(株)大響,(株)大響,2214,30,30,20,5.03.27,5.03.27,5.07.31,5.07.31,東京信金／戸田,東京信金／戸田,,,,401329,401329,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
