,1,1,001,000273,202508,,,山川エンジニアリング,山川エンジニアリング,2231,30,30,20,5.8.25,5.8.25,5.10.31,5.10.31,福岡銀行,福岡銀行,,粕屋,粕屋,4534687,4534687,,,,手持,手持,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,2,001,000273,202508,,,山川エンジニアリング,山川エンジニアリング,2231,30,30,20,5.9.25,5.9.25,5.11.30,5.11.30,福岡銀行,福岡銀行,,粕屋,粕屋,2118574,2118574,,,,手持,手持,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,3,001,000273,202508,,,植田製作所,植田製作所,2232,30,30,20,5.6.30,5.6.30,5.10.31,5.10.31,北九州銀行,北九州銀行,,若松,若松,496100,496100,,,,手持,手持,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,4,001,000273,202508,,,植田製作所,植田製作所,2232,30,30,20,5.7.31,5.7.31,5.11.30,5.11.30,北九州銀行,北九州銀行,,若松,若松,286418,286418,,,,手持,手持,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,5,001,000273,202508,,,植田製作所,植田製作所,2232,30,30,20,5.8.31,5.8.31,5.12.31,5.12.31,北九州銀行,北九州銀行,,若松,若松,183040,183040,,,,手持,手持,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,6,001,000273,202508,,,シンコウ製作所,シンコウ製作所,2233,30,30,20,5.6.10,5.6.10,5.10.11,5.10.11,福岡銀行,福岡銀行,,行橋,行橋,907720,907720,,,,手持,手持,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
,1,7,001,000273,202508,,,シンコウ製作所,シンコウ製作所,2233,30,30,20,5.7.10,5.7.10,5.10.31,5.10.31,山口銀行,山口銀行,,唐戸,唐戸,440000,440000,,,,手持,手持,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
,1,8,001,000273,202508,,,シンコウ製作所,シンコウ製作所,2233,30,30,20,5.7.10,5.7.10,5.10.31,5.10.31,大分銀行,大分銀行,,鶴崎,鶴崎,1000000,1000000,,,,手持,手持,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
,1,9,001,000273,202508,,,シンコウ製作所,シンコウ製作所,2233,30,30,20,5.8.10,5.8.10,5.11.5,5.11.5,山口銀行,山口銀行,,岩国,岩国,2601500,2601500,,,,手持,手持,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
,1,10,001,000273,202508,,,シンコウ製作所,シンコウ製作所,2233,30,30,20,5.8.10,5.8.10,5.12.11,5.12.11,福岡銀行,福岡銀行,,行橋,行橋,140360,140360,,,,手持,手持,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
,1,11,001,000273,202508,,,シンコウ製作所,シンコウ製作所,2233,30,30,20,5.9.10,5.9.10,6.1.11,6.1.11,福岡銀行,福岡銀行,,行橋,行橋,2713700,2713700,,,,手持,手持,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
