,1,1,001,000255,202508,,,サンエースホールデング(株),サンエースホールデング(株),2571,30,30,20,令5.1.31,令5.1.31,令5.5.31,令5.5.31,,,,,,1063161,1063161,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,2,001,000255,202508,,,(株)フクシン,(株)フクシン,2572,30,30,20,令4.9.12,令4.9.12,令5.2.10,令5.2.10,,,,,,1319032,1319032,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,3,001,000255,202508,,,(株)フクシン,(株)フクシン,2572,30,30,20,令4.10.11,令4.10.11,令5.3.10,令5.3.10,,,,,,5000000,5000000,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,4,001,000255,202508,,,(株)フクシン,(株)フクシン,2572,30,30,20,令4.10.11,令4.10.11,令5.3.10,令5.3.10,,,,,,2141068,2141068,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,5,001,000255,202508,,,(株)廣瀬商会,(株)廣瀬商会,2573,30,30,20,令4.10.20,令4.10.20,令5.2.20,令5.2.20,,,,,,711140,711140,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,6,001,000255,202508,,,サンエースホールデング(株),サンエースホールデング(株),2571,30,30,20,令4.10.31,令4.10.31,令5.2.28,令5.2.28,,,,,,87416,87416,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
,1,7,001,000255,202508,,,サンエースホールデング(株),サンエースホールデング(株),2571,30,30,20,令4.10.31,令4.10.31,令5.2.28,令5.2.28,,,,,,1000000,1000000,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
,1,8,001,000255,202508,,,(株)双進,(株)双進,2574,30,30,20,令4.10.31,令4.10.31,令5.3.5,令5.3.5,,,,,,508750,508750,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
,1,9,001,000255,202508,,,(株)双進,(株)双進,2574,30,30,20,令4.10.31,令4.10.31,令5.4.5,令5.4.5,,,,,,508750,508750,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
,1,10,001,000255,202508,,,(株)ワールド,(株)ワールド,2575,30,30,20,令4.11.7,令4.11.7,令5.2.6,令5.2.6,,,,,,1696110,1696110,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
,1,11,001,000255,202508,,,(株)内山商店,(株)内山商店,2576,30,30,20,令4.11.10,令4.11.10,令5.3.31,令5.3.31,,,,,,1283521,1283521,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
,1,12,001,000255,202508,,,(株)サザリービーグ,(株)サザリービーグ,2577,30,30,20,令4.11.30,令4.11.30,令5.2.20,令5.2.20,,,,,,21925657,21925657,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
,1,13,001,000255,202508,,,サンエースホールデング(株),サンエースホールデング(株),2571,30,30,20,令4.11.30,令4.11.30,令5.3.31,令5.3.31,,,,,,1000000,1000000,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
,1,14,001,000255,202508,,,サンエースホールデング(株),サンエースホールデング(株),2571,30,30,20,令4.11.30,令4.11.30,令5.3.31,令5.3.31,,,,,,81674,81674,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
,1,15,001,000255,202508,,,イトキン(株),イトキン(株),2578,30,30,20,令4.11.30,令4.11.30,令5.2.26,令5.2.26,,,,,,1232890,1232890,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
,1,16,001,000255,202508,,,(株)ITSDEMO,(株)ITSDEMO,2579,30,30,20,令4.12.15,令4.12.15,令5.3.6,令5.3.6,,,,,,4870540,4870540,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
