20250724094503490,1,1,001,003003,202507,,,ツチダ産業(株),ツチダ産業(株),2856,30,30,20,..,..,..,..,,,,,,14369822,14369822,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724094503490,1,2,001,003003,202507,,,(株)成伸工業,(株)成伸工業,2857,30,30,20,..,..,..,..,,,,,,5000000,5000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724094503490,1,3,001,003003,202507,,,赤石住設(株),赤石住設(株),2858,30,30,20,..,..,..,..,,,,,,3514148,3514148,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724094503490,1,4,001,003003,202507,,,(有)新光製作所,(有)新光製作所,2859,30,30,20,..,..,..,..,,,,,,2798750,2798750,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724094503490,1,5,001,003003,202507,,,特殊電極(株),特殊電極(株),2860,30,30,20,..,..,..,..,,,,,,2511600,2511600,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724094503490,1,6,001,003003,202507,,,(有)塩崎製作所,(有)塩崎製作所,2861,30,30,20,..,..,..,..,,,,,,1810411,1810411,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724094503490,1,7,001,003003,202507,,,(有)塩崎工業,(有)塩崎工業,2862,30,30,20,..,..,..,..,,,,,,1482892,1482892,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724094503490,1,8,001,003003,202507,,,舟橋鉄工(有),舟橋鉄工(有),2863,30,30,20,..,..,..,..,,,,,,1470000,1470000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724094503490,1,9,001,003003,202507,,,四国クレー(株),四国クレー(株),2864,30,30,20,..,..,..,..,,,,,,1086464,1086464,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724094503490,1,10,001,003003,202507,,,共和工業(株),共和工業(株),2865,30,30,20,..,..,..,..,,,,,,1079595,1079595,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724094503490,1,11,001,003003,202507,,,その他,その他,2142,30,30,20,..,..,..,..,,,,,,13487426,13487426,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250724094503490,1,12,001,003003,202507,,,,,,30,30,20,手持受取手形計,手持受取手形計,..,..,,,,,,48611108,48611108,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250724094503490,1,13,001,003003,202507,,,三井造船(株)他,三井造船(株)他,2866,30,30,20,..,..,..,..,,,,,,65688818,65688818,中国銀行,中国銀行,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250724094503490,1,14,001,003003,202507,,,(株)ナイカイアーキット他,(株)ナイカイアーキット他,2867,30,30,20,..,..,..,..,,,,,,107027704,107027704,商工組合中央金庫,商工組合中央金庫,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250724094503490,1,15,001,003003,202507,,,ツチダ産業(株)他,ツチダ産業(株)他,2868,30,30,20,..,..,..,..,,,,,,10000000,10000000,おかやま信用金庫,おかやま信用金庫,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
