20250725171302510,1,1,001,000256,202507,,,三星商事(株),三星商事(株),2567,30,30,20,,,4.10.15,4.10.15,,,,,,883776,883776,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725171302510,1,2,001,000256,202507,,,松山開成(株),松山開成(株),2559,30,30,20,,,4.10.15,4.10.15,,,,,,836578,836578,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725171302510,1,3,001,000256,202507,,,松山開成(株),松山開成(株),2559,30,30,20,,,4.11.15,4.11.15,,,,,,2354725,2354725,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725171302510,1,4,001,000256,202507,,,四国アセレチン工業(株),四国アセレチン工業(株),2560,30,30,20,,,4.11.30,4.11.30,,,,,,110000,110000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725171302510,1,5,001,000256,202507,,,井上建設(株),井上建設(株),2568,30,30,20,,,4.10.20,4.10.20,,,,,,1626144,1626144,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725171302510,1,6,001,000256,202507,,,東鉱商事(株),東鉱商事(株),2563,30,30,20,,,4.10.31,4.10.31,,,,,,1760000,1760000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250725171302510,1,7,001,000256,202507,,,三星商事(株),三星商事(株),2567,30,30,20,,,4.11.15,4.11.15,,,,,,1491196,1491196,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250725171302510,1,8,001,000256,202507,,,松山開成(株),松山開成(株),2559,30,30,20,,,4.11.15,4.11.15,,,,,,1053463,1053463,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250725171302510,1,9,001,000256,202507,,,宮本鉄工建設(株),宮本鉄工建設(株),2562,30,30,20,,,4.10.20,4.10.20,,,,,,1367740,1367740,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250725171302510,1,10,001,000256,202507,,,(株)ヤブ原,(株)ヤブ原,2557,30,30,20,,,4.12.31,4.12.31,,,,,,154000,154000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
