20250723171501250,1,1,001,000130,202507,,,(株)コメットカトウ,(株)コメットカトウ,2140,30,30,20,51.31,51.31,5.4.28,5.4.28,,,,,,454080,454080,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723171501250,1,2,001,000130,202507,,,(株)コメットカトウ,(株)コメットカトウ,2140,30,30,20,5.3.31,5.3.31,5.6.30,5.6.30,,,,,,450120,450120,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723171501250,1,3,001,000130,202507,,,守山工業(株),守山工業(株),2141,30,30,20,4.11.25,4.11.25,5.4.5,5.4.5,,,,,,5500000,5500000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723171501250,1,4,001,000130,202507,,,井上金物(株),井上金物(株),2142,30,30,20,4.12.30,4.12.30,5.4.10,5.4.10,,,,,,607750,607750,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723171501250,1,5,001,000130,202507,,,守山工業(株),守山工業(株),2141,30,30,20,4.12.26,4.12.26,5.5.5,5.5.5,,,,,,7500000,7500000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723171501250,1,6,001,000130,202507,,,井上金物(株),井上金物(株),2142,30,30,20,5.1.25,5.1.25,5.5.10,5.5.10,,,,,,665259,665259,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723171501250,1,7,001,000130,202507,,,守山工業(株),守山工業(株),2141,30,30,20,5.1.25,5.1.25,5.6.5,5.6.5,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723171501250,1,8,001,000130,202507,,,井上金物(株),井上金物(株),2142,30,30,20,5.2.28,5.2.28,5.6.12,5.6.12,,,,,,572000,572000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723171501250,1,9,001,000130,202507,,,守山工業(株),守山工業(株),2141,30,30,20,5.2.27,5.2.27,5.7.5,5.7.5,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723171501250,1,10,001,000130,202507,,,井上金物(株),井上金物(株),2142,30,30,20,5.3.31,5.3.31,5.7.10,5.7.10,,,,,,572000,572000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
