20250723085602210,1,1,001,000226,202507,,,ヒラノK&E,ヒラノK&E,2104,30,30,20,令和5.5.25,令和5.5.25,令和5.9.25,令和5.9.25,,,,,,30000000,30000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085602210,1,2,001,000226,202507,,,ヒラノK&E,ヒラノK&E,2104,30,30,20,令和5.5.25,令和5.5.25,令和5.9.25,令和5.9.25,,,,,,4485000,4485000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085602210,1,3,001,000226,202507,,,ヒラノテクシード,ヒラノテクシード,2105,30,30,20,令和5.2.27,令和5.2.27,令和5.6.25,令和5.6.25,,,,,,96287176,96287176,商工中金和歌山支店,商工中金和歌山支店,,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085602210,1,4,001,000226,202507,,,ヒラノテクシード,ヒラノテクシード,2105,30,30,20,令和5.3.27,令和5.3.27,令和5.7.25,令和5.7.25,,,,,,7682446,7682446,商工中金和歌山支店,商工中金和歌山支店,,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085602210,1,5,001,000226,202507,,,ヒラノテクシード,ヒラノテクシード,2105,30,30,20,令和5.4.25,令和5.4.25,令和5.8.25,令和5.8.25,,,,,,23522773,23522773,商工中金和歌山支店,商工中金和歌山支店,,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085602210,1,6,001,000226,202507,,,ヒラノK&E,ヒラノK&E,2104,30,30,20,令和5.2.27,令和5.2.27,令和5.6.25,令和5.6.25,,,,,,2065341,2065341,商工中金和歌山支店,商工中金和歌山支店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085602210,1,7,001,000226,202507,,,ヒラノK&E,ヒラノK&E,2104,30,30,20,令和5.3.27,令和5.3.27,令和5.7.25,令和5.7.25,,,,,,465996,465996,商工中金和歌山支店,商工中金和歌山支店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085602210,1,8,001,000226,202507,,,ヒラノK&E,ヒラノK&E,2104,30,30,20,令和5.4.25,令和5.4.25,令和5.8.25,令和5.8.25,,,,,,65782772,65782772,商工中金和歌山支店,商工中金和歌山支店,,4枚,4枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085602210,1,9,001,000226,202507,,,ヒラノテクシード,ヒラノテクシード,2105,30,30,20,令和5.5.25,令和5.5.25,令和5.9.25,令和5.9.25,,,,,,50978620,50978620,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723085602210,1,10,001,000226,202507,,,20240822183639000	2	1	272	344928	202305	ヒラノK&E	ヒラノK&E	0230700926	令和5.5.25	令和5.5.25	令和5.9.25	令和5.9.25	30000000	30000000								,20240822183639000	2	1	272	344928	202305	ヒラノK&E	ヒラノK&E	0230700926	令和5.5.25	令和5.5.25	令和5.9.25	令和5.9.25	30000000	30000000								,2809,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085602210,1,11,001,000226,202507,,,20240822183639000	2	2	272	344928	202305	ヒラノK&E	ヒラノK&E	0230700926	令和5.5.25	令和5.5.25	令和5.9.25	令和5.9.25	4485000	4485000								,20240822183639000	2	2	272	344928	202305	ヒラノK&E	ヒラノK&E	0230700926	令和5.5.25	令和5.5.25	令和5.9.25	令和5.9.25	4485000	4485000								,2810,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085602210,1,12,001,000226,202507,,,20240822183639000	2	3	272	344928	202305	ヒラノテクシード	ヒラノテクシード	6816994655	令和5.2.27	令和5.2.27	令和5.6.25	令和5.6.25	96287176	96287176					商工中金和歌山支店	商工中金和歌山支店	電子記録債権	電子記録債権,20240822183639000	2	3	272	344928	202305	ヒラノテクシード	ヒラノテクシード	6816994655	令和5.2.27	令和5.2.27	令和5.6.25	令和5.6.25	96287176	96287176					商工中金和歌山支店	商工中金和歌山支店	電子記録債権	電子記録債権,2811,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085602210,1,13,001,000226,202507,,,20240822183639000	2	4	272	344928	202305	ヒラノテクシード	ヒラノテクシード	6816994655	令和5.3.27	令和5.3.27	令和5.7.25	令和5.7.25	7682446	7682446					商工中金和歌山支店	商工中金和歌山支店	電子記録債権	電子記録債権,20240822183639000	2	4	272	344928	202305	ヒラノテクシード	ヒラノテクシード	6816994655	令和5.3.27	令和5.3.27	令和5.7.25	令和5.7.25	7682446	7682446					商工中金和歌山支店	商工中金和歌山支店	電子記録債権	電子記録債権,2812,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085602210,1,14,001,000226,202507,,,20240822183639000	2	5	272	344928	202305	ヒラノテクシード	ヒラノテクシード	6816994655	令和5.4.25	令和5.4.25	令和5.8.25	令和5.8.25	23522773	23522773					商工中金和歌山支店	商工中金和歌山支店	電子記録債権	電子記録債権,20240822183639000	2	5	272	344928	202305	ヒラノテクシード	ヒラノテクシード	6816994655	令和5.4.25	令和5.4.25	令和5.8.25	令和5.8.25	23522773	23522773					商工中金和歌山支店	商工中金和歌山支店	電子記録債権	電子記録債権,2813,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085602210,1,15,001,000226,202507,,,20240822183639000	2	6	272	344928	202305	ヒラノK&E	ヒラノK&E	0230700926	令和5.2.27	令和5.2.27	令和5.6.25	令和5.6.25	2065341	2065341					商工中金和歌山支店	商工中金和歌山支店		,20240822183639000	2	6	272	344928	202305	ヒラノK&E	ヒラノK&E	0230700926	令和5.2.27	令和5.2.27	令和5.6.25	令和5.6.25	2065341	2065341					商工中金和歌山支店	商工中金和歌山支店		,2814,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723085602210,1,16,001,000226,202507,,,20240822183639000	2	7	272	344928	202305	ヒラノK&E	ヒラノK&E	0230700926	令和5.3.27	令和5.3.27	令和5.7.25	令和5.7.25	465996	465996					商工中金和歌山支店	商工中金和歌山支店		,20240822183639000	2	7	272	344928	202305	ヒラノK&E	ヒラノK&E	0230700926	令和5.3.27	令和5.3.27	令和5.7.25	令和5.7.25	465996	465996					商工中金和歌山支店	商工中金和歌山支店		,2815,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723085602210,1,17,001,000226,202507,,,20240822183639000	2	8	272	344928	202305	ヒラノK&E	ヒラノK&E	0230700926	令和5.4.25	令和5.4.25	令和5.8.25	令和5.8.25	65782772	65782772					商工中金和歌山支店	商工中金和歌山支店	4枚	4枚,20240822183639000	2	8	272	344928	202305	ヒラノK&E	ヒラノK&E	0230700926	令和5.4.25	令和5.4.25	令和5.8.25	令和5.8.25	65782772	65782772					商工中金和歌山支店	商工中金和歌山支店	4枚	4枚,2816,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723085602210,1,18,001,000226,202507,,,20240822183639000	2	1	272	344928	202305	ヒラノK&E	ヒラノK&E	0230700926	令和5.5.25	令和5.5.25	令和5.9.25	令和5.9.25	30000000	30000000								,20240822183639000	2	1	272	344928	202305	ヒラノK&E	ヒラノK&E	0230700926	令和5.5.25	令和5.5.25	令和5.9.25	令和5.9.25	30000000	30000000								,2809,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085602210,1,19,001,000226,202507,,,20240822183639000	2	2	272	344928	202305	ヒラノK&E	ヒラノK&E	0230700926	令和5.5.25	令和5.5.25	令和5.9.25	令和5.9.25	4485000	4485000								,20240822183639000	2	2	272	344928	202305	ヒラノK&E	ヒラノK&E	0230700926	令和5.5.25	令和5.5.25	令和5.9.25	令和5.9.25	4485000	4485000								,2810,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
