20250725171301810,1,1,001,000186,202507,,,(株)エムエーパッケージング,(株)エムエーパッケージング,2719,30,30,20,,,,,,,,,,2814884,2814884,,,,3枚,3枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725171301810,1,2,001,000186,202507,,,ヘイワパッケージ,ヘイワパッケージ,2720,30,30,20,,,,,,,,,,2455287,2455287,,,,2枚,2枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725171301810,1,3,001,000186,202507,,,共同グラビヤ印刷(株)本社,共同グラビヤ印刷(株)本社,2721,30,30,20,,,,,,,,,,790788,790788,,,,1枚,1枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725171301810,1,4,001,000186,202507,,,宝製菓(株),宝製菓(株),2722,30,30,20,,,,,,,,,,680724,680724,,,,1枚,1枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725171301810,1,5,001,000186,202507,,,九州ペットフード(株),九州ペットフード(株),2723,30,30,20,,,,,,,,,,21653007,21653007,,,,6枚,6枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725171301810,1,6,001,000186,202507,,,(株)エムエーパッケージング,(株)エムエーパッケージング,2719,30,30,20,,,,,,,,,,2814884,2814884,,,,3枚,3枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725171301810,1,7,001,000186,202507,,,ヘイワパッケージ,ヘイワパッケージ,2720,30,30,20,,,,,,,,,,2455287,2455287,,,,2枚,2枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725171301810,1,8,001,000186,202507,,,共同グラビヤ印刷(株)本社,共同グラビヤ印刷(株)本社,2721,30,30,20,,,,,,,,,,790788,790788,,,,1枚,1枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725171301810,1,9,001,000186,202507,,,宝製菓(株),宝製菓(株),2722,30,30,20,,,,,,,,,,680724,680724,,,,1枚,1枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725171301810,1,10,001,000186,202507,,,九州ペットフード(株),九州ペットフード(株),2723,30,30,20,,,,,,,,,,21653007,21653007,,,,6枚,6枚,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725171301810,1,11,001,000186,202507,,,,,,30,30,20,2814884,2814884,"3譫・
繝倥ぁE??ｯ繝代ャ繧?E?繝ｼ繧?E?""","3譫・
繝倥ぁE??ｯ繝代ャ繧?E?繝ｼ繧?E?""",,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725171301810,1,12,001,000186,202507,,,"6譫・
陬乗嶌謁E???E??E?險・","6譫・
陬乗嶌謁E???E??E?險・",2209,30,30,20,,,21653007,21653007,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725171301810,1,13,001,000186,202507,,,,,,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
