20250723085602810,1,1,001,000287,202507,,,西海商事(株),西海商事(株),2510,30,30,20,5.9.15,5.9.15,5.11.10,5.11.10,十八親和銀行,十八親和銀行,,波佐見,波佐見,600000,600000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085602810,1,2,001,000287,202507,,,(株)マユミ,(株)マユミ,2511,30,30,20,5.6.15,5.6.15,5.9.30,5.9.30,十八親和銀行,十八親和銀行,,波佐見,波佐見,1091575,1091575,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085602810,1,3,001,000287,202507,,,(株)マユミ,(株)マユミ,2511,30,30,20,5.7.15,5.7.15,5.10.31,5.10.31,十八親和銀行,十八親和銀行,,波佐見,波佐見,660582,660582,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085602810,1,4,001,000287,202507,,,(株)マユミ,(株)マユミ,2511,30,30,20,5.8.15,5.8.15,5.11.30,5.11.30,十八親和銀行,十八親和銀行,,波佐見,波佐見,701954,701954,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085602810,1,5,001,000287,202507,,,(株)マユミ,(株)マユミ,2511,30,30,20,5.9.15,5.9.15,5.12.31,5.12.31,十八親和銀行,十八親和銀行,,波佐見,波佐見,355224,355224,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085602810,1,6,001,000287,202507,,,20241203182717000	2	1	282	034277	202405	西海商事(株)	西海商事(株)	4399041114	5.9.15	5.9.15	5.11.10	5.11.10	600000	600000	十八親和銀行	十八親和銀行	波佐見	波佐見				,20241203182717000	2	1	282	034277	202405	西海商事(株)	西海商事(株)	4399041114	5.9.15	5.9.15	5.11.10	5.11.10	600000	600000	十八親和銀行	十八親和銀行	波佐見	波佐見				,2770,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085602810,1,7,001,000287,202507,,,20241203182717000	2	3	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.6.15	5.6.15	5.9.30	5.9.30	1091575	1091575	十八親和銀行	十八親和銀行	波佐見	波佐見				,20241203182717000	2	3	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.6.15	5.6.15	5.9.30	5.9.30	1091575	1091575	十八親和銀行	十八親和銀行	波佐見	波佐見				,2771,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085602810,1,8,001,000287,202507,,,20241203182717000	2	4	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.7.15	5.7.15	5.10.31	5.10.31	660582	660582	十八親和銀行	十八親和銀行	波佐見	波佐見				,20241203182717000	2	4	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.7.15	5.7.15	5.10.31	5.10.31	660582	660582	十八親和銀行	十八親和銀行	波佐見	波佐見				,2772,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085602810,1,9,001,000287,202507,,,20241203182717000	2	5	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.8.15	5.8.15	5.11.30	5.11.30	701954	701954	十八親和銀行	十八親和銀行	波佐見	波佐見				,20241203182717000	2	5	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.8.15	5.8.15	5.11.30	5.11.30	701954	701954	十八親和銀行	十八親和銀行	波佐見	波佐見				,2773,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085602810,1,10,001,000287,202507,,,20241203182717000	2	6	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.9.15	5.9.15	5.12.31	5.12.31	355224	355224	十八親和銀行	十八親和銀行	波佐見	波佐見				,20241203182717000	2	6	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.9.15	5.9.15	5.12.31	5.12.31	355224	355224	十八親和銀行	十八親和銀行	波佐見	波佐見				,2774,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723085602810,1,11,001,000287,202507,,,20241203182717000	2	1	282	034277	202405	西海商事(株)	西海商事(株)	4399041114	5.9.15	5.9.15	5.11.10	5.11.10	600000	600000	十八親和銀行	十八親和銀行	波佐見	波佐見				,20241203182717000	2	1	282	034277	202405	西海商事(株)	西海商事(株)	4399041114	5.9.15	5.9.15	5.11.10	5.11.10	600000	600000	十八親和銀行	十八親和銀行	波佐見	波佐見				,2770,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723085602810,1,12,001,000287,202507,,,20241203182717000	2	3	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.6.15	5.6.15	5.9.30	5.9.30	1091575	1091575	十八親和銀行	十八親和銀行	波佐見	波佐見				,20241203182717000	2	3	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.6.15	5.6.15	5.9.30	5.9.30	1091575	1091575	十八親和銀行	十八親和銀行	波佐見	波佐見				,2771,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723085602810,1,13,001,000287,202507,,,20241203182717000	2	4	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.7.15	5.7.15	5.10.31	5.10.31	660582	660582	十八親和銀行	十八親和銀行	波佐見	波佐見				,20241203182717000	2	4	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.7.15	5.7.15	5.10.31	5.10.31	660582	660582	十八親和銀行	十八親和銀行	波佐見	波佐見				,2772,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723085602810,1,14,001,000287,202507,,,20241203182717000	2	5	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.8.15	5.8.15	5.11.30	5.11.30	701954	701954	十八親和銀行	十八親和銀行	波佐見	波佐見				,20241203182717000	2	5	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.8.15	5.8.15	5.11.30	5.11.30	701954	701954	十八親和銀行	十八親和銀行	波佐見	波佐見				,2773,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723085602810,1,15,001,000287,202507,,,20241203182717000	2	6	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.9.15	5.9.15	5.12.31	5.12.31	355224	355224	十八親和銀行	十八親和銀行	波佐見	波佐見				,20241203182717000	2	6	282	034277	202405	(株)マユミ	(株)マユミ	3056947712	5.9.15	5.9.15	5.12.31	5.12.31	355224	355224	十八親和銀行	十八親和銀行	波佐見	波佐見				,2774,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
