20250724094502890,1,1,001,000295,202507,,,株式会社宮崎アイホー,株式会社宮崎アイホー,2539,30,30,20,,,,,宮崎太陽銀行,宮崎太陽銀行,,南支店,南支店,4227717,4227717,,,,4葉,4葉,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724094502890,1,2,001,000295,202507,,,東海興商株式会社,東海興商株式会社,2540,30,30,20,,,,,三菱UFJ銀行,三菱UFJ銀行,,虎ノ門中央支店,虎ノ門中央支店,752840,752840,,,,3葉,3葉,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724094502890,1,3,001,000295,202507,,,西化成産業(株),西化成産業(株),2541,30,30,20,,,,,肥後銀行,肥後銀行,,新町支店,新町支店,96762,96762,,,,1葉,1葉,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724094502890,1,4,001,000295,202507,,,割引手形,割引手形,2176,30,30,20,,,,,,,,,,2073523,2073523,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724094502890,1,5,001,000295,202507,,,,,,30,30,20,,,,,752840,752840,,,,,,"閧?E?蠕碁橿陦・,譁E??逕ｺ謾?E?蠎?E","閧?E?蠕碁橿陦・,譁E??逕ｺ謾?E?蠎?E",,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724094502890,1,6,001,000295,202507,,,,,,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724094502890,1,7,001,000295,202507,,,,,,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724094502890,1,8,001,000295,202507,,,,,,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724094502890,1,9,001,000295,202507,,,株式会社宮崎アイホー,株式会社宮崎アイホー,2539,30,30,20,,,,,宮崎太陽銀行,宮崎太陽銀行,,宮崎太陽銀行,宮崎太陽銀行,,,,,,4葉,4葉,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724094502890,1,10,001,000295,202507,,,東海興商株式会社,東海興商株式会社,2540,30,30,20,,,,,三菱UFJ銀行,三菱UFJ銀行,,三菱UFJ銀行,三菱UFJ銀行,,,,,,3葉,3葉,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
