20250723171502400,1,1,001,000245,202507,,,(株)キロニー,(株)キロニー,2690,30,30,20,4.12.31,4.12.31,5.4.30,5.4.30,三菱UFJ銀行,三菱UFJ銀行,,大阪支店,大阪支店,10000000,10000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250723171502400,1,2,001,000245,202507,,,(株)キロニー,(株)キロニー,2690,30,30,20,5.1.31,5.1.31,5.5.31,5.5.31,三菱UFJ銀行,三菱UFJ銀行,,大阪支店,大阪支店,1399566,1399566,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250723171502400,1,3,001,000245,202507,,,アスワン(株),アスワン(株),2691,30,30,20,5.1.25,5.1.25,5.6.5,5.6.5,もみじ銀行,もみじ銀行,,八本松支店,八本松支店,1222689,1222689,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250723171502400,1,4,001,000245,202507,,,アスワン(株),アスワン(株),2691,30,30,20,5.2.15,5.2.15,5.6.30,5.6.30,広島信用金庫,広島信用金庫,,鷹野橋千田支店,鷹野橋千田支店,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250723171502400,1,5,001,000245,202507,,,アスワン(株),アスワン(株),2691,30,30,20,5.3.15,5.3.15,5.7.31,5.7.31,広島信用金庫,広島信用金庫,,鷹野橋千田支店,鷹野橋千田支店,1160000,1160000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250723171502400,1,6,001,000245,202507,,,(株)テクノカメイ,(株)テクノカメイ,2692,30,30,20,5.2.20,5.2.20,5.6.6,5.6.6,みずほ銀行,みずほ銀行,,船場支店,船場支店,5000000,5000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250723171502400,1,7,001,000245,202507,,,(株)テクノカメイ,(株)テクノカメイ,2692,30,30,20,5.2.20,5.2.20,5.6.6,5.6.6,みずほ銀行,みずほ銀行,,船場支店,船場支店,2179480,2179480,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250723171502400,1,8,001,000245,202507,,,(株)テクノカメイ,(株)テクノカメイ,2692,30,30,20,5.3.20,5.3.20,5.7.6,5.7.6,みずほ銀行,みずほ銀行,,船場支店,船場支店,2282434,2282434,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250723171502400,1,9,001,000245,202507,,,東京ホームス(株),東京ホームス(株),2693,30,30,20,5.2.15,5.2.15,5.6.20,5.6.20,りそな銀行,りそな銀行,,梅田支店,梅田支店,1178597,1178597,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250723171502400,1,10,001,000245,202507,,,その他23件,その他23件,2694,30,30,20,,,,,,,,,,9298687,9298687,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
