20250724094503170,1,1,001,000325,202507,,,東信建材(株),東信建材(株),2155,30,30,20,5.6.30,5.6.30,5.9.30,5.9.30,三菱UFJ銀行,三菱UFJ銀行,,日暮里,日暮里,3779756,3779756,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724094503170,1,2,001,000325,202507,,,,,,30,30,20,5.7.31,5.7.31,5.10.31,5.10.31,,,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724094503170,1,3,001,000325,202507,,,,,,30,30,20,5.7.31,5.7.31,5.10.31,5.10.31,,,,,,52033,52033,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724094503170,1,4,001,000325,202507,,,,,,30,30,20,5.8.31,5.8.31,5.11.30,5.11.30,,,,,,5000000,5000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724094503170,1,5,001,000325,202507,,,,,,30,30,20,5.8.31,5.8.31,5.11.30,5.11.30,,,,,,1211775,1211775,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724094503170,1,6,001,000325,202507,,,三信通商(株),三信通商(株),2222,30,30,20,5.8.20,5.8.20,5.11.20,5.11.20,三菱UFJ銀行,三菱UFJ銀行,,銀座,銀座,1962208,1962208,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724094503170,1,7,001,000325,202507,,,長江建材工業(株),長江建材工業(株),2223,30,30,20,5.6.30,5.6.30,5.9.30,5.9.30,みずほ銀行,みずほ銀行,,板橋,板橋,9107340,9107340,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724094503170,1,8,001,000325,202507,,,,,,30,30,20,5.7.31,5.7.31,5.10.31,5.10.31,,,,,,3236722,3236722,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724094503170,1,9,001,000325,202507,,,,,,30,30,20,5.8.31,5.8.31,5.11.30,5.11.30,,,,,,5000000,5000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724094503170,1,10,001,000325,202507,,,,,,30,30,20,5.8.31,5.8.31,5.11.30,5.11.30,,,,,,2305237,2305237,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
