20250725171301050,1,1,001,000109,202507,,,(株)オシキリ,(株)オシキリ,2388,30,30,20,5.6.15,5.6.15,5.10.15,5.10.15,三菱UFJ銀行,三菱UFJ銀行,,蒲田,蒲田,506405,506405,城南信用金庫蒲田,城南信用金庫蒲田,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250725171301050,1,2,001,000109,202507,,,(株)オシキリ,(株)オシキリ,2388,30,30,20,5.7.18,5.7.18,5.11.15,5.11.15,三菱UFJ銀行,三菱UFJ銀行,,蒲田,蒲田,608155,608155,城南信用金庫蒲田,城南信用金庫蒲田,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250725171301050,1,3,001,000109,202507,,,(株)ミヤギ,(株)ミヤギ,2389,30,30,20,5.6.20,5.6.20,5.10.20,5.10.20,さがみ信用金庫,さがみ信用金庫,,二宮,二宮,5000000,5000000,横浜銀行元町,横浜銀行元町,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250725171301050,1,4,001,000109,202507,,,(株)ミヤギ,(株)ミヤギ,2389,30,30,20,5.6.20,5.6.20,5.10.20,5.10.20,さがみ信用金庫,さがみ信用金庫,,二宮,二宮,282738,282738,横浜銀行元町,横浜銀行元町,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250725171301050,1,5,001,000109,202507,,,(株)ミヤギ,(株)ミヤギ,2389,30,30,20,5.7.20,5.7.20,5.11.20,5.11.20,さがみ信用金庫,さがみ信用金庫,,二宮,二宮,5000000,5000000,城南信用金庫蒲田,城南信用金庫蒲田,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250725171301050,1,6,001,000109,202507,,,(株)ミヤギ,(株)ミヤギ,2389,30,30,20,5.7.20,5.7.20,5.11.20,5.11.20,さがみ信用金庫,さがみ信用金庫,,二宮,二宮,829981,829981,城南信用金庫蒲田,城南信用金庫蒲田,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250725171301050,1,7,001,000109,202507,,,(株)メイホー,(株)メイホー,2390,30,30,20,5.5.31,5.5.31,5.9.30,5.9.30,,,,,,1127939,1127939,三井住友銀行横浜中央,三井住友銀行横浜中央,,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250725171301050,1,8,001,000109,202507,,,(株)金山精機製作所,(株)金山精機製作所,2391,30,30,20,5.5.31,5.5.31,5.9.30,5.9.30,りそな銀行,りそな銀行,,京都,京都,4597439,4597439,商工組合中央金庫川崎,商工組合中央金庫川崎,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250725171301050,1,9,001,000109,202507,,,(株)三共静岡製作所,(株)三共静岡製作所,2392,30,30,20,5.6.26,5.6.26,5.10.25,5.10.25,みずほ銀行,みずほ銀行,,尾久,尾久,2000000,2000000,城南信用金庫蒲田,城南信用金庫蒲田,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250725171301050,1,10,001,000109,202507,,,(株)三共静岡製作所,(株)三共静岡製作所,2392,30,30,20,5.7.25,5.7.25,5.11.25,5.11.25,みずほ銀行,みずほ銀行,,尾久,尾久,2166767,2166767,城南信用金庫蒲田,城南信用金庫蒲田,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
