,1,1,001,000086,202508,,,井口産業(株),井口産業(株),2785,30,30,20,令4・11・30,令4・11・30,令5・3・31,令5・3・31,商工中金押上,商工中金押上,,,,680322,680322,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,2,001,000086,202508,,,井口産業(株),井口産業(株),2785,30,30,20,令4・12・28,令4・12・28,令5・4・30,令5・4・30,商工中金押上,商工中金押上,,,,1139043,1139043,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,3,001,000086,202508,,,井口産業(株),井口産業(株),2785,30,30,20,令5・1・31,令5・1・31,令5・5・31,令5・5・31,商工中金押上,商工中金押上,,,,1200365,1200365,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,4,001,000086,202508,,,井口産業(株),井口産業(株),2785,30,30,20,令5・2・28,令5・2・28,令5・6・30,令5・6・30,商工中金押上,商工中金押上,,,,1171842,1171842,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,5,001,000086,202508,,,加籐鉄鋼(株),加籐鉄鋼(株),2786,30,30,20,令4・12・28,令4・12・28,令5・3・31,令5・3・31,三井住友錦糸町,三井住友錦糸町,,,,2369407,2369407,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,6,001,000086,202508,,,加藤鉄鋼(株),加藤鉄鋼(株),2787,30,30,20,令5・2・28,令5・2・28,令5・5・31,令5・5・31,三井住友錦糸町,三井住友錦糸町,,,,307839,307839,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
,1,7,001,000086,202508,,,(株)アイテック,(株)アイテック,2788,30,30,20,令4・12・20,令4・12・20,令5・3・10,令5・3・10,スルガ沼津青野,スルガ沼津青野,,,,959706,959706,,,,(有)静岡ハウス製作所,(有)静岡ハウス製作所,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
,1,8,001,000086,202508,,,(株)アイテック,(株)アイテック,2788,30,30,20,令4・12・20,令4・12・20,令5・3・20,令5・3・20,北國七尾,北國七尾,,,,2838237,2838237,,,,(株)近藤鉄工建設,(株)近藤鉄工建設,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
,1,9,001,000086,202508,,,(株)アイテック,(株)アイテック,2788,30,30,20,令5・2・28,令5・2・28,令5・5・31,令5・5・31,三菱UFJ蟹江,三菱UFJ蟹江,,,,225131,225131,,,,(株)エムエムアイ,(株)エムエムアイ,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
,1,10,001,000086,202508,,,(株)角彦,(株)角彦,2789,30,30,20,令4・11・30,令4・11・30,令5・4・1,令5・4・1,商工中金押上,商工中金押上,,,,202464,202464,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
,1,11,001,000086,202508,,,(株)角彦,(株)角彦,2789,30,30,20,令5・1・31,令5・1・31,令5・6・1,令5・6・1,商工中金押上,商工中金押上,,,,154262,154262,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
,1,12,001,000086,202508,,,(株)栗山庄之助商店,(株)栗山庄之助商店,2790,30,30,20,令4・11・30,令4・11・30,令5・3・31,令5・3・31,第四北越東京中央,第四北越東京中央,,,,455099,455099,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
,1,13,001,000086,202508,,,(株)栗山庄之助商店,(株)栗山庄之助商店,2790,30,30,20,令4・12・28,令4・12・28,令5・4・30,令5・4・30,第四北越東京中央,第四北越東京中央,,,,318773,318773,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
,1,14,001,000086,202508,,,(株)栗山庄之助商店,(株)栗山庄之助商店,2790,30,30,20,令5・1・31,令5・1・31,令5・5・31,令5・5・31,第四北越東京中央,第四北越東京中央,,,,137785,137785,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
,1,15,001,000086,202508,,,(株)栗山庄之助商店,(株)栗山庄之助商店,2790,30,30,20,令5・2・28,令5・2・28,令5・6・30,令5・6・30,第四北越東京中央,第四北越東京中央,,,,560426,560426,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
,1,16,001,000086,202508,,,(株)渋井鋼材店,(株)渋井鋼材店,2791,30,30,20,令4・12・28,令4・12・28,令5・4・30,令5・4・30,商工中金押上,商工中金押上,,,,2942934,2942934,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
,1,17,001,000086,202508,,,(株)渋井鋼材店,(株)渋井鋼材店,2791,30,30,20,令5・1・31,令5・1・31,令5・5・31,令5・5・31,商工中金押上,商工中金押上,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
,1,18,001,000086,202508,,,(株)渋井鋼材店,(株)渋井鋼材店,2791,30,30,20,令5・1・31,令5・1・31,令5・5・31,令5・5・31,商工中金押上,商工中金押上,,,,148263,148263,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
,1,19,001,000086,202508,,,(株)渋井鋼材店,(株)渋井鋼材店,2791,30,30,20,令5・2・28,令5・2・28,令5・6・30,令5・6・30,商工中金押上,商工中金押上,,,,2653372,2653372,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
,1,20,001,000086,202508,,,(株)斉藤誠一商店,(株)斉藤誠一商店,2792,30,30,20,令4・11・30,令4・11・30,令5・3・31,令5・3・31,商工中金押上,商工中金押上,,,,156434,156434,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
,1,21,001,000086,202508,,,(株)第一産商,(株)第一産商,2776,30,30,20,令4・11・30,令4・11・30,令5・3・31,令5・3・31,城南信金経堂,城南信金経堂,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,21,,,testuser
,1,22,001,000086,202508,,,(株)第一産商,(株)第一産商,2776,30,30,20,令4・11・30,令4・11・30,令5・3・31,令5・3・31,城南信金経堂,城南信金経堂,,,,63831,63831,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,22,,,testuser
,1,23,001,000086,202508,,,(株)第一産商,(株)第一産商,2776,30,30,20,令4・12・28,令4・12・28,令5・4・30,令5・4・30,城南信金経堂,城南信金経堂,,,,5000000,5000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,23,,,testuser
,1,24,001,000086,202508,,,井口産業(株),井口産業(株),2785,30,30,20,令4・11・30,令4・11・30,令5・3・31,令5・3・31,商工中金押上,商工中金押上,,,,680322,680322,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,25,001,000086,202508,,,井口産業(株),井口産業(株),2785,30,30,20,令4・12・28,令4・12・28,令5・4・30,令5・4・30,商工中金押上,商工中金押上,,,,1139043,1139043,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,26,001,000086,202508,,,井口産業(株),井口産業(株),2785,30,30,20,令5・1・31,令5・1・31,令5・5・31,令5・5・31,商工中金押上,商工中金押上,,,,1200365,1200365,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,27,001,000086,202508,,,井口産業(株),井口産業(株),2785,30,30,20,令5・2・28,令5・2・28,令5・6・30,令5・6・30,商工中金押上,商工中金押上,,,,1171842,1171842,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
