20250724123100190,1,1,001,000020,202507,,,共和コンクリート工業(株),共和コンクリート工業(株),2831,30,30,20,4・5・31,4・5・31,4・10・5,4・10・5,みずほ銀行,みずほ銀行,,札幌支店,札幌支店,"1,472,350","1,472,350",きらやか銀行荒砥支店,きらやか銀行荒砥支店,,シンコー通商(株),シンコー通商(株),100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724123100190,1,2,001,000020,202507,,,同上,同上,2117,30,30,20,4・5・31,4・5・31,4・10・5,4・10・5,同上,同上,,同上,同上,"905,358","905,358",同上,同上,,同上,同上,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724123100190,1,3,001,000020,202507,,,(株)手塚建材,(株)手塚建材,2957,30,30,20,4・5・31,4・5・31,4・10・10,4・10・10,山形中央信用組合,山形中央信用組合,,本店営業部,本店営業部,"681,596","681,596",同上,同上,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724123100190,1,4,001,000020,202507,,,池田東北(株),池田東北(株),2958,30,30,20,4・5・31,4・5・31,4・10・31,4・10・31,東邦銀行,東邦銀行,,鏡石支店,鏡石支店,"2,526,128","2,526,128",同上,同上,,シンコー通商(株),シンコー通商(株),100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724123100190,1,5,001,000020,202507,,,(有)マルタカ商事,(有)マルタカ商事,2959,30,30,20,4・6・15,4・6・15,4・10・10,4・10・10,山形中央信用組合,山形中央信用組合,,本店営業部,本店営業部,"1,297,321","1,297,321",同上,同上,,(株)大建工業,(株)大建工業,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724123100190,1,6,001,000020,202507,,,沼田コンクリート工業(株),沼田コンクリート工業(株),2960,30,30,20,4・6・20,4・6・20,4・10・31,4・10・31,きらやか銀行,きらやか銀行,,新庄支店,新庄支店,"1,041,904","1,041,904",同上,同上,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724123100190,1,7,001,000020,202507,,,橋爪商事(株),橋爪商事(株),2961,30,30,20,4・6・21,4・6・21,4・10・4,4・10・4,岩手銀行,岩手銀行,,大船渡支店,大船渡支店,"1,690,502","1,690,502",同上,同上,,シンコー通商(株),シンコー通商(株),100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724123100190,1,8,001,000020,202507,,,山形建設(株),山形建設(株),2955,30,30,20,4・6・30,4・6・30,4・10・11,4・10・11,山形銀行,山形銀行,,本店営業部,本店営業部,"554,000","554,000",商工中金山形支店,商工中金山形支店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724123100190,1,9,001,000020,202507,,,日建工学(株),日建工学(株),2962,30,30,20,4・6・30,4・6・30,4・10・31,4・10・31,三菱UEJ銀行,三菱UEJ銀行,,新宿新都心支店,新宿新都心支店,"860,427","860,427",きらやか銀行荒砥支店,きらやか銀行荒砥支店,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724123100190,1,10,001,000020,202507,,,(株)畑山,(株)畑山,2963,30,30,20,4・6・30,4・6・30,4・10・31,4・10・31,鶴岡信金,鶴岡信金,,若竹町支店,若竹町支店,"2,445,190","2,445,190",同上,同上,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724123100190,1,11,001,000020,202507,,,吾妻建設(株),吾妻建設(株),2942,30,30,20,4・6・30,4・6・30,4・10・31,4・10・31,山形銀行,山形銀行,,新庄支店,新庄支店,"116,336","116,336",同上,同上,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
