20250724094500730,1,1,001,000077,202507,,,(株)オシキリ,(株)オシキリ,2388,30,30,20,5-6-15,5-6-15,5-10-15,5-10-15,,,,,,116017,116017,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724094500730,1,2,001,000077,202507,,,月本フイッシャー(株),月本フイッシャー(株),2852,30,30,20,5-6-26,5-6-26,5-10-25,5-10-25,,,,,,370387,370387,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724094500730,1,3,001,000077,202507,,,(株)日本エナジーコンポーネンツ,(株)日本エナジーコンポーネンツ,2853,30,30,20,5-6-30,5-6-30,5-10-31,5-10-31,,,,,,546651,546651,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724094500730,1,4,001,000077,202507,,,CKD日機電装(株),CKD日機電装(株),2854,30,30,20,5-6-30,5-6-30,5-10-25,5-10-25,,,,,,515757,515757,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724094500730,1,5,001,000077,202507,,,(株)オシキリ,(株)オシキリ,2388,30,30,20,5-7-18,5-7-18,5-11-15,5-11-15,,,,,,254473,254473,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724094500730,1,6,001,000077,202507,,,鋼管工業(株),鋼管工業(株),2855,30,30,20,5-7-20,5-7-20,5-11-20,5-11-20,,,,,,598279,598279,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724094500730,1,7,001,000077,202507,,,CKD日機電装(株),CKD日機電装(株),2854,30,30,20,5-7-25,5-7-25,5-11-25,5-11-25,,,,,,248996,248996,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724094500730,1,8,001,000077,202507,,,息本フィッシャー(株),息本フィッシャー(株),2856,30,30,20,5-7-25,5-7-25,5-11-25,5-11-25,,,,,,1418776,1418776,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724094500730,1,9,001,000077,202507,,,(株)寺田,(株)寺田,2857,30,30,20,5-7-25,5-7-25,5-12-10,5-12-10,,,,,,266200,266200,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724094500730,1,10,001,000077,202507,,,東洋発條工業(株),東洋発條工業(株),2579,30,30,20,5-7-31,5-7-31,5-10-28,5-10-28,,,,,,278751,278751,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
