,1,1,001,000249,202508,,,(株)プロテック,(株)プロテック,2608,30,30,20,4.11.30,4.11.30,5.4.30,5.4.30,西京銀行,西京銀行,,和木支店,和木支店,528000,528000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,2,001,000249,202508,,,(株)プロテック,(株)プロテック,2608,30,30,20,4.12.31,4.12.31,5.5.31,5.5.31,西京銀行,西京銀行,,和木支店,和木支店,983400,983400,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,3,001,000249,202508,,,(株)プロテック,(株)プロテック,2608,30,30,20,5.1.31,5.1.31,5.6.30,5.6.30,西京銀行,西京銀行,,和木支店,和木支店,1508100,1508100,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,4,001,000249,202508,,,(株)プロテック,(株)プロテック,2608,30,30,20,5.2.28,5.2.28,5.7.31,5.7.31,西京銀行,西京銀行,,和木支店,和木支店,607200,607200,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,5,001,000249,202508,,,(株)プロテック,(株)プロテック,2608,30,30,20,5.3.31,5.3.31,5.8.31,5.8.31,西京銀行,西京銀行,,和木支店,和木支店,820600,820600,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,6,001,000249,202508,,,池田興業(株),池田興業(株),2609,30,30,20,5.1.10,5.1.10,5.5.10,5.5.10,みずほ銀行,みずほ銀行,,北九州支店,北九州支店,204600,204600,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
,1,7,001,000249,202508,,,小野田重機(株),小野田重機(株),2610,30,30,20,5.2.28,5.2.28,5.6.30,5.6.30,山口銀行,山口銀行,,小野田支店,小野田支店,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
,1,8,001,000249,202508,,,小野田重機(株),小野田重機(株),2610,30,30,20,5.2.28,5.2.28,5.6.30,5.6.30,山口銀行,山口銀行,,小野田支店,小野田支店,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
,1,9,001,000249,202508,,,小野田重機(株),小野田重機(株),2610,30,30,20,5.2.28,5.2.28,5.6.30,5.6.30,山口銀行,山口銀行,,小野田支店,小野田支店,1169800,1169800,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
,1,10,001,000249,202508,,,(有)興運重機,(有)興運重機,2611,30,30,20,5.3.31,5.3.31,5.7.31,5.7.31,西日本シティ銀行,西日本シティ銀行,,宇部支店,宇部支店,153450,153450,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
,1,11,001,000249,202508,,,広和機工(株),広和機工(株),2612,30,30,20,5.1.31,5.1.31,5.6.5,5.6.5,もみじ銀行,もみじ銀行,,廿日市支店,廿日市支店,189200,189200,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
,1,12,001,000249,202508,,,サカネテクノ(株),サカネテクノ(株),2613,30,30,20,5.1.20,5.1.20,5.4.20,5.4.20,山口銀行,山口銀行,,和木支店,和木支店,585200,585200,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
,1,13,001,000249,202508,,,サカネテクノ(株),サカネテクノ(株),2613,30,30,20,5.3.20,5.3.20,5.6.20,5.6.20,山口銀行,山口銀行,,和木支店,和木支店,547800,547800,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
,1,14,001,000249,202508,,,塚本商事機械(株),塚本商事機械(株),2614,30,30,20,5.3.15,5.3.15,5.8.5,5.8.5,三菱UFJ銀行,三菱UFJ銀行,,銀座通支店,銀座通支店,265320,265320,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
,1,15,001,000249,202508,,,(株)寺田建設,(株)寺田建設,2615,30,30,20,5.3.31,5.3.31,5.7.31,5.7.31,百十四銀行,百十四銀行,,福山支店,福山支店,370000,370000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
,1,16,001,000249,202508,,,東京重機(株),東京重機(株),2616,30,30,20,4.11.21,4.11.21,5.4.20,5.4.20,横浜銀行,横浜銀行,,新宿支店,新宿支店,2000000,2000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
,1,17,001,000249,202508,,,東京重機(株),東京重機(株),2616,30,30,20,4.12.20,4.12.20,5.5.20,5.5.20,横浜銀行,横浜銀行,,新宿支店,新宿支店,2920000,2920000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
,1,18,001,000249,202508,,,東京重機(株),東京重機(株),2616,30,30,20,5.1.20,5.1.20,5.6.20,5.6.20,横浜銀行,横浜銀行,,新宿支店,新宿支店,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
,1,19,001,000249,202508,,,東京重機(株),東京重機(株),2616,30,30,20,5.2.20,5.2.20,5.7.20,5.7.20,横浜銀行,横浜銀行,,新宿支店,新宿支店,2830000,2830000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
,1,20,001,000249,202508,,,東京重機(株),東京重機(株),2616,30,30,20,5.3.20,5.3.20,5.8.20,5.8.20,横浜銀行,横浜銀行,,新宿支店,新宿支店,1670000,1670000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
,1,21,001,000249,202508,,,日伸工業(株),日伸工業(株),2617,30,30,20,4.12.15,4.12.15,5.4.20,5.4.20,おかやま信用金庫,おかやま信用金庫,,玉野営業部,玉野営業部,734800,734800,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,21,,,testuser
,1,22,001,000249,202508,,,日伸工業(株),日伸工業(株),2617,30,30,20,5.1.16,5.1.16,5.5.20,5.5.20,おかやま信用金庫,おかやま信用金庫,,玉野営業部,玉野営業部,343200,343200,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,22,,,testuser
,1,23,001,000249,202508,,,日伸工業(株),日伸工業(株),2617,30,30,20,5.3.15,5.3.15,5.7.20,5.7.20,おかやま信用金庫,おかやま信用金庫,,玉野営業部,玉野営業部,374000,374000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,23,,,testuser
,1,24,001,000249,202508,,,,,,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,25,001,000249,202508,,,(株)プロテック,(株)プロテック,2608,30,30,20,4.11.30,4.11.30,5.4.30,5.4.30,西京銀行,西京銀行,,西京銀行,西京銀行,20250502153145000,20250502153145000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,26,001,000249,202508,,,(株)プロテック,(株)プロテック,2608,30,30,20,4.12.31,4.12.31,5.5.31,5.5.31,西京銀行,西京銀行,,西京銀行,西京銀行,20250502153145000,20250502153145000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,27,001,000249,202508,,,(株)プロテック,(株)プロテック,2608,30,30,20,5.1.31,5.1.31,5.6.30,5.6.30,西京銀行,西京銀行,,西京銀行,西京銀行,20250502153145000,20250502153145000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
