20250724123100160,1,1,001,000017,202507,,,小笠原電装,小笠原電装,2473,30,30,20,4・11・8,4・11・8,5・5・31,5・5・31,,,,,,"607,393","607,393",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724123100160,1,2,001,000017,202507,,,小笠原電装,小笠原電装,2473,30,30,20,4・12・8,4・12・8,5・6・30,5・6・30,,,,,,"565,728","565,728",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724123100160,1,3,001,000017,202507,,,,,,30,30,20,4・12・12,4・12・12,5・4・4,5・4・4,,,,,,"244,090","244,090",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724123100160,1,4,001,000017,202507,,,仙北電装,仙北電装,2474,30,30,20,4・12・15,4・12・15,5・5・31,5・5・31,,,,,,"522,295","522,295",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724123100160,1,5,001,000017,202507,,,小笠源電装,小笠源電装,2947,30,30,20,5・1・11,5・1・11,5・7・31,5・7・31,,,,,,"1,219,686","1,219,686",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724123100160,1,6,001,000017,202507,,,,,,30,30,20,5・1・16,5・1・16,5・5・3,5・5・3,,,,,,"163,999","163,999",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724123100160,1,7,001,000017,202507,,,弘前バッテリー社,弘前バッテリー社,2475,30,30,20,5・1・19,5・1・19,5・5・31,5・5・31,,,,,,"236,959","236,959",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724123100160,1,8,001,000017,202507,,,河田電機,河田電機,2483,30,30,20,5・1・20,5・1・20,5・5・10,5・5・10,,,,,,"800,000","800,000",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724123100160,1,9,001,000017,202507,,,仙北電装,仙北電装,2474,30,30,20,5・1・20,5・1・20,5・6・30,5・6・30,,,,,,"797,101","797,101",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724123100160,1,10,001,000017,202507,,,アサノ電装,アサノ電装,2482,30,30,20,5・1・20,5・1・20,5・4・30,5・4・30,,,,,,"1,349,982","1,349,982",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724123100160,1,11,001,000017,202507,,,佐藤電機工業,佐藤電機工業,2485,30,30,20,5・1・20,5・1・20,5・4・30,5・4・30,,,,,,"437,895","437,895",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250724123100160,1,12,001,000017,202507,,,青森ユアサ電池販売,青森ユアサ電池販売,2478,30,30,20,5・1・21,5・1・21,5・5・10,5・5・10,,,,,,"214,273","214,273",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250724123100160,1,13,001,000017,202507,,,三菱ふそうトラックバスアルト,三菱ふそうトラックバスアルト,2948,30,30,20,5・1・24,5・1・24,5・5・19,5・5・19,,,,,,"305,800","305,800",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250724123100160,1,14,001,000017,202507,,,羽田電機工業所,羽田電機工業所,2480,30,30,20,5・1・31,5・1・31,5・5・31,5・5・31,,,,,,"1,572,548","1,572,548",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250724123100160,1,15,001,000017,202507,,,石井電装サービス,石井電装サービス,2497,30,30,20,5・2・1,5・2・1,5・5・1,5・5・1,,,,,,"102,308","102,308",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250724123100160,1,16,001,000017,202507,,,守友電装,守友電装,2481,30,30,20,5・2・10,5・2・10,5・5・31,5・5・31,,,,,,"378,997","378,997",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250724123100160,1,17,001,000017,202507,,,藤建販,藤建販,2476,30,30,20,5・2・10,5・2・10,5・6・30,5・6・30,,,,,,"173,764","173,764",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250724123100160,1,18,001,000017,202507,,,,,,30,30,20,5・2・13,5・2・13,5・6・2,5・6・2,,,,,,"169,381","169,381",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250724123100160,1,19,001,000017,202507,,,仙北電装,仙北電装,2474,30,30,20,5・2・15,5・2・15,5・7・31,5・7・31,,,,,,"399,872","399,872",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
20250724123100160,1,20,001,000017,202507,,,岩手自動車電機,岩手自動車電機,2484,30,30,20,5・2・16,5・2・16,5・5・20,5・5・20,,,,,,"654,850","654,850",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
20250724123100160,1,21,001,000017,202507,,,河田電機,河田電機,2483,30,30,20,5・2・20,5・2・20,5・6・01,5・6・01,,,,,,"200,000","200,000",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,21,,,testuser
20250724123100160,1,22,001,000017,202507,,,弘前バッテリー社,弘前バッテリー社,2475,30,30,20,5・2・20,5・2・20,5・6・30,5・6・30,,,,,,"421,149","421,149",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,22,,,testuser
20250724123100160,1,23,001,000017,202507,,,アサノ電装,アサノ電装,2482,30,30,20,5・2・20,5・2・20,5・5・31,5・5・31,,,,,,"968,772","968,772",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,23,,,testuser
20250724123100160,1,24,001,000017,202507,,,佐藤電機工業,佐藤電機工業,2485,30,30,20,5・2・20,5・2・20,5・5・31,5・5・31,,,,,,"396,831","396,831",,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
