20250724094502950,1,1,001,000303,202507,,,共和化工(株),共和化工(株),2695,30,30,20,2022/12/05,2022/12/05,2023/04/05,2023/04/05,きらぼし,きらぼし,,本店,本店,2293440,2293440,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724094502950,1,2,001,000303,202507,,,日立造船(株),日立造船(株),2696,30,30,20,2022/12/27,2022/12/27,2023/04/26,2023/04/26,三菱UFJ,三菱UFJ,,,,581350,581350,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724094502950,1,3,001,000303,202507,,,共和化工(株),共和化工(株),2695,30,30,20,2023/01/05,2023/01/05,2023/05/05,2023/05/05,きらぼし,きらぼし,,本店,本店,540000,540000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724094502950,1,4,001,000303,202507,,,共和化工(株),共和化工(株),2695,30,30,20,2023/01/05,2023/01/05,2023/05/05,2023/05/05,きらぼし,きらぼし,,本店,本店,620000,620000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724094502950,1,5,001,000303,202507,,,平成エネルギー工業(株),平成エネルギー工業(株),2697,30,30,20,2023/01/25,2023/01/25,2023/04/05,2023/04/05,相信,相信,,串良,串良,240000,240000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724094502950,1,6,001,000303,202507,,,共和化工(株),共和化工(株),2695,30,30,20,2023/02/05,2023/02/05,2023/06/05,2023/06/05,きらぼし,きらぼし,,本店,本店,2800000,2800000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724094502950,1,7,001,000303,202507,,,共和化工(株),共和化工(株),2695,30,30,20,2023/03/05,2023/03/05,2023/07/05,2023/07/05,きらぼし,きらぼし,,本店,本店,443200,443200,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724094502950,1,8,001,000303,202507,,,日立造船(株),日立造船(株),2696,30,30,20,2023/03/30,2023/03/30,2023/07/28,2023/07/28,三菱UFJ,三菱UFJ,,,,721600,721600,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724094502950,1,9,001,000303,202507,,,共和化工(株),共和化工(株),2695,30,30,20,2022/12/05,2022/12/05,2023/04/05,2023/04/05,きらぼし,きらぼし,,本店,本店,2293440,2293440,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724094502950,1,10,001,000303,202507,,,日立造船(株),日立造船(株),2696,30,30,20,2022/12/27,2022/12/27,2023/04/26,2023/04/26,三菱UFJ,三菱UFJ,,,,581350,581350,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
